Champion,Top wins,Top losses,Jungle wins,Jungle losses,Mid wins,Mid losses,Bot wins,Bot losses,Support wins,Support losses
Sejuani,0,0,2399,1962,0,0,0,0,364,315
Maokai,0,0,4834,3851,71,65,0,0,25,17
Poppy,150,122,764,577,0,0,0,0,462,414
Shen,0,0,917,721,0,0,0,0,606,551
Leona,0,0,768,635,0,0,0,0,465,417
Nautilus,172,122,8783,6511,0,0,0,0,2229,1861
Qiyana,24,30,737,499,218,213,2,2,189,190
Evelynn,0,0,128,108,640,572,0,0,22,39
Rek'Sai,0,0,68,51,0,0,0,0,0,0
Kha'Zix,0,0,18,14,0,0,0,0,0,0
Rengar,3,6,241,223,0,0,307,283,671,703
Elise,0,0,3,9,0,0,0,0,0,0
Lee Sin,0,0,3,6,0,0,0,0,0,0
Ivern,0,0,7379,6065,0,0,0,0,0,0
Volibear,379,329,306,260,0,0,0,0,0,0
Twitch,0,0,0,0,0,0,806,649,0,0
Jinx,0,0,0,0,0,0,925,772,0,0
Kog'Maw,0,0,0,0,0,0,2431,2070,0,0
Vayne,15,20,0,0,0,0,1375,1269,0,0
Zac,0,0,51,45,0,0,0,0,0,0
Senna,834,611,0,0,3823,2539,2128,1823,1073,1005
Cassiopeia,0,0,0,0,571,631,0,0,0,0
Ryze,969,880,0,0,563,473,0,0,0,0
Gangplank,0,0,0,0,232,189,0,0,0,0
Yone,1174,1012,0,0,131,100,0,0,0,0
Yuumi,675,486,0,0,0,0,0,0,34,40
Ornn,909,786,0,0,0,0,0,0,116,98
Aatrox,226,172,0,0,299,243,0,0,0,0
Kled,177,145,0,0,0,0,0,0,0,0
Sett,807,731,25,23,0,0,3,4,1111,940
Pyke,21,32,867,510,2026,1452,0,0,11280,8259
Nunu,0,0,1738,1429,0,0,0,0,194,162
Kennen,0,0,0,0,586,472,0,0,0,0
Orianna,0,0,0,0,309,269,0,0,0,0
Aurelion Sol,303,262,0,0,652,616,0,0,0,0
Jarvan IV,447,440,1986,1608,337,355,0,0,6,14
Nidalee,0,0,0,0,87,85,0,0,130,130
Draven,0,0,0,0,213,160,3577,3037,0,0
Cho'Gath,964,984,0,0,358,374,1331,1233,0,0
Ezreal,0,0,0,0,344,289,849,684,242,208
Neeko,184,168,0,0,18,25,181,174,0,0
Ahri,114,81,0,0,446,452,180,181,0,0
Aphelios,0,0,0,0,0,0,1804,1591,0,0
Janna,3463,2986,0,0,0,0,0,0,187,173
Lulu,40,58,0,0,0,0,0,0,114,138
Rakan,0,0,232,210,0,0,0,0,2186,2293
Vi,0,0,295,214,0,0,0,0,0,0
Udyr,0,0,508,497,0,0,0,0,0,0
Thresh,0,0,362,280,0,0,0,0,582,582
