Champion,Top wins,Top losses,Jungle wins,Jungle losses,Mid wins,Mid losses,Bot wins,Bot losses,Support wins,Support losses
Sejuani,0,0,2308,1825,0,0,0,0,398,346
Maokai,0,0,6244,5012,80,77,0,0,128,140
Poppy,167,129,845,621,0,0,0,0,500,450
Shen,0,0,1222,945,0,0,0,0,417,379
Leona,0,0,863,709,0,0,0,0,507,451
Nautilus,22,28,9039,6714,0,0,0,0,1821,1585
Qiyana,24,30,741,506,218,214,2,2,197,200
Evelynn,0,0,128,108,744,678,0,0,22,39
Rek'Sai,0,0,84,68,0,0,0,0,0,0
Kha'Zix,0,0,18,14,0,0,0,0,0,0
Rengar,0,0,241,223,0,0,328,311,695,730
Elise,0,0,3,9,0,0,0,0,0,0
Lee Sin,0,0,3,6,0,0,0,0,0,0
Ivern,0,0,7424,6012,0,0,0,0,0,0
Volibear,428,379,317,274,0,0,0,0,0,0
Twitch,0,0,0,0,0,0,881,708,0,0
Jinx,0,0,0,0,0,0,924,760,0,0
Kog'Maw,0,0,0,0,0,0,2492,2155,0,0
Vayne,15,20,0,0,0,0,1529,1391,0,0
Zac,0,0,54,46,0,0,0,0,0,0
Sett,573,549,25,23,0,0,4,4,1110,919
Pyke,2,0,980,592,2212,1585,0,0,11609,8628
Ornn,875,745,0,0,0,0,0,0,102,81
Nunu,0,0,1412,1107,0,0,0,0,244,197
Yuumi,730,526,0,0,0,0,0,0,5,4
Aatrox,226,172,0,0,310,263,0,0,0,0
Kled,184,153,0,0,0,0,0,0,0,0
Senna,1096,774,0,0,4574,3077,2244,1909,1133,1035
Cassiopeia,0,0,0,0,534,590,0,0,0,0
Ryze,720,690,0,0,601,486,0,0,0,0
Gangplank,0,0,0,0,258,208,0,0,0,0
Yone,1326,1157,0,0,139,106,0,0,0,0
Kennen,5,7,0,0,665,571,0,0,0,0
Orianna,0,0,0,0,309,269,0,0,0,0
Aurelion Sol,303,262,0,0,727,699,0,0,0,0
Jarvan IV,447,440,2321,1904,353,370,0,0,6,14
Nidalee,0,0,0,0,87,85,0,0,137,142
Janna,2165,1779,0,0,16,21,0,0,188,173
Lulu,18,18,0,0,853,670,0,0,102,115
Rakan,0,0,250,227,0,0,0,0,2261,2385
Draven,0,0,0,0,230,176,4829,4224,0,0
Cho'Gath,834,816,0,0,397,407,1428,1337,0,0
Ezreal,0,0,0,0,379,332,1026,845,256,221
Neeko,0,0,0,0,18,25,1150,999,0,0
Ahri,126,91,0,0,922,910,197,205,0,0
Aphelios,0,0,0,0,0,0,1687,1527,0,0
Udyr,0,0,532,512,0,0,0,0,0,0
Vi,0,0,395,281,0,0,0,0,0,0
Thresh,0,0,400,320,0,0,0,0,449,413
Galio,159,149,57,41,1085,909,54,55,0,1
Rammus,0,0,826,802,0,0,0,0,0,0
Rumble,0,0,5,8,144,114,0,0,0,0
Quinn,24,28,10,18,0,0,0,0,0,0
Veigar,2,3,0,0,561,523,0,0,0,0
Karthus,0,0,0,0,317,275,0,0,0,0
Azir,0,0,0,0,484,415,28,27,0,0
Viktor,23,34,0,0,304,268,0,0,0,0
Warwick,0,0,152,162,0,0,0,0,0,0
Gragas,0,0,80,73,23,29,0,0,0,0
Olaf,0,0,27,31,0,0,16,18,0,0
Pantheon,228,248,22,33,0,0,0,0,0,0
Lucian,1227,1049,0,0,233,270,1335,1189,0,0
Tryndamere,954,775,0,0,3,5,0,0,0,0
Jayce,1006,917,0,0,0,0,0,0,0,0
Zed,95,82,0,0,267,261,0,0,0,0
Camille,101,116,0,0,116,95,0,0,0,0
