Champion,Top wins,Top losses,Jungle wins,Jungle losses,Mid wins,Mid losses,Bot wins,Bot losses,Support wins,Support losses
Sejuani,0,0,2335,1850,0,0,0,0,402,350
Maokai,0,0,6326,5086,81,78,0,0,128,140
Poppy,168,129,861,631,0,0,0,0,506,454
Shen,0,0,1232,951,0,0,0,0,424,386
Leona,0,0,872,727,0,0,0,0,516,456
Nautilus,0,0,9198,6825,0,0,0,0,1852,1623
Qiyana,24,30,741,506,218,214,2,2,203,202
Evelynn,0,0,128,108,760,691,0,0,22,39
Rek'Sai,0,0,84,68,0,0,0,0,0,0
Kha'Zix,0,0,18,14,0,0,0,0,0,0
Rengar,0,0,241,223,0,0,331,313,698,736
Elise,0,0,3,9,0,0,0,0,0,0
Lee Sin,0,0,3,6,0,0,0,0,0,0
Ivern,0,0,7495,6085,0,0,0,0,0,0
Volibear,435,384,319,277,0,0,0,0,0,0
Twitch,0,0,0,0,0,0,781,604,0,0
Jinx,0,0,0,0,0,0,819,654,0,0
Kog'Maw,0,0,0,0,0,0,2418,2094,0,0
Vayne,15,20,0,0,0,0,1551,1421,0,0
Zac,0,0,55,47,0,0,0,0,0,0
Yuumi,736,529,0,0,0,0,0,0,5,4
Ornn,879,745,0,0,0,0,0,0,102,81
Aatrox,226,172,0,0,312,265,0,0,0,0
Kled,185,158,0,0,0,0,0,0,0,0
Sett,576,550,25,23,0,0,4,4,1126,929
Pyke,2,0,1013,612,2237,1612,0,0,11241,8413
Nunu,0,0,1426,1123,0,0,0,0,253,212
Senna,1162,814,0,0,4651,3155,2406,2056,1140,1041
Cassiopeia,0,0,0,0,543,599,0,0,0,0
Ryze,739,703,0,0,602,493,0,0,0,0
Gangplank,0,0,0,0,261,209,0,0,0,0
Yone,1357,1187,0,0,141,107,0,0,0,0
Kennen,5,7,0,0,673,581,0,0,0,0
Orianna,0,0,0,0,309,269,0,0,0,0
Aurelion Sol,303,262,0,0,737,707,0,0,0,0
Jarvan IV,447,440,2331,1913,361,373,0,0,6,14
Nidalee,0,0,0,0,87,85,0,0,139,145
Udyr,0,0,537,513,0,0,0,0,0,0
Vi,0,0,412,293,0,0,0,0,0,0
Thresh,0,0,408,324,0,0,0,0,468,430
Galio,160,150,57,41,1207,1013,54,55,0,1
Rammus,0,0,826,802,0,0,0,0,0,0
Rumble,0,0,5,8,146,115,0,0,0,0
Quinn,0,0,10,18,0,0,0,0,0,0
Draven,0,0,0,0,233,182,5091,4476,0,0
Cho'Gath,845,818,0,0,406,414,1452,1354,0,0
Ezreal,0,0,0,0,389,347,1096,931,260,222
Neeko,0,0,0,0,49,64,1157,1037,0,0
Ahri,128,93,0,0,1786,1720,204,211,0,0
Aphelios,0,0,0,0,0,0,1907,1722,0,0
Janna,2224,1852,0,0,16,21,0,0,188,173
Lulu,18,18,0,0,867,679,0,0,102,115
Rakan,0,0,258,231,0,0,0,0,1899,2036
Warwick,0,0,152,163,0,0,0,0,0,0
Gragas,0,0,94,89,33,42,0,0,0,0
Olaf,0,0,27,31,0,0,16,18,0,0
Pantheon,228,248,22,33,0,0,0,0,0,0
Veigar,2,3,0,0,567,529,0,0,0,0
Karthus,0,0,0,0,323,276,0,0,0,0
Azir,0,0,0,0,489,418,28,27,0,0
Viktor,23,34,0,0,307,272,0,0,0,0
Morgana,0,0,0,0,0,0,0,0,3,12
Kayn,0,0,243,195,0,0,0,0,0,0
Lillia,297,330,676,646,11,14,0,0,0,0
