Champion,Top wins,Top losses,Jungle wins,Jungle losses,Mid wins,Mid losses,Bot wins,Bot losses,Support wins,Support losses
Sejuani,0,0,2479,1971,0,0,0,0,449,378
Maokai,0,0,5380,4258,87,86,0,0,128,140
Poppy,183,138,907,666,0,0,0,0,541,481
Shen,0,0,1129,833,0,0,0,0,467,416
Leona,0,0,955,786,0,0,0,0,550,496
Nautilus,0,0,10053,7363,0,0,0,0,2092,1843
Qiyana,24,30,744,506,258,257,2,2,215,215
Evelynn,0,0,128,108,839,763,0,0,22,39
Rek'Sai,0,0,84,68,0,0,0,0,0,0
Kha'Zix,0,0,18,14,0,0,0,0,0,0
Rengar,0,0,241,223,0,0,0,0,733,773
Elise,0,0,3,7,0,0,0,0,0,0
Lee Sin,0,0,3,4,0,0,0,0,0,0
Ivern,0,0,6550,5310,0,0,0,0,0,0
Volibear,452,399,316,277,0,0,0,0,0,0
Twitch,0,0,0,0,0,0,706,538,0,0
Jinx,0,0,0,0,0,0,847,692,0,0
Kog'Maw,0,0,0,0,0,0,2585,2258,0,0
Vayne,15,20,0,0,0,0,1651,1512,0,0
Yuumi,768,542,0,0,0,0,0,0,36,40
Ornn,911,763,0,0,0,0,0,0,102,81
Aatrox,226,172,0,0,327,284,0,0,0,0
Kled,201,179,0,0,0,0,0,0,0,0
Zac,0,0,95,96,0,0,0,0,0,0
Senna,1397,990,0,0,5560,3810,2682,2285,1213,1109
Cassiopeia,0,0,0,0,674,726,0,0,0,0
Ryze,831,780,0,0,641,543,104,89,0,0
Gangplank,0,0,0,0,280,233,0,0,0,0
Yone,1494,1314,0,0,149,119,115,86,0,0
Sett,582,564,174,155,0,0,4,4,1733,1519
Pyke,2,0,1099,675,2643,1918,0,0,12245,9296
Nunu,0,0,1614,1303,0,0,0,0,285,254
Jarvan IV,473,453,2376,1965,379,399,0,0,6,14
Vi,0,0,512,332,0,0,0,0,0,0
Kennen,5,7,0,0,748,663,0,0,0,0
Orianna,0,0,0,0,309,269,0,0,0,0
Aurelion Sol,303,262,0,0,761,722,0,0,0,0
Nidalee,0,0,0,0,87,85,0,0,150,158
Udyr,0,0,600,555,0,0,0,0,0,0
Thresh,0,0,1178,1036,0,0,0,0,795,770
Galio,180,160,57,41,1168,984,54,55,0,1
Rammus,0,0,831,808,0,0,0,0,0,0
Rumble,0,0,5,8,185,164,0,0,0,0
Quinn,0,0,10,18,0,0,0,0,0,0
Rakan,0,0,330,318,0,0,0,0,2198,2307
Morgana,0,0,0,0,0,0,0,0,3,12
Draven,0,0,0,0,249,196,5312,4645,0,0
Cho'Gath,892,853,0,0,427,446,1554,1443,0,0
Ezreal,0,0,0,0,413,382,1187,1020,271,232
Neeko,0,0,0,0,89,105,1267,1144,0,0
Ahri,133,99,0,0,622,654,228,233,0,0
Aphelios,0,0,0,0,0,0,1880,1698,0,0
Fizz,0,0,0,0,1864,1670,0,0,0,0
Yasuo,699,584,0,0,2160,1951,265,202,0,0
Kai'Sa,0,0,0,0,158,153,637,613,0,0
Irelia,73,69,0,0,98,91,0,0,0,0
LeBlanc,0,0,0,0,1834,1702,0,0,21,25
Akali,1058,911,0,0,694,692,0,0,0,0
Diana,2,1,0,0,132,115,0,0,0,0
Kayn,0,0,242,192,0,0,0,0,0,0
Lillia,288,302,645,593,382,326,0,0,0,0
Veigar,2,3,0,0,747,716,0,0,0,0
Karthus,0,0,0,0,361,308,0,0,0,0
Azir,0,0,0,0,506,446,28,27,0,0
Viktor,0,0,0,0,327,307,0,0,0,0
Karma,44,38,0,0,677,597,0,0,6,6
Kayle,36,50,0,0,7,9,0,0,0,0
Xerath,0,0,0,0,6,5,0,0,0,0
Tryndamere,1141,944,0,0,3,5,0,0,0,0
Lucian,1444,1267,0,0,254,290,1282,1133,0,0
Jayce,1009,919,0,0,0,0,0,0,0,0
Zed,95,82,0,0,100,86,0,0,0,0
Camille,101,116,0,0,129,105,0,0,0,0
Fiora,697,554,0,0,0,0,0,0,0,0
Twisted Fate,10,12,0,0,0,0,0,0,0,0
Riven,1140,1001,0,0,0,0,0,0,0,0
Trundle,10,9,0,0,0,0,0,0,0,0
Sivir,0,0,0,0,0,0,1083,918,0,0
Caitlyn,0,0,0,0,0,0,1144,1032,0,0
Singed,0,0,107,107,11,9,211,184,0,1
Janna,2432,2021,0,0,16,21,0,0,188,173
Lulu,18,18,0,0,925,729,0,0,119,138
Pantheon,228,248,22,33,0,0,0,0,0,0
Shyvana,25,41,0,0,3,9,0,0,0,0
Gragas,0,0,136,126,90,92,0,0,0,0
Warwick,0,0,139,145,0,0,0,0,0,0
Olaf,0,0,27,31,0,0,16,18,0,0
Lissandra,0,0,0,0,708,583,0,0,0,0
Bard,0,0,0,0,0,0,0,0,1703,1645
Sona,152,155,0,0,0,0,0,0,0,0
Soraka,56,74,0,0,0,0,0,0,0,1
Blitzcrank,0,0,0,0,0,0,0,0,3,7
Syndra,0,0,0,0,107,108,0,0,0,0
Ekko,0,1,447,455,449,474,0,0,0,0
Zoe,0,0,0,0,14,17,0,0,0,0
Varus,9,12,0,0,0,0,302,267,0,0
Anivia,0,0,0,0,32,36,282,229,0,0
Jhin,0,0,0,0,0,0,31,34,0,0
Xayah,0,0,0,0,5,6,719,641,0,0
Heimerdinger,0,0,0,0,910,926,0,0,0,0
Wukong,0,0,0,0,2,1,0,0,0,0
Ziggs,0,0,0,0,1,0,0,0,0,0
Braum,0,0,0,0,0,0,13,23,0,0
Talon,0,0,487,376,0,0,0,0,0,0
Renekton,125,120,0,0,13,12,0,0,0,0
Zilean,778,659,0,0,5,11,0,0,0,0
Kindred,0,0,380,385,0,0,0,0,0,0
Darius,514,475,0,0,0,0,0,0,0,0
Garen,479,463,0,0,0,0,5,5,0,0
Jax,28,38,0,0,0,0,0,0,0,0
Amumu,0,0,133,113,0,0,0,0,217,218
Tahm Kench,0,0,0,0,0,0,0,0,0,1
Vladimir,0,0,0,0,3,9,0,0,0,0
Kassadin,0,0,0,0,24,24,0,0,0,0
Alistar,1444,1214,0,0,0,0,1,1,0,0
Gnar,8,9,0,0,0,0,0,0,0,0
Corki,0,0,0,0,157,163,0,0,22,24
Graves,0,0,1,0,0,0,0,0,0,0
