Champion,Top wins,Top losses,Jungle wins,Jungle losses,Mid wins,Mid losses,Bot wins,Bot losses,Support wins,Support losses
Sejuani,0,0,2458,1959,0,0,0,0,447,375
Maokai,0,0,5361,4231,86,86,0,0,128,140
Poppy,182,137,905,661,0,0,0,0,538,481
Shen,0,0,1127,826,0,0,0,0,466,416
Leona,0,0,949,782,0,0,0,0,547,493
Nautilus,0,0,9923,7275,0,0,0,0,2041,1797
Qiyana,24,30,743,506,258,257,2,2,215,214
Evelynn,0,0,128,108,832,753,0,0,22,39
Rek'Sai,0,0,84,68,0,0,0,0,0,0
Kha'Zix,0,0,18,14,0,0,0,0,0,0
Rengar,0,0,241,223,0,0,0,0,731,771
Elise,0,0,3,7,0,0,0,0,0,0
Lee Sin,0,0,3,4,0,0,0,0,0,0
Ivern,0,0,7527,6103,0,0,0,0,0,0
Volibear,452,398,333,290,0,0,0,0,0,0
Twitch,0,0,0,0,0,0,667,508,0,0
Jinx,0,0,0,0,0,0,845,689,0,0
Kog'Maw,0,0,0,0,0,0,2557,2221,0,0
Vayne,15,20,0,0,0,0,1593,1454,0,0
Yuumi,767,540,0,0,0,0,0,0,36,40
Ornn,909,762,0,0,0,0,0,0,102,81
Aatrox,226,172,0,0,326,283,0,0,0,0
Kled,200,178,0,0,0,0,0,0,0,0
Zac,0,0,117,109,0,0,0,0,0,0
Senna,1383,976,0,0,5505,3775,2677,2278,1210,1106
Cassiopeia,0,0,0,0,674,724,0,0,0,0
Ryze,820,773,0,0,641,541,104,89,0,0
Gangplank,0,0,0,0,278,231,0,0,0,0
Yone,1489,1297,0,0,148,118,114,85,0,0
Sett,581,563,164,146,0,0,4,4,1423,1210
Pyke,2,0,1093,669,2632,1912,0,0,11880,8987
Nunu,0,0,1602,1293,0,0,0,0,283,248
Jarvan IV,468,453,2378,1973,379,398,0,0,6,14
Vi,0,0,510,330,0,0,0,0,0,0
Kennen,5,7,0,0,746,660,0,0,0,0
Orianna,0,0,0,0,309,269,0,0,0,0
Aurelion Sol,303,262,0,0,754,716,0,0,0,0
Nidalee,0,0,0,0,87,85,0,0,150,154
Udyr,0,0,598,555,0,0,0,0,0,0
Thresh,0,0,1169,1028,0,0,0,0,785,764
Galio,180,159,57,41,1157,974,54,55,0,1
Rammus,0,0,831,807,0,0,0,0,0,0
Rumble,0,0,5,8,185,162,0,0,0,0
Quinn,0,0,10,18,0,0,0,0,0,0
Rakan,0,0,329,318,0,0,0,0,2175,2294
Morgana,0,0,0,0,0,0,0,0,3,12
Draven,0,0,0,0,248,196,5275,4622,0,0
Cho'Gath,887,851,0,0,424,444,1542,1433,0,0
Ezreal,0,0,0,0,411,379,1152,986,270,230
Neeko,0,0,0,0,152,166,211,245,0,0
Ahri,132,98,0,0,621,647,226,232,0,0
Aphelios,0,0,0,0,0,0,1828,1658,0,0
Kayn,0,0,242,192,0,0,0,0,0,0
Lillia,288,301,641,591,438,392,0,0,0,0
Veigar,2,3,0,0,745,715,0,0,0,0
Karthus,0,0,0,0,356,308,0,0,0,0
Azir,0,0,0,0,575,497,28,27,0,0
Viktor,0,0,0,0,327,306,0,0,0,0
Karma,44,38,0,0,670,591,0,0,6,6
Kayle,36,50,0,0,7,9,0,0,0,0
Yasuo,697,579,0,0,2151,1947,262,198,0,0
Xerath,0,0,0,0,6,5,0,0,0,0
Akali,1044,899,0,0,748,758,0,0,0,0
Gragas,0,0,134,124,90,92,0,0,0,0
Warwick,0,0,155,166,0,0,0,0,0,0
Olaf,0,0,27,31,0,0,16,18,0,0
Pantheon,228,248,22,33,0,0,0,0,0,0
Tryndamere,1124,923,0,0,3,5,0,0,0,0
Lucian,1430,1250,0,0,251,287,1281,1133,0,0
Jayce,1009,919,0,0,0,0,0,0,0,0
Zed,95,82,0,0,165,154,0,0,0,0
Camille,101,116,0,0,128,104,0,0,0,0
Fiora,695,552,0,0,0,0,0,0,0,0
Twisted Fate,10,12,0,0,0,0,0,0,0,0
Riven,1140,1001,0,0,0,0,0,0,0,0
Trundle,10,9,0,0,0,0,0,0,0,0
Janna,2418,2006,0,0,16,21,0,0,188,173
Shyvana,25,41,0,0,3,9,0,0,0,0
Singed,0,0,107,107,11,9,210,181,0,1
Lulu,18,18,0,0,920,722,0,0,119,138
Irelia,73,69,0,0,89,87,0,0,0,0
Sivir,0,0,0,0,0,0,1082,914,0,0
Kai'Sa,0,0,0,0,158,153,591,574,0,0
Caitlyn,0,0,0,0,0,0,1136,1030,0,0
Fizz,0,0,0,0,1852,1662,0,0,0,0
LeBlanc,0,0,0,0,1882,1759,0,0,21,25
Diana,2,1,0,0,130,114,0,0,0,0
Lissandra,0,0,0,0,705,581,0,0,0,0
Bard,0,0,0,0,0,0,0,0,1686,1631
Sona,152,154,0,0,0,0,0,0,0,0
Soraka,56,74,0,0,0,0,0,0,0,1
Blitzcrank,0,0,0,0,0,0,0,0,3,7
Heimerdinger,0,0,0,0,907,922,0,0,0,0
Ekko,0,1,445,451,508,535,0,0,0,0
Varus,9,12,0,0,0,0,300,264,0,0
Anivia,0,0,0,0,32,36,281,229,0,0
Jhin,0,0,0,0,0,0,31,34,0,0
Xayah,0,0,0,0,5,6,707,632,0,0
Zoe,0,0,0,0,88,76,0,0,0,0
Wukong,0,0,0,0,2,1,0,0,0,0
Syndra,0,0,0,0,107,108,0,0,0,0
Braum,0,0,0,0,0,0,13,23,0,0
Ziggs,0,0,0,0,1,0,0,0,0,0
Talon,0,0,482,371,63,69,0,0,0,0
Renekton,125,120,0,0,13,12,0,0,0,0
Zilean,778,659,0,0,5,11,0,0,0,0
Vladimir,0,0,0,0,3,9,0,0,0,0
Kassadin,0,0,0,0,24,24,0,0,0,0
Darius,514,475,0,0,0,0,0,0,0,0
Garen,474,459,0,0,0,0,5,5,0,0
Jax,28,38,0,0,0,0,0,0,0,0
Amumu,0,0,131,113,0,0,0,0,217,218
Corki,0,0,0,0,157,163,0,0,22,24
Alistar,1438,1198,0,0,0,0,1,1,0,0
Gnar,8,9,0,0,0,0,0,0,0,0
Kindred,0,0,372,381,0,0,0,0,0,0
Katarina,0,0,0,0,114,102,0,0,0,0
Nasus,335,270,0,0,0,0,0,0,0,0
Graves,0,0,1,0,0,0,0,0,0,0
Miss Fortune,0,0,0,0,0,0,555,481,0,0
Urgot,45,49,0,0,0,0,0,0,0,0
Sylas,0,0,0,0,86,44,0,0,0,0
Kalista,0,0,0,0,0,0,114,86,0,0
