Champion,Top wins,Top losses,Jungle wins,Jungle losses,Mid wins,Mid losses,Bot wins,Bot losses,Support wins,Support losses
Sejuani,0,0,2348,1844,0,0,0,0,432,365
Maokai,0,0,4916,3872,84,82,0,0,128,140
Poppy,0,0,886,650,0,0,0,0,521,470
Shen,0,0,907,694,0,0,0,0,452,407
Leona,0,0,907,751,0,0,0,0,537,481
Nautilus,0,0,9235,6833,0,0,0,0,1980,1746
Qiyana,24,30,741,506,258,255,2,2,211,210
Evelynn,0,0,128,108,801,731,0,0,22,39
Rek'Sai,0,0,84,68,0,0,0,0,0,0
Kha'Zix,0,0,18,14,0,0,0,0,0,0
Rengar,0,0,241,223,0,0,335,320,716,761
Elise,0,0,3,7,0,0,0,0,0,0
Lee Sin,0,0,3,4,0,0,0,0,0,0
Ivern,0,0,7302,5902,0,0,0,0,0,0
Volibear,443,395,321,274,0,0,0,0,0,0
Twitch,0,0,0,0,0,0,785,612,0,0
Jinx,0,0,0,0,0,0,836,674,0,0
Kog'Maw,0,0,0,0,0,0,2515,2182,0,0
Vayne,15,20,0,0,0,0,1593,1488,0,0
Zac,0,0,110,102,0,0,0,0,0,0
Yuumi,757,537,0,0,0,0,0,0,52,60
Ornn,901,758,0,0,420,451,0,0,102,81
Aatrox,226,172,0,0,321,278,0,0,0,0
Kled,195,175,0,0,0,0,0,0,0,0
Senna,1311,915,0,0,4964,3371,2489,2127,1185,1089
Cassiopeia,0,0,0,0,651,714,0,0,0,0
Ryze,784,744,0,0,633,537,0,0,0,0
Gangplank,0,0,0,0,271,221,0,0,0,0
Yone,1436,1251,0,0,145,115,0,0,0,0
Sett,456,426,111,98,398,416,4,4,1379,1179
Pyke,2,0,1065,646,2295,1654,0,0,11877,8931
Nunu,0,0,1550,1256,0,0,0,0,271,231
Jarvan IV,447,440,2143,1760,375,389,0,0,6,14
Vi,0,0,485,323,0,0,0,0,0,0
Kennen,5,7,0,0,641,542,0,0,0,0
Orianna,0,0,0,0,309,269,0,0,0,0
Aurelion Sol,303,262,0,0,797,765,0,0,0,0
Nidalee,0,0,0,0,87,85,0,0,144,151
Gragas,0,0,117,105,90,92,0,0,0,0
Udyr,0,0,591,549,0,0,0,0,0,0
Warwick,0,0,154,166,0,0,0,0,0,0
Olaf,0,0,27,31,0,0,16,18,0,0
Pantheon,228,248,22,33,0,0,0,0,0,0
Thresh,0,0,1246,1083,0,0,0,0,1048,955
Galio,28,29,57,41,1127,941,54,55,0,1
Rammus,0,0,830,803,0,0,0,0,0,0
Rumble,0,0,5,8,150,118,0,0,0,0
Quinn,0,0,10,18,0,0,0,0,0,0
Draven,0,0,0,0,243,190,5143,4493,0,0
Cho'Gath,692,667,0,0,545,535,1506,1399,0,0
Ezreal,0,0,0,0,402,363,1147,979,266,225
Neeko,0,0,0,0,119,137,1222,1103,0,0
Ahri,0,0,0,0,559,577,218,222,0,0
Aphelios,0,0,0,0,0,0,1934,1741,0,0
Rakan,0,0,326,312,0,0,0,0,2261,2389
Morgana,0,0,0,0,0,0,0,0,46,61
Kayle,36,50,0,0,7,9,0,0,0,0
Janna,2333,1940,0,0,16,21,0,0,518,482
Karma,44,38,0,0,371,304,0,0,132,167
Akali,999,832,0,0,794,800,0,0,0,0
Yasuo,680,566,0,0,2043,1833,367,295,0,0
Viktor,23,34,0,0,524,468,0,0,0,0
Kayn,0,0,242,192,0,0,0,0,0,0
Lillia,150,174,701,662,404,377,0,0,0,0
Lulu,18,18,0,0,900,704,0,0,138,167
Tryndamere,1078,886,0,0,3,5,0,0,0,0
Lucian,1373,1182,0,0,247,285,73,74,0,0
Jayce,1007,919,0,0,0,0,0,0,0,0
Zed,95,82,0,0,153,147,0,0,0,0
Camille,101,116,0,0,124,99,0,0,0,0
Fiora,683,544,0,0,0,0,0,0,0,0
Twisted Fate,10,12,0,0,0,0,0,0,0,0
Riven,1137,1002,0,0,0,0,0,0,0,0
Trundle,10,9,0,0,0,0,0,0,0,0
Veigar,2,3,0,0,735,707,0,0,0,0
Karthus,0,0,0,0,345,301,0,0,0,0
Azir,0,0,0,0,565,488,28,27,0,0
Xerath,0,0,0,0,64,65,0,0,0,0
Sivir,0,0,0,0,0,0,1378,1178,0,0
Kai'Sa,0,0,0,0,158,153,743,705,0,0
Caitlyn,0,0,0,0,0,0,1035,917,0,0
Bard,0,0,0,0,0,0,0,0,1665,1607
Irelia,73,69,0,0,217,240,0,0,0,0
Singed,0,0,107,107,11,9,196,167,0,0
Lissandra,0,0,0,0,676,544,0,0,0,0
Soraka,56,74,0,0,0,0,0,0,0,1
Blitzcrank,0,0,0,0,0,0,0,0,3,7
Xayah,0,0,0,0,5,6,566,518,0,0
Sona,150,148,0,0,0,0,0,0,49,57
Varus,9,12,0,0,187,186,290,259,0,0
Anivia,0,0,0,0,32,36,274,224,0,0
Jhin,0,0,0,0,0,0,31,34,0,0
Kindred,0,0,338,346,0,0,0,0,0,0
LeBlanc,0,0,0,0,1841,1715,0,0,21,25
Zoe,0,0,0,0,84,73,0,0,0,0
Wukong,0,0,147,143,2,1,0,0,0,0
Renekton,125,120,0,0,13,12,0,0,0,0
Braum,0,0,0,0,0,0,13,23,0,0
Talon,0,0,469,360,58,67,0,0,0,0
Ekko,0,1,433,441,885,850,0,0,0,0
Alistar,1225,1027,0,0,0,0,1,1,0,0
Gnar,8,9,0,0,0,0,0,0,0,0
Darius,373,331,0,0,0,0,0,0,0,0
Garen,348,304,0,0,0,0,5,5,0,0
Jax,28,38,0,0,0,0,0,0,0,0
Ziggs,0,0,0,0,1,0,0,0,0,0
Fizz,0,0,0,0,1791,1622,0,0,0,0
Syndra,0,0,0,0,107,108,0,0,0,0
Kassadin,0,0,0,0,656,634,0,0,0,0
Heimerdinger,0,0,0,0,927,932,0,0,0,0
Miss Fortune,0,0,0,0,0,0,416,330,0,0
Corki,0,0,0,0,157,163,0,0,22,24
Zilean,778,659,0,0,5,11,0,0,0,0
Shyvana,0,0,0,0,3,9,0,0,0,0
Vladimir,0,0,0,0,3,9,0,0,0,0
Diana,2,1,0,0,127,112,0,0,0,0
Amumu,0,0,131,110,0,0,0,0,214,218
Urgot,45,49,0,0,0,0,0,0,0,0
Sylas,0,0,0,0,76,44,0,0,0,0
Katarina,0,0,0,0,111,100,0,0,0,0
Graves,0,0,1,0,0,0,0,0,0,0
Vel'Koz,0,0,0,0,203,171,0,0,0,0
Nasus,315,263,0,0,0,0,0,0,0,0
Kalista,0,0,0,0,0,0,29,36,0,0
Skarner,0,0,366,321,0,0,0,0,0,0
Hecarim,0,0,182,167,0,0,0,0,0,0
