Champion,Top wins,Top losses,Jungle wins,Jungle losses,Mid wins,Mid losses,Bot wins,Bot losses,Support wins,Support losses
Sejuani,0,0,2356,1857,0,0,0,0,435,367
Maokai,0,0,5161,4066,85,83,0,0,128,140
Poppy,180,134,893,654,0,0,0,0,527,473
Shen,0,0,1114,818,0,0,0,0,455,407
Leona,0,0,913,761,0,0,0,0,540,482
Nautilus,0,0,8779,6494,0,0,0,0,1998,1754
Qiyana,24,30,743,506,258,255,2,2,212,210
Evelynn,0,0,128,108,812,739,0,0,22,39
Rek'Sai,0,0,84,68,0,0,0,0,0,0
Kha'Zix,0,0,18,14,0,0,0,0,0,0
Rengar,0,0,241,223,0,0,336,322,721,763
Elise,0,0,3,7,0,0,0,0,0,0
Lee Sin,0,0,3,4,0,0,0,0,0,0
Ivern,0,0,6445,5187,0,0,0,0,0,0
Volibear,450,397,304,260,0,0,0,0,0,0
Twitch,0,0,0,0,0,0,786,616,0,0
Jinx,0,0,0,0,0,0,840,683,0,0
Kog'Maw,0,0,0,0,0,0,2531,2202,0,0
Vayne,15,20,0,0,0,0,1605,1494,0,0
Yuumi,764,537,0,0,0,0,0,0,36,40
Ornn,908,761,0,0,422,453,0,0,102,81
Aatrox,226,172,0,0,322,278,0,0,0,0
Kled,198,178,0,0,0,0,0,0,0,0
Zac,0,0,88,89,0,0,0,0,0,0
Senna,1322,920,0,0,4997,3403,2500,2135,1197,1095
Cassiopeia,0,0,0,0,658,719,0,0,0,0
Ryze,788,748,0,0,636,537,0,0,0,0
Gangplank,0,0,0,0,273,226,0,0,0,0
Yone,1448,1264,0,0,145,115,0,0,0,0
Sett,579,557,122,101,399,420,4,4,1392,1190
Pyke,2,0,1065,650,2306,1661,0,0,12218,9191
Nunu,0,0,1564,1265,0,0,0,0,274,236
Jarvan IV,447,442,2354,1936,375,391,0,0,6,14
Vi,0,0,496,325,0,0,0,0,0,0
Kennen,5,7,0,0,645,550,0,0,0,0
Orianna,0,0,0,0,309,269,0,0,0,0
Aurelion Sol,303,262,0,0,745,700,0,0,0,0
Nidalee,0,0,0,0,87,85,0,0,146,151
Gragas,0,0,122,108,90,92,0,0,0,0
Udyr,0,0,592,552,0,0,0,0,0,0
Warwick,0,0,139,145,0,0,0,0,0,0
Olaf,0,0,27,31,0,0,16,18,0,0
Pantheon,228,248,22,33,0,0,0,0,0,0
Draven,0,0,0,0,244,193,5384,4714,0,0
Cho'Gath,863,836,0,0,488,484,1515,1408,0,0
Ezreal,0,0,0,0,402,365,1156,989,266,226
Neeko,0,0,0,0,119,138,1229,1109,0,0
Ahri,130,96,0,0,562,581,219,223,0,0
Aphelios,0,0,0,0,0,0,1978,1790,0,0
Thresh,0,0,1116,985,0,0,0,0,765,734
Galio,172,158,57,41,1132,950,54,55,0,1
Rammus,0,0,831,803,0,0,0,0,0,0
Rumble,0,0,5,8,150,118,0,0,0,0
Quinn,0,0,10,18,0,0,0,0,0,0
Rakan,0,0,328,314,0,0,0,0,2544,2638
Morgana,0,0,0,0,0,0,0,0,72,108
Kayn,0,0,242,192,0,0,0,0,0,0
Lillia,283,300,633,584,417,381,0,0,0,0
Akali,1007,851,0,0,738,746,0,0,0,0
Kayle,36,50,0,0,7,9,0,0,0,0
Janna,2349,1950,0,0,16,21,0,0,188,173
Karma,44,38,0,0,379,310,0,0,6,6
Yasuo,684,568,0,0,2050,1840,369,299,0,0
Shyvana,25,41,0,0,3,9,0,0,0,0
Veigar,2,3,0,0,739,708,0,0,0,0
Karthus,0,0,0,0,348,305,0,0,0,0
Azir,0,0,0,0,567,489,28,27,0,0
Viktor,0,0,0,0,323,300,0,0,0,0
Lulu,18,18,0,0,904,707,0,0,119,138
Tryndamere,1090,897,0,0,3,5,0,0,0,0
Lucian,1387,1205,0,0,247,285,1338,1192,0,0
Jayce,1008,919,0,0,0,0,0,0,0,0
Zed,95,82,0,0,156,147,0,0,0,0
Camille,101,116,0,0,124,101,0,0,0,0
Fiora,687,545,0,0,0,0,0,0,0,0
Twisted Fate,10,12,0,0,0,0,0,0,0,0
Riven,1137,1002,0,0,0,0,0,0,0,0
Trundle,10,9,0,0,0,0,0,0,0,0
Xerath,0,0,0,0,6,5,0,0,0,0
Sivir,0,0,0,0,0,0,1384,1185,0,0
Kai'Sa,0,0,0,0,158,153,747,707,0,0
Caitlyn,0,0,0,0,0,0,1037,921,0,0
Bard,0,0,0,0,0,0,0,0,1653,1598
Singed,0,0,107,107,11,9,198,170,0,0
Irelia,73,69,0,0,65,65,0,0,0,0
Lissandra,0,0,0,0,683,547,0,0,0,0
