Champion,Top wins,Top losses,Jungle wins,Jungle losses,Mid wins,Mid losses,Bot wins,Bot losses,Support wins,Support losses
Sejuani,0,0,2438,1950,0,0,0,0,468,399
Maokai,0,0,5449,4326,90,92,0,0,128,140
Poppy,0,0,934,690,0,0,0,0,556,498
Shen,0,0,1146,860,0,0,0,0,710,650
Leona,0,0,1002,813,0,0,0,0,566,516
Nautilus,0,0,10608,7777,0,0,0,0,2846,2438
Qiyana,24,30,747,506,203,207,2,2,216,224
Evelynn,0,0,128,108,133,130,0,0,22,39
Rek'Sai,0,0,84,68,0,0,0,0,0,0
Kha'Zix,0,0,18,14,0,0,0,0,0,0
Rengar,0,0,241,223,0,0,0,0,747,805
Elise,0,0,3,7,0,0,0,0,0,0
Lee Sin,0,0,3,4,0,0,0,0,0,0
Ivern,0,0,6598,5362,0,0,0,0,0,0
Volibear,452,401,174,174,0,0,0,0,0,0
Twitch,0,0,0,0,0,0,847,738,0,0
Jinx,0,0,0,0,0,0,1002,836,0,0
Kog'Maw,0,0,0,0,0,0,2783,2440,0,0
Vayne,15,20,0,0,0,0,1684,1550,0,0
Yuumi,777,548,0,0,0,0,0,0,36,42
Ornn,918,766,0,0,0,0,0,0,116,98
Aatrox,230,178,0,0,335,292,0,0,0,0
Kled,201,181,0,0,0,0,0,0,0,0
Zac,0,0,43,41,0,0,0,0,0,0
Sett,458,428,256,250,0,0,4,4,1877,1675
Pyke,2,0,1150,712,3383,2467,0,0,13540,10298
Nunu,0,0,1577,1261,0,0,0,0,303,274
Senna,1512,1070,0,0,5377,3723,2911,2497,1243,1138
Cassiopeia,0,0,0,0,690,746,0,0,0,0
Ryze,885,851,0,0,723,626,110,92,0,0
Gangplank,0,0,0,0,289,244,0,0,0,0
Yone,1565,1389,0,0,157,123,122,89,0,0
Jarvan IV,498,477,2255,1885,398,414,0,0,6,14
Vi,0,0,550,355,0,0,0,0,0,0
Kennen,5,7,0,0,757,677,0,0,0,0
Orianna,0,0,0,0,309,269,0,0,0,0
Aurelion Sol,303,262,46,62,778,721,0,0,0,0
Nidalee,0,0,0,0,141,142,0,0,154,166
Udyr,0,0,605,563,0,0,0,0,0,0
Thresh,0,0,1305,1128,0,0,0,0,882,832
Galio,28,29,57,41,1221,1046,54,55,0,1
Rammus,0,0,728,689,0,0,0,0,0,0
Rumble,0,0,5,8,198,172,0,0,0,0
Quinn,0,0,10,18,0,0,0,0,0,0
Rakan,0,0,343,333,0,0,0,0,2978,2982
Morgana,0,0,0,0,0,0,0,0,3,12
Draven,0,0,0,0,262,205,6599,5724,0,0
Cho'Gath,742,704,0,0,159,189,1614,1481,0,0
Ezreal,0,0,0,0,147,143,1351,1150,279,238
Neeko,0,0,0,0,158,173,360,376,0,0
Ahri,0,0,0,0,262,275,237,240,0,0
Aphelios,0,0,0,0,0,0,2030,1863,0,0
Kayn,0,0,242,192,0,0,0,0,0,0
Lillia,151,174,554,506,472,417,0,0,0,0
Veigar,2,3,0,0,762,725,0,0,0,0
Karthus,0,0,0,0,373,317,0,0,0,0
Azir,0,0,0,0,594,515,28,27,0,0
Viktor,0,0,0,0,338,315,0,0,0,0
Gragas,0,0,154,147,90,93,0,0,0,0
Warwick,0,0,139,145,0,0,0,0,0,0
Olaf,0,0,27,31,0,0,16,18,0,0
Pantheon,228,248,22,33,0,0,0,0,0,0
Akali,1138,983,0,0,732,728,0,0,0,0
Kayle,36,50,0,0,7,9,0,0,0,0
Janna,2544,2123,0,0,16,21,0,0,188,173
Karma,44,38,0,0,699,620,0,0,6,6
Yasuo,713,596,0,0,2239,2030,286,241,0,0
Shyvana,25,41,0,0,3,9,0,0,0,0
Fizz,0,0,0,0,1343,1190,0,0,0,0
Kai'Sa,0,0,0,0,158,153,779,731,0,0
Irelia,73,69,0,0,155,142,0,0,0,0
LeBlanc,0,0,0,0,753,723,0,0,21,25
Diana,2,1,0,0,139,121,0,0,0,0
Singed,0,0,107,107,11,9,237,200,0,1
Tryndamere,1228,1006,0,0,3,5,0,0,0,0
Lucian,1577,1363,0,0,287,320,1285,1140,0,0
Jayce,1011,918,0,0,205,222,0,0,0,0
Zed,95,82,0,0,172,163,0,0,0,0
Camille,101,116,0,0,138,111,0,0,0,0
Fiora,720,572,0,0,0,0,0,0,0,0
Twisted Fate,10,12,0,0,0,0,0,0,0,0
Riven,1142,1010,0,0,0,0,0,0,0,0
Trundle,10,9,0,0,0,0,0,0,0,0
Zoe,0,0,0,0,111,98,0,0,0,0
Xerath,0,0,0,0,6,6,0,0,0,0
Blitzcrank,0,0,0,0,0,0,0,0,184,216
Xayah,0,0,0,0,5,6,894,791,0,0
Renekton,125,120,0,0,0,0,0,0,0,0
Varus,9,12,0,0,18,25,310,276,0,0
Bard,0,0,0,0,0,0,0,0,1960,1943
Soraka,56,74,0,0,0,0,0,0,0,1
Heimerdinger,0,0,0,0,820,841,0,0,0,0
Ekko,0,1,461,473,520,546,0,0,0,0
Sona,151,154,0,0,0,0,0,0,0,0
Lulu,18,18,0,0,957,752,0,0,119,138
Sivir,0,0,0,0,0,0,1116,948,0,0
Caitlyn,0,0,0,0,0,0,1186,1069,0,0
Lissandra,0,0,0,0,740,604,0,0,0,0
Syndra,0,0,0,0,107,108,0,0,0,0
Anivia,0,0,0,0,32,36,290,235,0,0
Wukong,0,0,0,0,2,1,0,0,0,0
Graves,0,0,2,0,0,0,0,0,0,0
Jhin,0,0,0,0,0,0,31,34,0,0
Nasus,372,293,0,0,0,0,0,0,0,0
Ziggs,0,0,0,0,1,0,0,0,0,0
Alistar,1336,1124,0,0,0,0,1,1,114,126
Gnar,8,9,0,0,0,0,0,0,0,0
