Champion,Top wins,Top losses,Jungle wins,Jungle losses,Mid wins,Mid losses,Bot wins,Bot losses,Support wins,Support losses
Maokai,0,0,4072,3225,48,42,0,0,25,17
Sejuani,0,0,1163,948,0,0,0,0,170,169
Poppy,217,200,480,354,0,0,0,0,263,244
Shen,1,0,627,453,0,0,0,0,196,163
Leona,0,0,400,289,0,0,0,0,361,336
Nautilus,0,0,5451,3816,0,0,0,0,968,839
Twitch,0,0,0,0,0,0,485,371,0,0
Jinx,0,0,0,0,0,0,551,417,0,0
Kog'Maw,0,0,0,0,0,0,624,514,0,0
Vayne,9,16,0,0,0,0,1173,1114,0,0
Zac,0,0,43,28,0,0,0,0,0,0
Volibear,263,244,358,319,0,0,0,0,0,0
Qiyana,24,30,567,379,394,373,0,0,149,128
Evelynn,0,0,128,108,110,106,0,0,22,39
Rek'Sai,0,0,84,68,0,0,0,0,0,0
Kha'Zix,0,0,18,14,0,0,0,0,0,0
Rengar,0,0,216,191,0,0,0,0,542,531
Elise,0,0,3,7,0,0,0,0,0,0
Lee Sin,0,0,3,4,0,0,0,0,0,0
Ivern,0,0,5612,4595,0,0,0,0,0,0
Sett,767,672,38,37,0,0,2,4,636,539
Jarvan IV,140,123,1602,1329,270,253,0,0,6,14
Pyke,18,28,636,469,1585,1050,0,0,8221,5939
Ornn,756,669,0,0,25,13,0,0,99,81
Nunu,0,0,781,610,0,0,0,0,20,15
Senna,245,173,0,0,2377,1564,892,750,792,711
Cassiopeia,0,0,0,0,475,548,0,0,0,0
Gangplank,0,0,0,0,139,116,0,1,0,0
Ryze,561,500,0,0,408,314,0,0,0,0
Yone,551,467,0,0,85,67,0,0,0,0
Veigar,0,0,0,0,299,265,0,0,0,0
Viktor,0,0,0,0,212,180,164,113,0,0
Azir,0,0,0,0,339,280,161,114,0,0
Karthus,0,0,0,0,170,120,0,0,0,0
Udyr,0,0,271,227,0,0,0,0,0,0
Vi,0,0,183,121,0,0,0,0,0,0
Thresh,0,0,223,171,0,0,0,0,508,488
Galio,36,38,57,41,860,729,54,55,0,0
Rammus,0,0,771,747,0,0,0,0,0,0
Rumble,211,170,5,8,93,88,0,0,0,0
Quinn,0,0,10,18,0,0,0,0,0,0
Gnar,1263,1077,0,0,0,0,0,0,0,0
Rakan,0,0,151,136,0,0,0,0,1431,1493
Morgana,0,0,0,0,0,0,0,0,111,105
Riven,496,437,0,0,23,31,0,0,0,0
Jayce,831,706,0,0,0,0,0,0,0,0
Cho'Gath,501,484,0,0,167,152,945,855,0,0
Irelia,480,431,0,0,33,19,0,0,0,0
Renekton,88,77,0,0,0,0,0,0,0,0
Tryndamere,274,243,0,0,0,0,0,0,0,0
Lucian,241,192,0,0,142,153,0,0,0,0
Varus,9,12,0,0,18,25,100,120,0,0
Yasuo,388,338,0,0,1241,1093,0,0,0,0
Kennen,99,91,0,0,508,403,0,0,0,0
Orianna,0,0,0,0,149,133,0,0,0,0
Aurelion Sol,303,262,0,0,389,367,0,0,0,0
Bard,0,0,0,0,0,0,0,0,539,542
Lulu,333,301,0,0,0,0,0,0,184,206
Karma,350,329,0,0,10,13,0,0,52,47
Ezreal,0,0,0,0,161,129,666,551,181,154
Nidalee,0,0,0,0,54,59,0,0,70,68
LeBlanc,0,0,0,0,419,408,0,0,21,25
Corki,0,0,0,0,157,163,0,0,22,24
Kayle,0,0,0,0,7,9,0,0,0,0
Ahri,0,0,0,0,265,280,106,107,0,0
Akali,0,0,0,0,520,476,0,0,0,0
Lillia,402,351,420,375,48,48,0,0,0,0
Warwick,0,0,112,114,0,0,0,0,0,0
Ekko,39,33,16,13,173,162,0,0,0,0
Aatrox,0,0,12,19,193,146,0,0,0,0
Camille,286,258,0,0,88,74,0,0,0,0
Sylas,0,0,0,0,1,2,0,0,0,0
Janna,1906,1569,0,0,0,0,0,0,243,233
Soraka,55,81,0,0,0,0,0,0,97,144
Malphite,148,130,7,11,0,0,0,0,0,0
Draven,0,0,0,0,122,104,3059,2599,0,0
Singed,40,48,106,106,11,9,0,0,0,0
Aphelios,0,0,0,0,0,0,947,886,0,0
Caitlyn,0,0,0,0,0,0,508,435,0,0
Sivir,0,0,0,0,0,0,421,335,0,0
Neeko,83,80,0,0,54,62,152,162,0,0
Fizz,0,0,0,0,669,621,0,0,0,0
Diana,9,11,0,0,75,78,0,0,0,0
Olaf,0,0,27,31,0,0,0,0,0,0
Yuumi,212,144,0,0,0,0,0,0,53,75
Kled,177,145,0,0,0,0,0,0,0,0
Lissandra,0,0,0,0,356,255,0,0,0,0
Anivia,0,0,0,0,32,36,0,0,0,0
Zoe,0,0,0,0,222,238,0,0,0,0
Wukong,44,41,64,59,2,1,0,0,0,0
Blitzcrank,0,0,0,0,0,0,0,0,94,90
Skarner,0,0,260,205,0,0,0,0,0,0
Hecarim,0,0,97,78,0,0,0,0,0,0
Kai'Sa,0,0,0,0,0,0,235,229,0,0
