Champion,Top wins,Top losses,Jungle wins,Jungle losses,Mid wins,Mid losses,Bot wins,Bot losses,Support wins,Support losses
Maokai,0,0,3642,2902,48,42,0,0,25,17
Sejuani,0,0,1085,882,0,0,0,0,168,164
Poppy,213,199,474,349,0,0,0,0,260,240
Shen,1,0,450,330,0,0,0,0,192,161
Leona,0,0,390,277,0,0,0,0,355,334
Nautilus,0,0,4825,3338,0,0,0,0,979,803
Twitch,0,0,0,0,0,0,478,368,0,0
Jinx,0,0,0,0,0,0,547,411,0,0
Kog'Maw,0,0,0,0,0,0,752,658,0,0
Vayne,0,0,0,0,0,0,1137,1089,0,0
Zac,0,0,40,28,0,0,0,0,0,0
Volibear,263,244,358,314,0,0,0,0,0,0
Sett,616,553,24,19,0,0,2,4,628,534
Jarvan IV,139,123,1431,1161,342,333,0,0,6,14
Qiyana,24,30,557,374,504,462,0,0,141,126
Evelynn,0,0,128,108,110,106,0,0,22,39
Rek'Sai,0,0,83,68,0,0,0,0,0,0
Kha'Zix,0,0,18,14,0,0,0,0,0,0
Rengar,0,0,11,8,0,0,0,0,540,528
Elise,0,0,3,7,0,0,0,0,0,0
Lee Sin,0,0,3,4,0,0,0,0,0,0
Ivern,0,0,5371,4360,0,0,0,0,0,0
Pyke,18,27,337,219,1544,1031,0,0,8252,5938
Ornn,693,604,0,0,25,13,0,0,99,81
Nunu,0,0,765,605,0,0,0,0,18,13
Senna,241,173,0,0,2346,1534,1448,1177,746,668
Cassiopeia,0,0,0,0,469,544,0,0,0,0
Gangplank,0,0,0,0,137,116,0,1,0,0
Ryze,340,332,0,0,405,309,0,0,0,0
Yone,937,819,0,0,173,171,0,0,0,0
Udyr,0,0,267,225,0,0,0,0,0,0
Vi,0,0,183,119,0,0,0,0,0,0
Thresh,0,0,223,166,0,0,0,0,801,770
Galio,36,38,57,41,853,723,54,55,0,0
Rammus,0,0,761,728,0,0,0,0,0,0
Rumble,0,0,5,8,93,87,0,0,0,0
Quinn,0,0,10,18,0,0,0,0,0,0
Veigar,0,0,0,0,297,257,0,0,0,0
Viktor,0,0,0,0,208,177,163,112,0,0
Azir,0,0,0,0,333,277,187,139,0,0
Karthus,0,0,0,0,166,118,0,0,0,0
Gnar,1237,1064,0,0,0,0,0,0,0,0
Riven,868,756,0,0,23,31,0,0,0,0
Jayce,596,489,0,0,0,0,0,0,0,0
Cho'Gath,496,475,0,0,222,211,952,865,0,0
Irelia,482,431,0,0,33,19,0,0,0,0
Renekton,18,21,0,0,0,0,0,0,0,0
Tryndamere,51,54,0,0,0,0,0,0,0,0
Lucian,13,12,0,0,138,152,14,11,0,0
Varus,9,12,0,0,18,25,268,261,0,0
Yasuo,387,337,0,0,1338,1192,17,13,0,0
Lillia,366,306,413,371,139,148,0,0,0,0
Warwick,0,0,112,114,0,0,0,0,0,0
Rakan,0,0,142,125,0,0,0,0,1416,1476
Morgana,0,0,0,0,0,0,0,0,111,103
Bard,0,0,0,0,0,0,0,0,695,684
Karma,349,329,0,0,10,13,0,0,52,47
Kayle,0,0,0,0,7,9,0,0,0,0
Ahri,0,0,0,0,265,279,105,106,0,0
Akali,0,0,0,0,511,465,0,0,0,0
Lulu,332,293,0,0,0,0,0,0,183,206
Kennen,89,81,0,0,507,403,0,0,0,0
Orianna,0,0,0,0,149,133,0,0,0,0
Aurelion Sol,303,262,0,0,500,455,0,0,0,0
Ekko,29,24,16,13,246,253,0,0,0,0
Aatrox,0,0,8,10,191,143,0,0,0,0
Camille,263,227,0,0,86,73,0,0,0,0
LeBlanc,0,0,0,0,416,406,0,0,21,25
Sylas,0,0,0,0,1,2,0,0,0,0
Janna,1873,1545,0,0,0,0,0,0,232,223
Soraka,55,81,0,0,0,0,0,0,97,144
Malphite,146,130,0,0,0,0,0,0,0,0
Skarner,0,0,253,196,0,0,0,0,0,0
Hecarim,0,0,97,78,0,0,0,0,0,0
