Champion,Top wins,Top losses,Jungle wins,Jungle losses,Mid wins,Mid losses,Bot wins,Bot losses,Support wins,Support losses
Maokai,0,0,3445,2714,48,42,0,0,25,17
Sejuani,0,0,1178,960,0,0,0,0,173,174
Poppy,219,203,486,359,0,0,0,0,269,249
Shen,1,0,630,455,0,0,0,0,201,166
Leona,0,0,411,300,0,0,0,0,285,263
Nautilus,0,0,5514,3858,0,0,0,0,612,530
Twitch,0,0,0,0,0,0,487,373,0,0
Jinx,0,0,0,0,0,0,555,418,0,0
Kog'Maw,0,0,0,0,0,0,773,671,0,0
Vayne,9,16,0,0,0,0,1182,1125,0,0
Zac,0,0,43,29,0,0,0,0,0,0
Volibear,263,244,362,321,0,0,0,0,0,0
Qiyana,24,30,571,381,202,204,0,0,150,133
Evelynn,0,0,128,108,110,106,0,0,22,39
Rek'Sai,0,0,68,51,0,0,0,0,0,0
Kha'Zix,0,0,18,14,0,0,0,0,0,0
Rengar,0,0,217,192,0,0,0,0,542,534
Elise,0,0,3,7,0,0,0,0,0,0
Lee Sin,0,0,3,4,0,0,0,0,0,0
Ivern,0,0,5692,4642,0,0,0,0,0,0
Sett,774,677,39,37,0,0,2,4,642,544
Jarvan IV,141,125,1612,1338,283,262,0,0,6,14
Pyke,18,28,646,474,1613,1070,0,0,8024,5815
Ornn,768,677,0,0,25,13,0,0,99,81
Nunu,0,0,788,621,0,0,0,0,22,15
Senna,251,176,0,0,2229,1464,898,762,799,718
Cassiopeia,0,0,0,0,329,383,0,0,0,0
Gangplank,0,0,0,0,139,120,0,1,0,0
Ryze,563,501,0,0,413,317,0,0,0,0
Yone,961,855,0,0,85,67,0,0,0,0
Udyr,0,0,275,228,0,0,0,0,0,0
Thresh,0,0,227,173,0,0,0,0,520,494
Vi,0,0,184,124,0,0,0,0,0,0
Galio,36,38,57,41,866,737,54,55,0,0
Rammus,0,0,771,749,0,0,0,0,0,0
Rumble,211,171,5,8,95,88,0,0,0,0
Quinn,0,0,10,18,0,0,0,0,0,0
Veigar,0,0,0,0,307,275,0,0,0,0
Viktor,0,0,0,0,212,181,164,116,0,0
Azir,0,0,0,0,340,282,193,142,0,0
Karthus,0,0,0,0,172,121,0,0,0,0
Gnar,1273,1085,0,0,0,0,0,0,0,0
Rakan,0,0,153,136,0,0,0,0,1350,1398
Morgana,0,0,0,0,0,0,0,0,117,108
Kennen,102,93,0,0,508,403,0,0,0,0
Orianna,0,0,0,0,149,133,0,0,0,0
Aurelion Sol,303,262,0,0,399,369,0,0,0,0
Riven,910,807,0,0,23,31,0,0,0,0
Jayce,834,711,0,0,0,0,0,0,0,0
Cho'Gath,510,489,0,0,168,156,946,867,0,0
Irelia,482,431,0,0,33,19,0,0,0,0
Renekton,89,77,0,0,0,0,0,0,0,0
Tryndamere,281,250,0,0,0,0,0,0,0,0
Lucian,244,195,0,0,144,155,0,0,0,0
Varus,9,12,0,0,18,25,270,263,0,0
Yasuo,388,339,0,0,1251,1103,0,0,0,0
Lillia,404,356,424,380,49,48,0,0,0,0
Warwick,0,0,112,114,0,0,0,0,0,0
Bard,0,0,0,0,0,0,0,0,546,549
Akali,0,0,0,0,538,483,0,0,0,0
Nidalee,0,0,0,0,54,59,0,0,79,70
Ezreal,0,0,0,0,165,131,727,618,186,158
Ahri,0,0,0,0,267,281,108,108,0,0
LeBlanc,0,0,0,0,423,412,0,0,21,25
Corki,0,0,0,0,157,163,0,0,22,24
Lulu,333,302,0,0,0,0,0,0,189,212
Karma,350,329,0,0,10,13,0,0,52,47
Ekko,39,33,0,0,175,166,0,0,0,0
Aatrox,0,0,12,19,193,148,0,0,0,0
Camille,289,260,0,0,88,75,0,0,0,0
Sylas,0,0,0,0,1,2,0,0,0,0
Kayle,0,0,0,0,7,9,0,0,0,0
Janna,1923,1586,0,0,0,0,0,0,248,240
Soraka,55,83,0,0,0,0,0,0,48,73
Malphite,150,130,7,11,0,0,0,0,0,0
Caitlyn,0,0,0,0,0,0,587,510,0,0
Sivir,0,0,0,0,0,0,585,481,0,0
Aphelios,0,0,0,0,0,0,1021,935,0,0
Neeko,86,82,0,0,54,63,152,163,0,0
Draven,0,0,0,0,125,105,3251,2747,0,0
Kai'Sa,0,0,0,0,0,0,244,233,0,0
Fizz,0,0,0,0,681,627,0,0,0,0
Diana,9,11,0,0,78,78,0,0,0,0
Yuumi,216,148,0,0,0,0,0,0,61,78
Kled,177,145,0,0,0,0,0,0,0,0
Lissandra,0,0,0,0,362,262,0,0,0,0
Anivia,0,0,0,0,32,36,163,141,0,0
Zoe,0,0,0,0,35,38,0,0,0,0
Wukong,45,41,64,59,2,1,0,0,0,0
Olaf,0,0,27,31,0,0,0,0,0,0
Singed,40,48,107,106,11,9,0,0,0,0
Blitzcrank,0,0,0,0,0,0,0,0,95,94
Skarner,0,0,271,217,0,0,0,0,0,0
Hecarim,0,0,97,78,0,0,0,0,0,0
Garen,283,256,0,0,15,15,5,2,0,0
Pantheon,358,321,0,0,0,0,0,0,0,0
Darius,506,457,0,0,0,0,0,0,0,0
Nami,0,0,0,0,0,0,0,0,61,50
Xayah,0,0,0,0,0,0,290,267,0,0
Yorick,95,90,0,0,0,0,0,0,0,0
Swain,49,50,0,0,41,40,0,0,0,0
Jax,127,121,0,0,0,0,0,0,0,0
Zilean,599,505,0,0,0,0,0,0,0,0
Heimerdinger,0,0,0,0,107,99,0,0,0,0
Kassadin,0,0,0,0,23,24,0,0,0,0
Ashe,0,0,0,0,0,0,153,133,0,0
Alistar,27,24,0,0,0,0,0,0,0,0
Graves,0,0,1,0,0,0,0,0,0,0
Katarina,0,0,0,0,457,448,0,0,0,0
Zed,82,74,0,0,82,86,0,0,0,0
Fiora,445,340,0,0,0,0,0,0,0,0
Talon,0,0,0,0,36,36,0,0,0,0
Amumu,0,0,78,67,0,0,0,0,0,0
Illaoi,0,0,0,0,19,16,0,0,0,0
Twisted Fate,0,0,0,0,252,259,0,0,0,0
Teemo,436,387,0,0,203,200,0,0,0,0
Kayn,0,0,224,182,0,0,0,0,0,0
Jhin,0,0,0,0,0,0,31,32,0,0
