Champion,Top wins,Top losses,Jungle wins,Jungle losses,Mid wins,Mid losses,Bot wins,Bot losses,Support wins,Support losses
Maokai,0,0,2881,2236,45,40,0,0,25,17
Sejuani,0,0,1040,860,0,0,0,0,164,155
Poppy,206,191,462,335,0,0,0,0,248,234
Shen,1,0,452,336,0,0,0,0,183,152
Leona,0,0,327,232,0,0,0,0,413,376
Nautilus,0,0,5163,3612,0,0,0,0,860,731
Twitch,0,0,0,0,0,0,464,359,0,0
Jinx,0,0,0,0,0,0,533,394,0,0
Kog'Maw,0,0,0,0,0,0,728,630,0,0
Vayne,0,0,0,0,0,0,1054,983,0,0
Zac,0,0,40,27,0,0,0,0,0,0
Volibear,217,196,345,306,0,0,0,0,0,0
Qiyana,24,30,550,371,189,187,0,0,137,125
Evelynn,0,0,130,113,110,106,0,0,22,39
Rek'Sai,0,0,83,68,0,0,0,0,0,0
Kha'Zix,0,0,18,14,0,0,0,0,0,0
Rengar,0,0,11,8,0,0,0,0,528,521
Elise,0,0,3,7,0,0,0,0,0,0
Lee Sin,0,0,3,4,15,17,0,0,0,0
Ivern,0,0,5217,4233,0,0,0,0,0,0
Sett,540,476,24,19,0,0,2,4,578,497
Jarvan IV,135,118,1403,1139,247,234,0,0,6,14
Pyke,18,26,311,210,1480,998,0,0,7657,5431
Ornn,672,576,0,0,25,13,0,0,99,81
Nunu,0,0,724,564,0,0,0,0,17,12
Senna,76,40,0,0,2079,1346,1551,1295,729,645
Cassiopeia,0,0,0,0,376,407,0,0,0,0
Gangplank,0,0,0,0,132,113,0,1,0,0
Ryze,389,355,0,0,356,264,0,0,0,0
Yone,877,773,0,0,78,67,0,0,0,0
Viktor,0,0,0,0,226,199,150,106,0,0
Veigar,0,0,0,0,305,257,0,0,0,0
Karthus,0,0,0,0,249,208,0,0,0,0
Azir,0,0,0,0,392,322,173,133,0,0
Udyr,0,0,262,220,0,0,0,0,0,0
Vi,0,0,181,114,0,0,0,0,0,0
Thresh,0,0,219,160,0,0,0,0,696,673
Galio,8,9,57,41,834,702,54,55,0,0
Rammus,0,0,759,726,0,0,0,0,0,0
Rumble,0,0,5,8,148,143,0,0,0,0
Quinn,0,0,10,18,0,0,0,0,0,0
Gnar,1164,996,0,0,0,0,0,0,0,0
Rakan,0,0,141,122,0,0,0,0,1085,1165
Morgana,0,0,0,0,0,0,0,0,96,86
Jayce,593,487,0,0,0,0,0,0,0,0
Riven,773,673,0,0,23,31,0,0,0,0
Cho'Gath,273,283,0,0,121,119,1506,1350,0,0
Irelia,482,431,0,0,33,19,0,0,0,0
Renekton,18,21,0,0,0,0,0,0,0,0
Tryndamere,39,40,0,0,0,0,0,0,0,0
Lucian,13,12,0,0,131,138,14,11,0,0
Varus,9,12,0,0,0,0,265,257,0,0
Yasuo,423,330,0,0,1177,1026,17,13,0,0
Bard,0,0,0,0,0,0,0,0,564,566
Karma,349,329,0,0,10,13,0,0,52,47
Kayle,0,0,0,0,7,9,0,0,0,0
Ahri,0,0,0,0,411,362,153,151,0,0
Aurelion Sol,303,262,0,0,434,416,0,0,0,0
Lillia,359,293,403,358,11,14,0,0,0,0
Warwick,0,0,112,113,0,0,0,0,0,0
Lulu,332,292,0,0,561,423,0,0,179,202
Kennen,77,72,0,0,507,403,0,0,0,0
Orianna,0,0,0,0,149,133,0,0,0,0
Janna,1818,1494,0,0,0,0,0,0,297,273
Ekko,29,24,15,12,249,207,0,0,0,0
Soraka,51,80,0,0,0,0,0,0,97,144
Malphite,142,129,0,0,0,0,0,0,0,0
Akali,0,0,0,0,499,454,0,0,0,0
Aatrox,0,0,0,0,183,139,0,0,0,0
Camille,314,276,0,0,86,72,44,39,0,0
LeBlanc,0,0,0,0,370,364,0,0,21,25
Sylas,0,0,0,0,1,2,0,0,0,0
Draven,0,0,0,0,202,155,3002,2553,0,0
Aphelios,0,0,0,0,0,0,971,892,0,0
Caitlyn,0,0,0,0,0,0,713,654,0,0
Kai'Sa,0,0,0,0,0,0,219,209,0,0
Skarner,0,0,231,175,0,0,0,0,0,0
Hecarim,0,0,97,78,0,0,0,0,0,0
Wukong,0,0,68,65,2,1,0,0,0,0
Yorick,95,90,0,0,0,0,0,0,0,0
Swain,49,50,0,0,41,40,0,0,0,0
Singed,40,48,106,105,11,9,0,0,0,0
Jax,111,108,0,0,0,0,0,0,0,0
Ezreal,0,0,0,0,144,121,817,716,179,149
Nidalee,0,0,0,0,54,59,0,0,62,60
Corki,0,0,0,0,157,163,0,0,22,24
Lissandra,0,0,0,0,338,239,0,0,0,0
Anivia,0,0,0,0,32,36,158,135,0,0
Zoe,0,0,0,0,1,2,0,0,0,0
Garen,270,233,0,0,15,15,5,2,0,0
Pantheon,301,253,0,0,0,0,0,0,0,0
Darius,503,449,0,0,0,0,0,0,0,0
Sivir,0,0,0,0,0,0,535,438,0,0
Neeko,0,0,0,0,18,24,149,160,0,0
Yuumi,184,126,0,0,0,0,0,0,51,71
Blitzcrank,0,0,0,0,0,0,0,0,92,83
Xayah,0,0,0,0,5,6,270,243,0,0
Kled,173,142,0,0,0,0,0,0,0,0
Alistar,24,21,0,0,0,0,0,0,70,54
Fiora,429,336,0,0,0,0,0,0,0,0
Heimerdinger,0,0,0,0,107,99,0,0,0,0
Kassadin,0,0,0,0,23,24,0,0,0,0
Olaf,0,0,27,31,0,0,16,17,0,0
Ashe,0,0,0,0,0,0,146,118,0,0
Zilean,562,474,0,0,5,10,0,0,0,0
Diana,2,1,0,0,72,76,0,0,0,0
Katarina,0,0,0,0,428,409,0,0,0,0
Illaoi,0,0,0,0,19,16,0,0,0,0
Sona,0,0,0,0,0,0,0,0,42,50
Twisted Fate,0,0,0,0,243,244,0,0,0,0
Teemo,0,0,0,0,194,187,0,0,0,0
Graves,0,0,1,0,0,0,0,0,0,0
Amumu,0,0,75,64,0,0,0,0,0,0
Fizz,0,0,0,0,592,556,0,0,0,0
Kalista,0,0,0,0,0,0,169,195,0,0
Zed,0,0,0,0,51,48,0,0,0,0
Jhin,0,0,0,0,0,0,31,32,0,0
Urgot,71,71,0,0,0,0,0,0,0,0
Shyvana,0,0,0,0,3,8,0,0,0,0
Vladimir,0,0,0,0,3,6,0,0,0,0
Braum,0,0,0,0,0,0,13,21,0,0
