Champion,Top wins,Top losses,Jungle wins,Jungle losses,Mid wins,Mid losses,Bot wins,Bot losses,Support wins,Support losses
Sejuani,0,0,1819,1403,0,0,0,0,336,285
Maokai,0,1,5275,4193,65,59,0,0,25,17
Poppy,36,47,457,335,0,0,0,0,440,390
Shen,0,0,888,700,0,0,0,0,354,318
Leona,0,0,706,587,0,0,0,0,430,392
Nautilus,0,0,7275,5309,0,0,0,0,1634,1378
Qiyana,24,30,722,488,218,213,2,2,186,188
Evelynn,0,0,128,108,705,644,0,0,22,39
Rek'Sai,0,0,84,68,0,0,0,0,0,0
Kha'Zix,0,0,18,14,0,0,0,0,0,0
Rengar,0,0,224,200,0,0,296,273,659,683
Elise,0,0,3,9,0,0,0,0,0,0
Lee Sin,0,0,3,6,0,0,0,0,0,0
Ivern,0,0,5421,4382,0,0,0,0,0,0
Volibear,305,282,277,240,0,0,0,0,0,0
Twitch,0,0,0,0,0,0,693,537,0,0
Jinx,0,0,0,0,0,0,741,594,0,0
Kog'Maw,0,0,0,0,0,0,1296,1112,0,0
Vayne,15,20,0,0,0,0,1278,1183,0,0
Zac,0,0,30,29,0,0,0,0,0,0
Senna,716,518,0,0,4001,2657,1976,1661,1113,1100
Cassiopeia,0,0,0,0,466,510,0,0,0,0
Ryze,918,841,0,0,516,425,0,0,0,0
Gangplank,0,0,0,0,217,182,0,0,0,0
Yone,1092,944,0,0,122,95,0,0,0,0
Sett,822,734,25,22,0,0,3,4,1046,882
Pyke,2,0,805,475,2766,1985,0,0,11979,8790
Ornn,963,850,0,0,0,0,0,0,102,81
Nunu,0,0,1655,1354,0,0,0,0,172,143
Jarvan IV,447,440,1921,1551,379,395,0,0,6,14
Yuumi,617,453,0,0,0,0,0,0,33,40
Aatrox,226,172,13,20,273,224,0,0,0,0
Kled,185,157,0,0,0,0,0,0,0,0
Kennen,0,0,0,0,719,628,0,0,0,0
Orianna,0,0,0,0,316,282,0,0,0,0
Aurelion Sol,303,262,0,0,609,587,0,0,0,0
Nidalee,0,0,0,0,141,142,0,0,121,128
Janna,1861,1515,0,0,16,21,0,0,189,178
Lulu,18,18,0,0,780,606,0,0,113,138
Rakan,0,0,0,0,0,0,0,0,2128,2230
Draven,0,0,0,0,197,153,3243,2776,0,0
Cho'Gath,1799,1643,0,0,340,349,1273,1176,0,0
Ezreal,0,0,0,0,347,299,701,575,232,205
Neeko,172,155,0,0,48,52,72,80,0,0
Ahri,0,0,0,0,913,906,170,165,0,0
Aphelios,0,0,0,0,0,0,1338,1167,0,0
Veigar,2,3,0,0,495,455,0,0,0,0
Azir,0,0,0,0,447,383,28,27,0,0
Viktor,0,0,0,0,276,222,0,0,0,0
Karthus,0,0,0,0,267,222,0,0,0,0
Vi,0,0,286,206,0,0,0,0,0,0
Udyr,0,0,500,487,0,0,0,0,0,0
Thresh,0,0,344,273,0,0,0,0,781,767
Galio,36,38,57,41,956,789,54,55,0,1
Rammus,0,0,812,783,0,0,0,0,0,0
Rumble,319,265,5,8,127,104,0,0,0,0
Quinn,24,28,10,18,0,0,0,0,0,0
Singed,0,0,107,107,11,9,101,87,0,0
Morgana,0,0,0,0,0,0,0,0,42,61
Karma,44,38,0,0,277,261,0,0,4,8
Kayle,0,0,0,0,7,9,0,0,0,0
Yasuo,633,538,0,0,1793,1621,259,221,0,0
Akali,0,0,0,0,850,813,0,0,0,0
Xerath,0,0,0,0,4,3,0,0,0,0
Lissandra,0,0,0,0,569,441,0,0,0,0
Kayn,0,0,243,194,0,0,0,0,0,0
Lillia,337,358,617,570,11,14,0,0,0,0
Irelia,70,63,0,0,6,10,0,0,0,0
Blitzcrank,0,0,0,0,0,0,0,0,128,144
Bard,0,0,0,0,0,0,0,0,1567,1551
Soraka,56,74,0,0,0,0,0,0,0,1
Sivir,0,0,0,0,0,0,890,774,0,0
Kai'Sa,0,0,0,0,83,71,552,519,0,0
Caitlyn,0,0,0,0,0,0,598,520,0,0
Pantheon,387,396,113,152,0,0,0,0,0,0
Tryndamere,488,414,0,0,3,5,0,0,0,0
Jayce,945,856,0,0,100,108,0,0,0,0
Riven,1144,1016,0,0,8,12,0,0,0,0
Lucian,908,762,0,0,236,271,1278,1122,0,0
Renekton,285,256,0,0,0,0,0,0,0,0
Varus,9,12,0,0,18,25,246,222,0,0
Xayah,0,0,0,0,5,6,454,409,0,0
Alistar,1018,829,0,0,0,0,1,0,37,35
Gnar,1798,1668,0,0,0,0,0,0,0,0
Kindred,0,0,116,106,0,0,0,0,0,0
Warwick,0,0,139,144,0,0,0,0,0,0
Ziggs,0,0,0,0,1,0,0,0,0,0
Fizz,0,0,0,0,1501,1396,0,0,0,0
LeBlanc,0,0,0,0,474,481,0,0,21,25
Diana,2,1,0,0,105,96,0,0,0,0
Anivia,0,0,0,0,32,36,227,184,0,0
Jhin,0,0,0,0,0,0,31,34,0,0
Corki,0,0,0,0,157,163,0,0,22,24
Heimerdinger,0,0,0,0,116,112,0,0,0,0
Kassadin,20,23,0,0,23,24,0,0,0,0
Fiora,590,459,0,0,0,0,0,0,0,0
Darius,535,486,0,0,0,0,0,0,0,0
Garen,569,524,0,0,0,0,5,4,0,0
Jax,29,38,0,0,0,0,0,0,0,0
Ekko,0,0,321,293,1311,1188,0,0,0,0
Camille,1023,931,0,0,100,87,0,0,0,0
Skarner,0,0,325,283,0,0,0,0,0,0
Hecarim,0,0,155,140,0,0,0,0,0,0
Wukong,61,61,266,265,2,1,0,0,0,0
Zilean,778,659,0,0,5,11,0,0,0,0
Braum,0,0,0,0,0,0,13,23,0,0
Olaf,0,0,27,31,0,0,16,18,0,0
Miss Fortune,0,0,0,0,0,0,183,106,0,0
Talon,0,0,520,469,0,0,0,0,0,0
Sona,180,173,0,0,0,0,0,0,74,108
Amumu,0,0,231,219,0,0,0,0,210,211
Zoe,0,0,0,0,1,2,0,0,0,0
Zed,95,82,0,0,326,301,0,0,0,0
Twisted Fate,10,12,0,0,0,0,0,0,0,0
Trundle,10,9,0,0,0,0,0,0,0,0
Graves,0,0,8,11,0,0,0,0,0,0
Tahm Kench,0,0,0,0,0,0,0,0,3,12
Kalista,0,0,0,0,0,0,29,36,0,0
Katarina,0,0,0,0,92,82,0,0,0,0
Vladimir,0,0,0,0,3,9,0,0,0,0
Shyvana,0,0,0,0,3,8,0,0,0,0
