Champion,Top wins,Top losses,Jungle wins,Jungle losses,Mid wins,Mid losses,Bot wins,Bot losses,Support wins,Support losses
Maokai,0,0,5331,4233,65,56,0,0,25,17
Sejuani,0,0,1974,1583,0,0,0,0,320,268
Poppy,171,158,432,318,0,0,0,0,417,376
Shen,0,0,860,672,0,0,0,0,330,288
Leona,0,0,670,553,0,0,0,0,409,371
Nautilus,0,0,7286,5325,0,0,0,0,1716,1489
Twitch,0,0,0,0,0,0,678,522,0,0
Jinx,0,0,0,0,0,0,837,694,0,0
Kog'Maw,0,0,0,0,0,0,2102,1845,0,0
Vayne,9,16,0,0,0,0,1222,1139,0,0
Qiyana,24,30,691,475,218,213,2,2,186,181
Evelynn,0,0,128,108,677,624,0,0,22,39
Rek'Sai,0,0,84,68,0,0,0,0,0,0
Kha'Zix,0,0,18,14,0,0,0,0,0,0
Rengar,0,0,224,200,0,0,289,261,643,663
Elise,0,0,3,8,0,0,0,0,0,0
Lee Sin,0,0,3,6,0,0,0,0,0,0
Ivern,0,0,4479,3646,0,0,0,0,0,0
Volibear,291,254,273,234,0,0,0,0,0,0
Zac,0,0,30,28,0,0,0,0,0,0
Yuumi,556,397,0,0,0,0,0,0,33,40
Ornn,941,823,0,0,0,0,0,0,101,81
Aatrox,200,142,13,20,263,215,0,0,0,0
Kled,177,145,0,0,0,0,0,0,0,0
Senna,623,448,0,0,3910,2584,1932,1648,1156,1147
Cassiopeia,0,0,0,0,446,474,0,0,0,0
Gangplank,0,0,0,0,202,174,0,0,0,0
Ryze,860,766,0,0,758,648,0,0,0,0
Yone,490,393,0,0,121,92,0,0,0,0
Sett,1060,969,25,22,0,0,3,4,1000,838
Pyke,2,0,742,455,2634,1876,0,0,12323,9070
Nunu,0,0,1176,915,0,0,0,0,153,132
Jarvan IV,647,611,1861,1503,372,389,0,0,6,14
Draven,0,0,0,0,190,146,3225,2762,0,0
Cho'Gath,1011,979,0,0,324,331,1240,1149,0,0
Ezreal,0,0,0,0,333,277,673,549,228,199
Neeko,169,149,0,0,48,52,118,131,0,0
Ahri,106,74,0,0,469,488,214,207,0,0
Aphelios,0,0,0,0,0,0,1396,1203,0,0
Janna,1778,1452,0,0,16,21,0,0,191,179
Lulu,18,18,0,0,765,586,0,0,111,139
Rakan,0,0,0,0,0,0,0,0,2072,2176
Kennen,0,0,0,0,643,551,0,0,0,0
Orianna,0,0,0,0,316,282,0,0,0,0
Aurelion Sol,303,262,0,0,586,555,0,0,0,0
Nidalee,0,0,0,0,141,142,0,0,117,123
Veigar,2,3,0,0,472,433,0,0,0,0
Azir,0,0,0,0,423,369,28,27,0,0
Viktor,0,0,0,0,262,212,0,0,0,0
Karthus,0,0,0,0,258,211,0,0,0,0
Vi,0,0,282,198,0,0,0,0,0,0
Udyr,0,0,488,475,0,0,0,0,0,0
Thresh,0,0,333,258,0,0,0,0,754,750
Galio,147,134,57,41,87,69,54,55,0,1
Rammus,0,0,806,781,0,0,0,0,0,0
Rumble,307,251,5,8,125,101,0,0,0,0
Quinn,0,0,10,18,0,0,0,0,0,0
Lissandra,0,0,0,0,541,423,0,0,0,0
Kayn,0,0,243,194,0,0,0,0,0,0
Lillia,434,459,522,489,247,229,0,0,0,0
Singed,0,0,107,107,11,9,85,73,0,0
Karma,44,38,0,0,367,372,297,278,3,8
Kayle,0,0,0,0,7,9,0,0,0,0
Yasuo,579,496,0,0,1707,1535,246,206,0,0
Xerath,0,0,0,0,4,3,0,0,0,0
Morgana,0,0,0,0,0,0,0,0,37,54
Riven,582,524,0,0,8,12,0,0,0,0
Jayce,1104,990,0,0,90,95,0,0,0,0
Lucian,837,710,0,0,229,260,1516,1334,0,0
Renekton,274,249,0,0,0,0,0,0,0,0
Irelia,68,63,0,0,6,10,0,0,0,0
Tryndamere,460,385,0,0,3,5,0,0,0,0
Varus,9,12,0,0,18,25,317,313,0,0
Blitzcrank,0,0,0,0,0,0,0,0,123,139
