Champion,Top wins,Top losses,Jungle wins,Jungle losses,Mid wins,Mid losses,Bot wins,Bot losses,Support wins,Support losses
Singed,4,4,0,0,96,93,418,306,0,0
Karthus,446,322,31,37,2240,1526,4668,3585,0,0
Senna,0,0,0,0,0,0,41,39,0,0
Braum,0,0,0,0,25,32,43,33,71,116
Rakan,8,15,674,482,28,28,0,2,381,479
Pyke,0,0,74,72,1,0,0,0,6510,4333
Nunu,0,0,6107,4362,0,0,0,0,291,235
Renekton,4492,3337,0,0,709,560,181,141,85,59
Blitzcrank,0,0,0,0,0,0,0,0,584,688
Bard,0,0,0,0,53,65,0,0,1923,1991
Volibear,24,31,2333,1735,0,0,0,0,14,22
Nautilus,39,48,3197,2408,0,2,0,0,500,506
Udyr,0,0,745,527,0,0,0,0,0,0
Zac,0,0,773,562,0,0,0,0,14,27
Rek'Sai,0,0,38,26,0,0,0,0,0,0
Jax,0,0,8,11,0,0,0,0,0,0
Lillia,146,153,445,422,59,57,0,0,0,0
Zilean,512,308,0,0,29,34,45,35,73,121
Ahri,327,293,0,0,500,442,2155,2021,0,0
Aatrox,188,202,0,0,0,0,0,0,0,0
Poppy,6,16,4,7,0,0,0,0,0,0
Dr. Mundo,218,208,0,0,0,0,93,91,0,0
Garen,452,389,0,0,0,0,0,0,0,0
Pantheon,186,190,0,0,0,0,0,0,3,6
Graves,0,0,2,2,52,81,0,0,0,0
Sejuani,0,0,1705,1386,0,0,0,0,138,177
Maokai,15,24,94,75,0,0,0,0,0,0
Vi,78,100,80,73,0,0,0,0,0,0
Hecarim,0,0,11,23,0,0,0,0,0,0
Mordekaiser,1,0,0,0,0,0,1294,1186,0,0
Neeko,0,0,0,0,2,7,533,455,158,150
Ivern,0,0,269,242,0,0,0,0,0,0
Karma,142,79,0,0,196,194,0,0,0,0
Irelia,485,389,0,0,64,75,0,0,0,0
Ryze,0,3,0,0,93,92,18,20,0,0
Cho'Gath,132,109,0,0,0,0,33,20,0,0
Rumble,16,17,0,0,0,0,0,0,0,0
Yuumi,5,8,0,0,0,0,0,0,0,0
Twitch,2,5,2,3,0,0,90,110,0,0
Ezreal,0,4,0,0,169,130,247,251,0,0
Miss Fortune,0,0,0,0,0,0,399,416,0,0
Caitlyn,0,0,0,0,0,0,117,139,0,0
Kha'Zix,35,40,11,17,0,0,0,0,0,0
Alistar,709,563,115,127,0,0,0,0,32,45
Fiora,16,19,0,0,0,0,0,0,0,0
Ornn,650,611,0,0,0,0,0,0,0,0
Sett,569,537,195,155,0,0,0,0,145,163
Ekko,988,751,36,44,936,828,315,322,0,0
LeBlanc,0,0,0,0,281,232,0,0,0,0
Vladimir,151,127,0,0,3,5,4,7,0,0
Zed,0,0,0,0,236,227,0,0,0,0
Shen,365,331,17,18,0,0,0,0,26,40
Gangplank,0,1,0,0,15,18,0,0,0,0
Camille,512,436,0,0,0,0,0,0,0,0
