Champion,Top wins,Top losses,Jungle wins,Jungle losses,Mid wins,Mid losses,Bot wins,Bot losses,Support wins,Support losses
Singed,12,10,0,0,0,0,419,310,0,0
Karthus,166,130,31,37,1479,1041,3963,2869,0,0
Senna,0,0,0,0,0,0,41,39,0,0
Braum,0,0,0,0,0,0,43,33,171,202
Rakan,8,15,160,92,0,0,0,2,249,357
Pyke,0,1,74,72,1,0,0,0,6787,4583
Nunu,0,0,4724,3287,0,0,0,0,201,128
Renekton,5569,4161,0,0,668,530,171,136,85,58
Blitzcrank,0,0,0,0,0,0,0,0,606,680
Bard,0,0,0,0,51,64,0,0,1565,1656
Volibear,112,82,2000,1486,0,0,0,0,41,50
Nautilus,0,0,3444,2601,0,2,0,0,827,742
Udyr,0,0,717,509,0,0,0,0,0,0
Zac,0,0,441,254,0,0,0,0,64,71
Rek'Sai,0,0,29,24,0,0,0,0,0,0
Jax,0,0,8,11,0,0,0,0,0,0
Lillia,12,19,234,223,46,48,0,0,0,0
Pantheon,227,247,0,0,0,0,0,0,39,56
Zilean,460,279,0,0,20,19,45,35,83,140
Ahri,162,109,0,0,624,567,1474,1366,0,0
Aatrox,192,212,0,0,0,0,0,0,0,0
Poppy,113,141,2,7,0,0,0,0,61,47
Dr. Mundo,459,413,0,0,0,0,87,88,0,0
Garen,729,612,0,0,0,0,0,0,0,0
Vi,74,98,206,198,0,0,0,0,0,0
Hecarim,0,0,11,23,0,0,0,0,0,0
Sejuani,0,0,1152,836,0,0,0,0,380,519
Maokai,0,0,221,195,0,0,0,0,65,74
Caitlyn,0,0,0,0,0,0,217,233,0,0
Kai'Sa,0,0,0,0,0,0,574,543,0,0
Aphelios,0,0,0,0,0,0,185,245,0,0
Karma,144,80,0,0,101,108,94,63,0,0
Ezreal,0,0,0,0,169,130,100,121,0,0
Ashe,0,0,0,0,0,0,77,97,0,0
Neeko,0,0,0,0,621,563,547,443,157,150
Varus,0,0,0,0,0,0,6,12,0,0
Syndra,0,0,0,0,305,248,7,8,0,0
Graves,0,0,2,2,34,57,0,0,0,0
Ekko,902,752,36,44,819,725,152,140,0,0
Miss Fortune,0,0,0,0,0,0,413,448,0,0
Twitch,2,5,0,0,0,0,7,8,0,0
Cho'Gath,163,144,0,0,0,0,31,17,0,0
Rumble,16,17,0,0,0,0,0,0,0,0
Yuumi,369,289,0,0,0,0,0,0,0,0
Ivern,0,0,442,376,0,0,0,0,15,23
Kha'Zix,19,19,11,17,0,0,0,0,0,0
Mordekaiser,1,0,0,0,0,0,666,537,0,0
Sett,661,529,172,131,0,0,0,0,89,105
Xerath,0,0,0,0,380,228,1,6,0,0
Malphite,0,0,16,32,31,26,0,0,9,8
Gangplank,11,11,0,0,15,18,0,0,0,0
Zed,0,0,0,0,188,185,0,0,0,0
Aurelion Sol,0,0,0,0,3,3,0,0,0,0
Irelia,469,392,0,0,0,0,0,0,0,0
Ryze,432,369,0,0,110,143,11,14,0,0
Ornn,910,795,0,0,0,0,0,0,0,0
Teemo,635,477,0,0,0,0,0,0,0,0
Vladimir,141,118,0,0,2,0,27,42,0,0
Shen,303,262,17,18,0,0,0,0,337,346
Illaoi,149,125,0,0,0,0,0,0,0,0
Taric,0,0,1,3,2,5,0,0,19,24
Jarvan IV,0,0,0,2,0,0,0,0,0,0
LeBlanc,0,0,0,0,338,287,0,1,0,0
Darius,5,6,0,0,0,0,0,0,0,0
Alistar,736,595,30,38,0,0,0,0,163,223
Fiora,24,39,0,0,0,0,0,0,0,0
Xin Zhao,0,0,0,1,0,0,0,0,0,0
Leona,0,0,28,30,0,0,0,0,244,283
Yorick,208,201,0,0,0,0,194,184,0,0
