Champion,Top wins,Top losses,Jungle wins,Jungle losses,Mid wins,Mid losses,Bot wins,Bot losses,Support wins,Support losses
Singed,21,29,0,0,107,105,300,199,0,0
Karthus,85,56,60,68,2346,1625,2349,1672,0,0
Senna,0,0,0,0,0,0,41,39,0,0
Braum,0,0,0,0,25,32,43,33,84,114
Rakan,0,0,178,117,28,28,0,2,311,429
Nunu,0,0,7399,5342,0,0,4,1,174,114
Volibear,58,56,2030,1561,0,0,0,0,14,22
Nautilus,0,0,2952,2289,0,0,0,0,1059,906
Udyr,0,0,777,551,0,0,0,0,0,0
Zac,0,0,831,602,0,0,0,0,0,0
Pyke,0,0,0,0,0,0,0,0,5836,3829
Renekton,6213,4627,0,0,973,782,195,160,85,60
Blitzcrank,0,0,0,0,0,0,0,0,592,660
Bard,0,0,0,0,59,66,0,0,1874,1924
Sejuani,0,0,2811,2490,0,0,0,0,379,399
Sett,825,816,188,144,0,0,0,0,86,65
Pantheon,160,183,0,0,58,71,0,0,98,115
Zilean,539,344,0,0,29,34,37,41,0,1
Rek'Sai,0,0,44,35,0,0,0,0,0,0
Jax,0,0,8,11,0,0,0,0,0,0
Lillia,70,87,312,313,77,75,65,49,0,0
Hecarim,0,0,70,83,0,0,0,0,0,0
Ivern,0,0,563,481,0,0,0,0,0,0
Graves,0,0,2,2,53,85,0,0,0,0
Aatrox,201,212,0,0,0,0,0,0,0,0
Ahri,328,296,0,0,1978,1802,1166,1028,0,0
Poppy,305,278,14,6,0,0,0,0,111,104
Dr. Mundo,232,218,0,0,0,0,0,0,0,0
Garen,885,836,0,0,0,0,0,0,0,0
Maokai,10,17,106,85,0,0,0,0,123,157
Ezreal,0,0,0,0,169,130,310,296,0,0
Miss Fortune,0,0,0,0,0,0,420,431,0,0
Caitlyn,0,0,0,0,0,0,158,156,0,0
Cho'Gath,231,225,0,0,949,709,38,28,0,0
Rumble,16,17,0,0,0,0,0,0,0,0
Yuumi,4,5,0,0,0,0,0,0,0,0
Twitch,2,5,2,3,0,0,290,304,0,0
Mordekaiser,0,0,0,0,0,0,931,767,0,0
Cassiopeia,0,0,0,0,228,214,22,29,0,0
Kalista,3,3,0,0,0,0,42,76,0,0
Ashe,0,0,0,0,0,0,35,47,0,0
Kai'Sa,0,0,0,0,0,0,418,379,0,0
Yasuo,13,18,0,0,112,145,2,0,0,0
Aphelios,0,0,0,0,0,0,152,192,0,0
Karma,144,80,0,0,143,141,166,129,58,75
Irelia,6,24,0,0,74,84,0,0,0,0
Ryze,0,3,0,0,97,93,0,0,0,0
Kha'Zix,54,59,11,17,0,0,0,0,0,0
Neeko,0,0,0,0,0,0,169,136,143,130
Jinx,0,0,0,0,0,0,3,7,0,0
Corki,0,0,0,0,0,0,0,1,0,0
LeBlanc,0,0,0,0,417,320,0,0,0,0
Vladimir,0,0,0,0,2,0,45,42,0,0
Zed,0,0,0,0,621,640,0,0,0,0
Vi,79,106,412,386,0,0,0,0,0,0
Ekko,869,713,212,231,2461,2160,0,0,0,0
Galio,0,0,0,0,278,288,0,0,0,0
Xerath,0,0,0,0,481,388,1,6,0,0
Taric,0,0,1,3,2,5,0,0,29,37
Akali,0,0,0,0,561,551,0,0,0,0
Jayce,751,632,0,0,123,101,0,0,0,0
Ornn,582,566,0,0,0,0,0,0,0,0
Jarvan IV,0,1,16,28,0,0,0,0,0,0
Alistar,754,617,73,87,0,0,0,0,14,36
Fiora,12,23,0,0,0,0,0,0,0,0
Fizz,0,0,0,0,26,28,0,0,0,0
Talon,0,0,0,0,124,99,21,19,0,0
Wukong,7,12,0,0,3,4,0,0,0,0
Syndra,0,0,0,0,44,44,29,24,0,0
Malphite,0,0,16,32,31,26,0,0,0,0
Gangplank,6,11,0,0,15,18,0,0,0,0
Aurelion Sol,0,0,0,0,102,120,0,0,0,0
Shen,326,279,7,10,0,0,0,0,48,56
Leona,0,0,28,30,12,12,0,0,191,245
Kog'Maw,0,0,0,0,0,0,1,4,0,0
Sion,14,20,89,97,0,0,0,0,0,0
Illaoi,5,9,0,0,7,6,0,0,0,0
Zoe,0,0,0,0,0,0,0,0,27,37
Taliyah,0,0,16,28,492,472,0,0,47,69
Nidalee,0,0,54,62,220,192,0,0,0,0
Kassadin,0,0,15,21,565,473,0,0,0,0
Vel'Koz,0,0,0,0,6,8,0,0,3,4
Nasus,1,0,0,0,0,0,214,156,0,0
Rammus,0,0,160,131,0,0,186,163,71,79
Varus,0,0,0,0,0,0,5,12,0,0
Xin Zhao,0,0,0,1,0,0,67,53,0,0
Amumu,1,0,153,121,0,0,0,0,0,0
Vayne,0,0,0,0,0,3,0,0,0,0
Kindred,0,0,1,2,0,0,0,0,0,0
Darius,13,50,0,0,0,0,0,0,0,0
Kled,287,237,0,0,8,12,0,0,0,0
Yorick,208,201,0,0,0,0,0,0,0,0
Gnar,192,180,0,0,0,0,0,0,0,0
Thresh,0,0,0,0,0,0,0,0,60,120
Malzahar,0,0,0,0,58,54,0,0,0,0
Lissandra,0,0,0,0,1,8,0,0,0,0
Skarner,0,0,1025,894,0,0,0,0,0,0
Warwick,0,0,286,264,0,0,0,0,0,0
Camille,22,25,20,40,0,0,0,0,0,0
Lee Sin,0,0,39,41,0,0,0,0,42,58
Gragas,0,0,0,0,0,0,0,0,73,84
Lulu,0,0,0,0,0,0,64,67,0,0
Tristana,0,0,0,0,0,0,243,241,0,0
Janna,0,0,0,0,0,0,0,0,19,28
Orianna,0,0,0,0,9,4,0,0,0,0
Azir,0,0,0,0,4,6,0,0,0,0
Qiyana,0,0,41,66,0,0,0,0,0,0
Sona,0,0,0,0,0,0,165,145,0,0
Brand,0,0,0,0,0,0,8,7,0,0
Veigar,0,0,19,35,0,0,0,0,0,0
Diana,0,0,0,0,5,5,0,0,0,0
Riven,4,6,0,0,77,76,0,0,0,0
Jhin,0,0,0,0,18,27,0,0,0,0
Draven,0,0,0,0,0,0,48,62,0,0
Swain,0,0,0,0,0,0,5,6,0,0
Twisted Fate,0,0,0,0,0,0,0,0,2,12
Teemo,0,0,0,0,0,0,161,153,0,0
