Champion,Top wins,Top losses,Jungle wins,Jungle losses,Mid wins,Mid losses,Bot wins,Bot losses,Support wins,Support losses
Maokai,0,0,3327,2582,60,53,0,0,25,17
Sejuani,0,0,1646,1326,0,0,0,0,254,230
Poppy,36,47,608,447,0,0,0,0,348,310
Shen,1,0,636,454,0,0,0,0,272,228
Leona,0,0,554,452,0,0,0,0,437,407
Nautilus,0,0,5973,4223,0,0,0,0,1669,1383
Twitch,0,0,0,0,0,0,633,494,0,0
Jinx,0,0,0,0,0,0,732,582,0,0
Kog'Maw,0,0,0,0,0,0,1766,1548,0,0
Vayne,9,16,0,0,0,0,1029,967,0,0
Qiyana,24,30,640,436,328,312,0,0,174,159
Evelynn,0,0,128,108,475,409,0,0,22,39
Rek'Sai,0,0,68,51,0,0,0,0,0,0
Kha'Zix,0,0,18,14,0,0,0,0,0,0
Rengar,0,0,224,200,0,0,256,220,598,620
Elise,0,0,3,7,0,0,0,0,0,0
Lee Sin,0,0,3,4,0,0,0,0,0,0
Ivern,0,0,5158,4170,0,0,0,0,0,0
Volibear,291,254,255,223,0,0,0,0,0,0
Zac,0,0,30,26,0,0,0,0,0,0
Senna,305,212,0,0,3217,2110,1677,1400,898,843
Cassiopeia,0,0,0,0,404,427,0,0,0,0
Gangplank,0,0,0,0,175,142,0,0,0,0
Ryze,649,570,0,0,434,348,0,0,0,0
Yone,745,647,0,0,105,82,0,0,0,0
Sett,649,570,25,20,0,0,3,4,792,663
Pyke,21,31,638,386,1664,1099,0,0,10203,7393
Ornn,839,714,0,0,0,0,0,0,100,81
Nunu,0,0,1012,779,0,0,0,0,114,95
Jarvan IV,0,0,1735,1383,365,373,0,0,6,14
Yuumi,418,299,0,0,0,0,0,0,32,38
Kled,177,145,0,0,0,0,0,0,0,0
Aatrox,52,36,13,20,541,420,0,0,0,0
Vi,0,0,245,161,0,0,0,0,0,0
Udyr,0,0,452,419,0,0,0,0,0,0
Thresh,0,0,293,219,106,86,0,0,687,693
Galio,36,38,57,41,1029,871,54,55,0,0
Rammus,0,0,795,775,0,0,0,0,0,0
Rumble,264,200,5,8,104,94,0,0,0,0
Quinn,0,0,10,18,0,0,0,0,0,0
Janna,2792,2404,0,0,0,0,0,0,184,171
Lulu,32,52,0,0,0,0,0,0,111,138
Rakan,0,0,182,162,0,0,0,0,1968,2079
Lillia,314,340,540,486,11,14,0,0,0,0
Warwick,0,0,139,144,0,0,0,0,0,0
Fizz,0,0,0,0,1219,1126,0,0,0,0
Yasuo,427,367,0,0,1488,1327,202,170,0,0
LeBlanc,0,0,0,0,424,424,0,0,21,25
Akali,0,0,0,0,776,723,0,0,0,0
Diana,2,1,0,0,90,83,0,0,0,0
Kai'Sa,0,0,0,0,13,11,692,640,0,0
Riven,559,498,0,0,8,12,0,0,0,0
Veigar,0,0,0,0,398,361,0,0,0,0
Azir,0,0,0,0,395,337,28,27,0,0
Viktor,0,0,0,0,341,259,0,0,0,0
Karthus,0,0,0,0,344,279,0,0,0,0
Kennen,0,0,0,0,546,439,0,0,0,0
Orianna,0,0,0,0,163,144,0,0,0,0
Aurelion Sol,303,262,0,0,500,472,0,0,0,0
Nidalee,0,0,0,0,76,86,0,0,106,102
Singed,40,48,107,107,1,1,36,37,0,0
Gnar,1595,1433,0,0,0,0,0,0,0,0
Jayce,848,746,0,0,48,56,0,0,0,0
Lucian,528,415,0,0,209,240,1246,1115,0,0
