Champion,Top wins,Top losses,Jungle wins,Jungle losses,Mid wins,Mid losses,Bot wins,Bot losses,Support wins,Support losses
Nautilus,2,2,4323,3206,0,0,0,0,902,810
Skarner,0,0,1231,1054,0,0,0,0,0,0
Jarvan IV,0,0,55,77,0,0,0,0,0,0
Dr. Mundo,13,14,0,0,0,0,2198,1817,0,0
Cho'Gath,370,309,0,0,0,0,674,604,0,0
Yasuo,9,10,0,0,1,4,39,84,0,0
Kai'Sa,0,0,0,0,0,0,2,2,0,0
Karthus,590,450,387,395,1459,1030,1937,1358,0,0
Ahri,124,117,0,0,1930,1766,650,697,0,0
Draven,3,2,0,0,0,0,68,59,0,0
Kassadin,217,178,0,0,1216,1242,0,0,0,0
Pyke,220,121,0,0,0,0,0,0,635,477
Camille,1687,1244,0,0,0,0,0,0,0,0
Riven,19,18,0,0,0,0,0,0,0,0
Tryndamere,156,142,0,0,0,0,0,0,0,0
Master Yi,564,490,155,179,0,0,0,0,0,0
Kayle,3,3,0,0,0,0,0,0,0,0
Varus,1,1,0,0,1,4,51,63,0,0
Renekton,0,3,0,0,0,0,0,0,0,0
Volibear,515,465,297,233,0,0,0,0,0,0
Lee Sin,0,0,134,130,0,0,0,0,0,0
Maokai,0,2,65,50,0,0,0,0,49,59
Thresh,0,0,0,0,0,0,0,0,442,425
Sejuani,0,0,578,545,0,0,0,0,1056,746
Leona,0,1,0,0,0,0,0,0,27,28
Poppy,626,565,0,0,0,0,0,0,11,7
Rammus,490,444,0,0,0,0,8,12,41,57
Braum,0,0,0,0,0,0,0,0,1394,1296
Urgot,876,794,0,0,33,25,406,382,0,0
Malphite,412,354,0,0,1193,931,476,426,602,588
Galio,508,504,4,7,131,122,156,146,0,3
Mordekaiser,143,161,0,0,1,2,0,0,0,0
Ekko,38,51,0,0,968,851,0,0,0,0
Ryze,10,11,0,0,0,1,359,327,0,0
Karma,0,0,0,0,428,386,60,72,1,1
Annie,0,0,0,0,0,0,462,361,0,0
Aphelios,0,0,0,0,0,0,51,70,0,0
Irelia,364,408,0,0,3,17,0,1,0,0
Tahm Kench,0,0,0,0,0,0,0,0,404,392
Rakan,0,0,0,0,0,0,0,0,1061,971
Shen,2,2,662,558,0,0,0,0,827,738
Cassiopeia,0,0,0,0,1,0,2,5,0,0
Quinn,720,635,0,0,0,0,0,0,0,0
Swain,22,26,0,0,0,0,0,0,0,0
LeBlanc,2,7,0,0,6,4,0,0,0,0
Zilean,3,3,0,0,1,7,0,0,0,1
Qiyana,0,4,0,0,0,0,0,0,0,0
Nunu,0,0,90,79,6,8,0,0,0,0
Elise,0,0,119,110,0,0,0,0,0,0
Blitzcrank,0,0,0,0,362,365,0,0,61,56
Bard,0,0,0,0,0,0,419,391,97,100
