Champion,Top wins,Top losses,Jungle wins,Jungle losses,Mid wins,Mid losses,Bot wins,Bot losses,Support wins,Support losses
Renekton,729,548,0,0,2,0,0,0,0,0
Zilean,26,12,0,0,35,12,24,19,1,8
Karthus,70,43,14,18,241,149,951,631,0,0
Ahri,23,8,0,0,346,325,114,112,0,0
Poppy,99,95,6,5,0,0,0,0,0,0
Dr. Mundo,177,175,0,0,0,0,3,2,0,0
Pantheon,32,49,0,0,3,4,12,11,45,55
Volibear,4,3,430,331,0,0,0,0,0,0
Nunu,0,0,1109,769,0,0,0,0,17,6
Lillia,0,0,12,12,5,6,0,0,0,0
Nautilus,8,7,542,438,0,0,0,0,270,239
Rek'Sai,0,0,17,18,0,0,0,0,0,0
Zac,0,0,231,193,0,0,0,0,0,0
Pyke,0,0,0,0,30,30,0,0,1798,1178
Bard,9,4,0,0,0,0,0,0,408,475
Leona,0,0,0,0,0,0,0,0,19,14
Sejuani,0,0,374,330,0,0,0,0,91,96
Miss Fortune,0,0,0,0,41,39,48,44,0,0
Kassadin,0,0,0,0,107,80,0,0,0,0
Sona,0,0,0,0,1,1,16,6,0,0
Udyr,0,0,162,107,0,0,0,0,0,0
Xerath,0,0,0,0,178,77,3,3,0,0
Malphite,0,0,0,0,31,26,0,0,0,0
Karma,0,0,0,0,35,33,1,3,0,0
Gangplank,0,1,0,0,15,18,0,0,0,0
Zed,0,0,0,0,169,178,0,0,0,0
Aurelion Sol,0,0,0,0,3,3,0,0,0,0
Qiyana,0,0,0,0,3,1,0,0,0,0
Neeko,0,0,0,0,123,82,145,124,11,13
Aphelios,0,0,0,0,0,0,164,175,0,0
Singed,3,2,0,0,0,0,46,25,0,0
Senna,0,0,0,0,0,0,26,22,0,0
Braum,0,0,0,0,0,0,25,21,39,76
Rakan,1,0,0,0,0,0,11,13,71,93
Xayah,0,0,0,0,0,0,118,115,0,0
Taric,0,0,0,1,0,0,0,0,0,0
Shen,79,65,3,5,0,0,0,0,0,0
Vi,0,0,13,15,0,0,0,0,0,0
Draven,0,0,0,0,0,0,24,16,0,0
Urgot,0,0,0,0,0,0,24,18,0,0
Yasuo,0,0,0,0,0,0,1,0,0,0
Sett,16,9,58,54,0,0,0,0,50,59
Thresh,0,0,0,0,0,0,0,0,7,19
Ivern,0,0,78,78,0,0,0,0,0,0
Ashe,0,0,0,0,0,0,14,10,0,0
Tristana,0,0,0,0,0,0,66,54,0,0
Kog'Maw,0,0,0,0,0,0,1,5,0,0
Kai'Sa,0,0,0,0,0,0,334,293,0,0
Lucian,0,0,0,0,0,0,15,18,0,0
Ekko,36,22,42,44,241,197,0,0,0,0
Camille,194,177,0,0,0,0,0,0,0,0
Garen,119,87,0,0,0,0,0,0,0,0
Kled,25,20,0,0,0,0,4,7,0,0
Jax,7,9,0,0,0,0,0,0,0,0
Ornn,84,81,0,0,0,0,0,0,0,0
Irelia,99,67,0,0,0,0,0,0,0,0
Olaf,2,6,0,0,0,0,0,0,0,0
Alistar,0,0,15,16,0,0,0,0,39,44
Galio,0,0,0,0,0,0,0,0,2,7
Blitzcrank,0,0,0,0,0,0,0,0,98,109
Cho'Gath,122,102,0,0,136,105,0,0,0,0
Syndra,0,0,0,0,0,0,23,24,0,0
Mordekaiser,0,0,0,0,0,0,175,149,0,0
Teemo,113,85,0,0,0,0,0,0,0,0
Vladimir,1,0,0,0,0,0,0,0,0,0
Jayce,130,101,0,0,0,0,0,0,0,0
LeBlanc,0,0,0,0,52,58,0,1,0,0
Wukong,0,0,0,0,5,6,0,0,0,0
Talon,0,0,0,0,36,43,0,0,0,0
Fizz,0,0,0,0,1,3,0,0,0,0
Aatrox,7,15,0,0,0,0,0,0,0,0
Twitch,2,5,0,0,0,0,1,0,0,0
Warwick,3,3,0,0,0,0,0,0,0,0
Jarvan IV,0,3,2,9,0,0,0,0,8,16
Quinn,0,0,0,0,0,0,48,50,0,0
Caitlyn,0,0,0,0,0,0,15,5,0,0
Varus,0,0,0,0,0,0,1,3,0,0
Nidalee,0,0,0,0,118,97,0,0,0,0
Corki,0,0,0,0,7,10,0,0,0,0
Kalista,3,3,0,0,0,0,21,36,0,0
Lee Sin,0,0,39,41,0,0,0,0,0,0
Maokai,0,0,3,2,0,0,0,0,0,0
Veigar,0,0,0,0,128,115,5,8,0,0
Ezreal,0,0,0,0,0,0,7,13,0,0
Jinx,0,0,0,0,0,0,3,4,0,0
Vayne,0,0,0,0,0,0,31,38,0,0
Rammus,0,0,2,3,0,0,0,0,0,0
Gragas,0,0,2,5,14,13,0,0,0,0
Swain,35,43,0,0,1,2,0,0,4,7
Amumu,19,24,21,19,0,0,0,0,0,0
Akali,14,11,0,0,171,152,0,0,0,0
Hecarim,0,0,3,9,0,0,0,0,0,0
Riven,4,6,0,0,0,0,0,0,0,0
Sylas,0,1,0,0,28,26,0,0,0,0
Kha'Zix,0,0,4,6,0,0,0,0,0,0
Janna,0,0,0,0,0,0,0,0,9,5
Fiddlesticks,0,0,35,38,0,0,0,0,0,0
Sivir,0,0,0,0,0,0,18,19,0,0
Kindred,0,0,0,0,0,0,2,4,0,0
Elise,0,0,4,0,0,0,0,0,0,0
Skarner,0,0,99,86,0,0,0,0,0,0
