Champion,Top wins,Top losses,Jungle wins,Jungle losses,Mid wins,Mid losses,Bot wins,Bot losses,Support wins,Support losses
Singed,4,4,0,0,0,0,446,365,0,0
Karthus,395,273,34,48,547,355,4157,3098,0,0
Senna,0,0,0,0,0,0,41,39,0,0
Braum,0,0,0,0,0,0,53,52,191,238
Rakan,8,15,319,223,0,0,0,2,117,166
Pyke,0,0,66,68,23,32,23,31,5336,3429
Nunu,0,0,5530,4049,0,0,0,0,169,97
Renekton,3995,3137,0,0,119,111,0,0,81,58
Blitzcrank,0,0,0,0,0,0,0,0,534,528
Bard,0,0,0,0,0,0,0,0,2158,2249
Sejuani,0,0,1763,1532,0,0,0,0,125,138
Volibear,87,92,1449,1135,0,0,0,0,10,18
Sett,257,235,0,0,0,0,34,25,113,137
Pantheon,153,168,0,0,297,258,16,17,108,137
Zilean,496,278,0,0,79,67,0,0,92,142
Lillia,58,68,257,265,19,14,0,0,0,0
Ivern,0,0,222,193,0,0,0,0,0,0
Udyr,0,0,1294,1093,0,0,0,0,0,0
Leona,0,0,0,0,0,0,0,0,93,85
Shen,302,270,7,10,0,0,0,0,50,54
Nautilus,29,38,1801,1383,0,0,0,0,924,749
Zac,0,0,382,283,0,0,0,0,0,0
Gragas,0,0,0,0,63,52,0,0,71,91
Cho'Gath,87,107,0,0,651,502,0,0,14,16
Janna,0,0,0,0,0,0,0,0,9,18
Poppy,498,514,13,6,0,0,0,0,34,35
Rek'Sai,0,0,23,21,0,0,0,0,0,0
Jax,0,1,8,11,0,0,0,0,0,0
Ornn,621,571,0,0,0,0,0,0,0,0
Alistar,623,516,1,1,0,0,0,0,103,133
Irelia,4,18,0,0,0,0,0,0,0,0
Fiora,24,37,0,0,0,0,0,0,0,0
Maokai,0,0,20,17,32,49,0,0,90,109
Thresh,0,0,0,0,0,0,0,0,43,39
Teemo,562,435,0,0,0,0,0,0,0,0
Vladimir,1,0,0,0,144,150,4,7,0,0
Galio,0,0,0,0,776,602,89,83,29,50
