Champion,Top wins,Top losses,Jungle wins,Jungle losses,Mid wins,Mid losses,Bot wins,Bot losses,Support wins,Support losses
Xerath,0,0,0,0,329,160,0,0,0,0
Karthus,69,38,58,81,601,387,2274,1642,0,0
Malphite,0,0,0,0,31,26,0,0,0,0
Karma,141,76,0,0,43,41,1,3,0,0
Gangplank,25,27,0,0,15,18,0,0,0,0
Zed,0,0,0,0,83,81,0,0,0,0
Aurelion Sol,0,0,0,0,3,3,0,0,0,0
Qiyana,0,0,0,0,3,5,0,0,0,0
Zilean,280,112,0,0,131,83,45,35,29,36
Pyke,0,0,0,0,1,0,0,0,2906,1887
Miss Fortune,0,0,0,0,41,39,34,46,0,0
Ahri,29,11,0,0,887,786,941,810,0,0
Sona,0,0,0,0,16,9,485,396,0,0
Kassadin,0,0,0,0,159,130,0,0,0,0
Aatrox,150,162,0,0,0,0,0,0,0,0
Ryze,0,1,0,0,1,3,3,5,0,0
Leona,0,0,0,0,0,0,0,0,105,126
Bard,0,0,0,0,0,0,12,11,1121,1107
Sejuani,0,0,782,670,0,0,0,0,184,183
Renekton,1397,1138,0,0,119,111,61,51,50,33
Ekko,387,296,68,88,792,639,87,73,0,0
Galio,0,0,0,0,370,269,0,0,0,0
Vel'Koz,0,0,0,0,20,4,0,0,0,0
Cho'Gath,117,104,0,0,85,50,116,110,43,36
Pantheon,55,58,0,0,193,178,0,0,162,208
Kled,49,38,0,0,0,0,0,0,0,0
Lucian,25,21,0,0,0,0,8,12,0,0
Dr. Mundo,40,37,0,0,0,0,267,236,0,0
Jayce,344,278,0,0,4,1,0,0,0,0
Camille,3,9,0,0,0,0,0,0,0,0
Volibear,39,36,859,662,0,0,0,0,0,0
Nunu,0,0,2198,1538,0,0,0,0,81,44
Lillia,0,0,227,284,5,5,0,0,0,0
Rek'Sai,0,0,18,18,0,0,0,0,0,0
Udyr,0,0,293,186,0,0,0,0,0,0
Poppy,312,316,0,0,0,0,0,0,267,296
Nautilus,0,0,1302,1067,0,0,0,0,274,303
Zac,0,0,386,317,0,0,0,0,0,0
Rakan,8,15,73,36,0,0,18,22,49,71
