Champion,Top wins,Top losses,Jungle wins,Jungle losses,Mid wins,Mid losses,Bot wins,Bot losses,Support wins,Support losses
Xerath,0,0,0,0,424,265,14,9,0,0
Karthus,78,47,47,54,513,312,2899,2143,0,0
Malphite,10,24,16,32,31,26,0,0,0,0
Karma,142,77,0,0,111,117,1,3,0,1
Gangplank,11,11,0,0,15,18,0,0,0,0
Zed,0,0,0,0,432,453,0,0,0,0
Ahri,31,15,0,0,654,599,849,776,0,0
Aurelion Sol,0,0,0,0,102,120,0,0,0,0
Zilean,388,211,0,0,159,105,0,0,4,11
Qiyana,0,0,0,0,2,1,0,0,0,0
Aatrox,157,171,0,0,0,0,0,0,0,0
Ryze,0,2,0,0,0,0,0,0,0,0
Pyke,0,0,91,95,31,40,0,0,3950,2662
Leona,0,0,28,30,0,0,0,0,175,228
Bard,0,0,0,0,0,0,0,0,1616,1705
Sejuani,0,0,923,684,0,0,0,0,126,146
Nunu,0,0,2499,1765,0,0,0,0,88,49
Udyr,0,0,214,159,0,0,0,0,0,0
Rek'Sai,0,0,18,18,0,0,0,0,0,0
Lillia,0,0,220,247,2,3,0,0,0,0
Pantheon,128,136,0,0,240,209,0,0,117,145
Sett,29,34,228,194,44,61,0,0,218,211
Volibear,0,0,389,280,0,0,0,0,0,0
Miss Fortune,0,0,0,0,41,39,52,73,0,0
Sona,0,0,0,0,19,10,82,62,0,0
Kassadin,0,0,15,21,621,575,0,0,0,0
Neeko,1,2,0,0,0,0,454,381,0,0
Aphelios,0,0,0,0,0,0,417,405,0,0
Dr. Mundo,182,170,0,0,0,0,2,1,0,0
Maokai,0,0,74,70,0,0,0,0,25,36
Renekton,2592,1959,0,0,519,443,0,0,60,41
Ekko,345,296,181,179,901,766,97,82,0,0
Galio,2,3,0,0,543,381,0,0,2,7
Vel'Koz,0,0,0,0,20,4,0,0,0,0
Cho'Gath,124,128,0,0,136,85,0,0,0,0
Kled,341,298,0,0,0,0,0,0,0,0
Lucian,30,27,0,0,0,0,0,0,0,0
Jayce,12,5,0,0,0,0,0,0,0,0
Camille,548,584,0,0,0,0,0,0,0,0
Rakan,8,15,282,231,0,0,0,2,36,58
Poppy,8,23,0,0,0,0,0,0,3,5
Nautilus,0,0,2210,1759,0,0,0,0,137,141
Zac,0,0,791,607,0,0,0,0,0,0
Ivern,0,0,272,217,0,0,0,0,0,0
Garen,166,162,0,0,0,0,293,304,0,0
Twitch,2,5,0,0,0,0,81,89,0,0
Warwick,3,3,62,54,0,0,0,0,0,0
Jarvan IV,0,3,3,10,0,0,0,0,0,0
Vi,48,50,114,109,0,0,0,0,0,0
Hecarim,0,0,11,23,0,0,0,0,0,0
Braum,0,0,0,0,0,0,43,33,61,94
Rammus,0,0,0,0,0,0,104,79,65,75
Taric,0,0,0,0,0,0,0,0,28,32
Irelia,280,203,0,0,0,0,0,0,0,0
Singed,3,2,0,0,0,0,328,253,0,0
Senna,0,0,0,0,0,0,41,39,0,1
Blitzcrank,0,0,0,0,0,0,0,0,270,351
Ashe,0,0,0,0,0,0,159,171,0,0
Ezreal,0,0,0,0,0,0,236,226,0,0
Kai'Sa,0,0,0,0,0,0,86,95,0,0
Tristana,0,0,0,0,0,0,9,12,0,0
Jinx,0,0,0,0,0,0,4,12,0,0
Corki,0,0,0,0,0,0,0,1,0,0
Shen,190,150,2,0,0,0,0,0,0,0
Ornn,711,564,0,0,0,0,0,0,0,0
Swain,47,76,0,0,0,0,0,0,0,0
Sylas,0,1,0,0,131,122,0,0,0,0
Alistar,458,380,30,38,0,0,0,0,86,112
Nidalee,0,0,55,72,143,120,0,0,0,0
Kog'Maw,0,0,0,0,0,0,152,162,0,0
Fiora,13,17,0,0,0,0,0,0,0,0
Katarina,0,0,0,0,314,303,0,0,0,0
Lee Sin,0,0,176,198,0,0,0,0,0,0
Master Yi,0,0,7,11,0,0,0,0,0,0
Janna,0,0,0,0,0,0,0,0,3,12
Thresh,0,0,0,0,0,0,0,0,22,36
LeBlanc,0,0,0,0,216,186,0,0,0,0
Vladimir,0,0,0,0,2,0,31,29,0,0
Syndra,0,0,0,0,19,25,0,0,0,0
Zoe,0,0,0,0,30,40,23,34,0,0
Talon,0,0,0,0,226,246,0,0,0,0
Akali,0,0,0,0,298,264,0,0,0,0
Lulu,0,0,0,0,0,0,0,0,0,1
Yuumi,43,32,0,0,0,0,0,0,0,0
Trundle,38,21,0,0,0,0,0,0,0,0
Gnar,1,5,0,0,0,0,0,0,0,0
Tahm Kench,1,2,0,0,0,0,0,0,0,0
Teemo,0,2,0,0,0,0,0,0,0,0
Riven,136,131,0,0,0,0,0,0,0,0
Wukong,0,0,0,0,65,81,0,0,0,0
Caitlyn,0,0,0,0,0,0,342,269,0,0
Xayah,0,0,0,0,0,0,2,14,0,0
Vayne,0,0,0,0,0,0,26,28,0,0
Urgot,337,328,0,0,0,0,0,0,0,0
Sion,1,1,0,0,0,0,0,0,0,0
Kha'Zix,0,0,11,17,0,0,0,0,0,0
Evelynn,0,0,9,13,0,0,0,0,0,0
Quinn,0,0,0,0,0,0,67,72,0,0
Varus,0,0,0,0,0,0,1,4,0,0
Rumble,0,0,0,0,0,0,0,0,13,7
Brand,0,0,0,0,0,0,11,10,0,0
Kalista,3,3,0,0,0,0,0,0,0,0
Mordekaiser,0,0,0,0,0,0,109,110,0,0
Nasus,0,0,0,0,0,0,107,82,0,0
Jhin,0,0,0,0,0,0,23,29,0,0
Lissandra,0,0,0,0,1,8,0,0,0,0
Kayle,1,1,0,0,0,0,0,0,0,0
Diana,0,0,0,0,21,22,0,0,0,0
Fizz,0,0,0,0,76,52,0,0,0,0
