Champion,Top wins,Top losses,Jungle wins,Jungle losses,Mid wins,Mid losses,Bot wins,Bot losses,Support wins,Support losses
Singed,2,3,0,0,0,0,474,376,0,0
Karthus,340,233,120,129,799,541,2875,2133,0,0
Senna,0,0,0,0,0,0,41,39,0,0
Braum,0,0,0,0,0,0,57,62,116,138
Rakan,8,15,373,291,0,0,0,2,317,385
Pyke,0,0,127,105,0,0,1,0,4227,2809
Leona,0,0,0,0,0,0,0,0,177,222
Shen,309,321,0,0,0,0,0,0,257,239
Bard,0,0,0,0,0,0,1,3,1623,1644
Sejuani,0,0,844,632,0,0,0,0,300,384
Nunu,0,0,4624,3391,0,0,0,0,136,76
Volibear,21,14,1190,911,0,0,0,0,33,33
Pantheon,185,186,0,0,15,18,16,17,80,101
Sett,16,19,0,0,0,0,0,0,58,91
Zilean,335,154,0,0,62,50,0,0,0,1
Xerath,0,0,0,0,484,309,0,0,0,0
Malphite,0,0,0,0,489,497,0,0,0,0
Karma,144,79,0,0,90,101,1,3,0,0
Gangplank,0,2,0,0,15,18,0,0,0,0
Ahri,43,33,0,0,1770,1596,1285,1148,0,0
Zed,0,0,0,0,224,225,0,0,0,0
Aurelion Sol,0,0,0,0,5,8,0,0,0,0
Qiyana,0,0,0,0,82,68,0,0,0,0
Lillia,2,1,268,324,2,3,0,0,0,0
Ivern,0,0,217,204,0,0,0,0,15,23
Aatrox,159,179,0,0,0,0,0,0,0,0
Ryze,0,1,0,0,91,101,0,0,0,0
Renekton,3496,2629,0,0,493,397,122,83,79,56
Ekko,431,346,76,102,1260,1091,106,95,0,0
Galio,0,0,0,0,535,382,29,25,1,3
Vel'Koz,0,0,0,0,20,4,0,0,0,0
Cho'Gath,244,209,0,0,171,164,0,0,0,0
Rammus,0,0,70,61,0,0,296,291,52,44
Maokai,0,0,74,77,0,0,0,0,85,107
Taric,0,0,0,0,2,5,0,0,43,57
Nautilus,27,31,1727,1460,0,0,0,0,466,375
Poppy,21,29,0,0,0,0,0,0,28,31
Dr. Mundo,19,31,0,0,0,0,154,156,0,0
Garen,172,139,0,0,0,0,0,0,0,0
Kled,382,341,0,0,0,0,0,0,0,0
Lucian,30,27,0,0,0,0,0,0,0,0
Jayce,13,8,0,0,0,0,0,0,0,0
Camille,70,77,0,0,5,7,0,0,0,0
Sona,0,0,0,0,0,0,517,456,0,0
Neeko,1,0,0,0,0,0,249,215,0,0
Aphelios,0,0,0,0,1,5,135,197,0,0
Zac,0,0,396,314,0,0,0,0,64,71
Hecarim,0,0,11,23,0,0,0,0,0,0
Teemo,508,398,0,0,0,0,0,0,0,0
Vladimir,1,0,0,0,113,126,0,0,0,0
Udyr,0,0,550,550,0,0,0,0,0,0
Draven,0,0,0,0,0,0,55,77,0,0
Kog'Maw,0,0,0,0,0,0,155,147,0,0
Rek'Sai,0,0,18,18,0,0,0,0,0,0
Jax,7,9,2,2,0,0,0,0,0,0
Blitzcrank,0,0,0,0,0,0,0,0,539,531
Fiora,11,16,0,0,0,0,0,0,0,0
Graves,0,0,25,34,15,15,0,0,0,0
Miss Fortune,0,0,0,0,0,0,246,289,0,0
Twitch,2,5,0,0,0,0,1,10,0,0
Vayne,0,0,0,0,0,0,202,184,0,0
Katarina,0,0,0,0,415,406,0,0,0,0
Kai'Sa,0,0,0,0,0,0,283,274,0,0
Mordekaiser,1,0,0,0,0,0,86,100,0,0
Jinx,0,0,0,0,0,0,2,4,0,0
Alistar,42,37,30,38,0,0,0,0,130,172
Cassiopeia,0,0,0,0,0,0,16,25,0,0
Kalista,5,6,0,0,0,0,18,31,0,0
Yuumi,163,125,0,0,0,0,0,0,0,0
Trundle,47,29,0,0,0,0,0,0,0,0
Gnar,1,5,0,0,0,0,0,0,0,0
Ornn,375,386,1,0,0,0,0,0,0,0
Tahm Kench,1,2,0,0,0,0,0,0,0,0
LeBlanc,0,0,0,0,513,513,0,0,0,0
Lissandra,0,0,0,0,2,9,0,0,0,0
Riven,20,40,0,0,2,7,0,0,0,0
Sylas,0,1,0,0,0,0,0,0,0,0
Ashe,0,0,0,0,0,0,42,47,0,0
Ezreal,0,0,0,0,0,0,472,435,0,0
Tristana,0,0,0,0,0,0,15,34,0,0
Viktor,0,0,0,0,44,42,0,0,0,0
Swain,44,42,0,0,22,22,5,6,0,0
Anivia,0,0,0,0,4,4,0,0,0,0
Syndra,0,0,0,0,26,27,0,0,0,0
Quinn,424,402,0,0,0,0,7,10,0,0
Vi,201,188,40,36,0,0,0,0,0,0
Warwick,3,7,0,0,0,0,0,0,0,0
Talon,0,0,0,0,304,312,0,0,0,0
Akali,46,37,0,0,40,64,0,0,0,0
Fizz,0,0,0,0,67,59,0,0,0,0
Kha'Zix,0,0,11,17,0,0,0,0,0,0
Irelia,521,429,0,0,0,0,0,0,0,0
Caitlyn,0,0,0,0,0,0,38,46,0,0
