Champion,Top wins,Top losses,Jungle wins,Jungle losses,Mid wins,Mid losses,Bot wins,Bot losses,Support wins,Support losses
Sejuani,0,0,1921,1522,0,0,0,0,472,407
Maokai,0,0,5753,4589,94,98,0,0,129,140
Poppy,0,0,957,717,0,0,0,0,566,508
Shen,0,0,859,641,0,0,0,0,718,665
Leona,0,0,1040,841,0,0,0,0,730,682
Nautilus,0,0,10910,8163,0,0,0,0,3112,2670
Qiyana,24,30,747,506,316,307,2,2,223,227
Evelynn,0,0,128,108,133,130,0,0,22,39
Rek'Sai,0,0,84,68,0,0,0,0,0,0
Kha'Zix,0,0,18,14,0,0,0,0,0,0
Rengar,0,0,241,223,0,0,0,0,763,821
Elise,0,0,3,7,0,0,0,0,0,0
Lee Sin,0,0,3,4,0,0,0,0,0,0
Ivern,0,0,6265,5083,0,0,0,0,0,0
Volibear,452,401,96,98,0,0,0,0,0,0
Twitch,0,0,0,0,0,0,730,605,0,0
Jinx,0,0,0,0,0,0,931,782,0,0
Kog'Maw,0,0,0,0,0,0,2892,2528,0,0
Vayne,15,20,0,0,0,0,1754,1606,0,0
Yuumi,1595,1175,0,0,0,0,0,0,159,222
Ornn,921,768,0,0,0,0,0,0,116,98
Aatrox,234,180,0,0,677,576,0,0,0,0
Kled,201,181,0,0,0,0,0,0,0,0
Zac,0,0,44,45,0,0,0,0,0,0
Sett,458,428,324,319,0,0,4,4,2642,2232
Pyke,2,0,1189,740,3438,2532,0,0,13495,10254
Nunu,0,0,1640,1293,0,0,0,0,472,451
Senna,1594,1122,0,0,6576,4462,2875,2440,1264,1157
Cassiopeia,0,0,0,0,699,756,0,0,0,0
Ryze,936,899,0,0,667,573,114,97,0,0
Gangplank,0,0,0,0,300,251,0,0,0,0
Yone,1636,1460,0,0,164,129,128,91,0,0
Jarvan IV,514,497,1866,1543,444,462,0,0,6,14
Vi,0,0,572,371,0,0,0,0,0,0
Kennen,5,7,0,0,767,687,0,0,0,0
Orianna,0,0,0,0,309,269,0,0,0,0
Aurelion Sol,303,262,46,62,814,765,0,0,0,0
Nidalee,0,0,0,0,141,143,0,0,155,177
Riven,1144,1014,0,0,48,40,0,0,0,0
Udyr,0,0,461,411,0,0,0,0,0,0
Thresh,0,0,1393,1207,145,116,0,0,1134,1023
Galio,28,29,57,41,1284,1085,238,218,0,1
Rammus,0,0,721,681,0,0,0,0,0,0
Rumble,0,0,5,8,209,180,0,0,0,0
Quinn,0,0,10,18,0,0,0,0,0,0
Rakan,0,0,362,347,0,0,0,0,3667,3618
Morgana,0,0,0,0,0,0,0,0,89,130
Draven,0,0,0,0,264,213,6933,6032,0,0
Cho'Gath,771,727,0,0,465,483,1672,1528,0,0
Ezreal,0,0,0,0,460,444,1241,1078,282,244
Neeko,0,0,0,0,89,105,231,257,0,0
Ahri,0,0,0,0,532,578,250,249,0,0
Aphelios,0,0,0,0,0,0,2268,2061,0,0
