Champion,Top wins,Top losses,Jungle wins,Jungle losses,Mid wins,Mid losses,Bot wins,Bot losses,Support wins,Support losses
Sejuani,0,0,2488,2028,0,0,0,0,380,333
Maokai,0,0,5096,4099,75,69,0,0,128,140
Poppy,194,172,819,607,0,0,0,0,483,437
Shen,0,0,941,736,0,0,0,0,402,365
Leona,0,0,831,688,0,0,0,0,486,440
Nautilus,206,162,8526,6324,0,0,0,0,1749,1526
Qiyana,24,30,740,506,203,205,2,2,195,197
Evelynn,0,0,128,108,22,24,0,0,22,39
Rek'Sai,0,0,68,51,0,0,0,0,0,0
Kha'Zix,0,0,18,14,0,0,0,0,0,0
Rengar,3,6,241,223,0,0,322,298,682,722
Elise,0,0,3,9,0,0,0,0,0,0
Lee Sin,0,0,3,6,0,0,0,0,0,0
Ivern,0,0,7498,6116,0,0,0,0,0,0
Volibear,424,369,313,271,0,0,0,0,0,0
Twitch,0,0,0,0,0,0,831,669,0,0
Jinx,0,0,0,0,0,0,907,741,0,0
Kog'Maw,0,0,0,0,0,0,2323,1973,0,0
Vayne,15,20,0,0,0,0,1440,1316,0,0
Zac,0,0,54,46,0,0,0,0,0,0
Senna,990,704,0,0,4651,3140,2201,1876,1111,1015
Cassiopeia,0,0,0,0,519,572,0,0,0,0
Ryze,691,649,0,0,581,471,0,0,0,0
Gangplank,0,0,0,0,247,205,0,0,0,0
Yone,1271,1109,0,0,137,102,0,0,0,0
Yuumi,721,520,0,0,0,0,0,0,5,4
Ornn,902,783,0,0,0,0,0,0,102,81
Aatrox,226,172,0,0,305,259,0,0,0,0
Kled,177,145,0,0,0,0,0,0,0,0
Sett,721,682,25,23,0,0,4,4,1072,905
Pyke,2,0,940,564,2432,1764,0,0,11282,8357
Nunu,0,0,1828,1504,0,0,0,0,231,185
Kennen,5,7,0,0,751,661,0,0,0,0
Orianna,0,0,0,0,309,269,0,0,0,0
Aurelion Sol,303,262,0,0,698,671,0,0,0,0
Jarvan IV,447,440,2059,1673,347,365,0,0,6,14
Nidalee,0,0,0,0,87,85,0,0,133,139
Draven,0,0,0,0,222,170,4570,3992,0,0
Cho'Gath,1141,1156,0,0,383,393,1481,1396,0,0
Ezreal,0,0,0,0,364,320,964,794,248,217
Neeko,0,0,0,0,48,52,191,185,0,0
Ahri,121,85,0,0,891,889,189,192,0,0
Aphelios,0,0,0,0,0,0,1553,1410,0,0
Janna,2093,1713,0,0,16,21,0,0,188,173
Lulu,18,18,0,0,826,651,0,0,101,115
Rakan,0,0,239,218,0,0,0,0,3069,3098
Udyr,0,0,526,507,0,0,0,0,0,0
Vi,0,0,325,240,0,0,0,0,0,0
Thresh,0,0,392,310,0,0,0,0,430,386
Galio,164,155,57,41,1082,900,54,55,0,1
Rammus,0,0,821,799,0,0,0,0,0,0
Rumble,2,3,5,8,161,135,0,0,0,0
Quinn,24,28,10,18,0,0,0,0,0,0
Veigar,2,3,0,0,551,512,0,0,0,0
Azir,0,0,0,0,478,413,28,27,0,0
Karthus,0,0,0,0,302,260,0,0,0,0
Viktor,23,34,0,0,301,261,0,0,0,0
Morgana,0,0,0,0,0,0,0,0,56,87
Lissandra,0,0,0,0,625,499,0,0,0,0
Karma,44,38,0,0,282,264,0,0,5,5
Kayle,0,0,0,0,7,9,0,0,0,0
Yasuo,636,535,0,0,1965,1783,308,252,0,0
Akali,848,696,0,0,519,513,0,0,0,0
Malzahar,0,0,0,0,3,5,0,0,0,0
Lucian,1170,995,0,0,229,267,73,74,0,0
Tryndamere,910,738,0,0,3,5,0,0,0,0
Jayce,1007,915,0,0,0,0,0,0,0,0
Zed,95,82,0,0,265,256,0,0,0,0
Camille,435,423,0,0,110,92,0,0,0,0
Fiora,645,503,0,0,0,0,0,0,0,0
Twisted Fate,10,12,0,0,0,0,0,0,0,0
Riven,1134,999,0,0,8,12,0,0,0,0
Trundle,10,9,0,0,0,0,0,0,0,0
Kayn,0,0,243,194,0,0,0,0,0,0
Lillia,436,454,655,621,11,14,0,0,0,0
Warwick,0,0,152,161,0,0,0,0,0,0
Gragas,0,0,58,47,0,0,0,0,0,0
Olaf,0,0,27,31,0,0,16,18,0,0
Pantheon,410,421,113,152,0,0,0,0,0,0
Bard,0,0,0,0,0,0,0,0,1746,1705
Soraka,56,74,0,0,0,0,0,0,0,1
Blitzcrank,0,0,0,0,0,0,0,0,22,23
Irelia,73,69,0,0,6,10,0,0,0,0
Singed,0,0,107,107,11,9,144,119,0,0
Fizz,0,0,0,0,912,853,0,0,0,0
Kai'Sa,0,0,0,0,142,127,741,696,0,0
LeBlanc,0,0,0,0,543,537,0,0,21,25
Diana,2,1,0,0,120,104,0,0,0,0
Kassadin,20,23,0,0,23,24,0,0,0,0
Sivir,0,0,0,0,0,0,960,831,0,0
Caitlyn,0,0,0,0,0,0,665,577,0,0
Kindred,0,0,228,220,0,0,0,0,0,0
Xayah,0,0,0,0,5,6,609,554,0,0
Alistar,1298,1047,0,0,0,0,1,0,0,0
Gnar,1888,1779,0,0,0,0,0,0,0,0
Varus,9,12,0,0,0,0,267,242,0,0
Anivia,0,0,0,0,32,36,250,208,0,0
Jhin,0,0,0,0,0,0,31,34,0,0
Sona,148,149,0,0,0,0,0,0,0,0
Renekton,512,517,0,0,0,0,0,0,0,0
Darius,677,628,0,0,0,0,0,0,0,0
Garen,629,593,0,0,0,0,5,5,0,0
Jax,31,44,0,0,0,0,0,0,0,0
Braum,0,0,0,0,0,0,13,23,27,12
Zilean,778,659,0,0,5,11,0,0,0,0
Ekko,234,230,321,309,429,450,0,0,0,0
Ziggs,0,0,0,0,1,0,0,0,0,0
Miss Fortune,0,0,0,0,0,0,297,217,0,0
Amumu,0,0,279,254,0,0,0,0,211,212
Corki,0,0,0,0,157,163,0,0,22,24
Katarina,0,0,0,0,103,89,0,0,0,0
Skarner,0,0,343,299,0,0,0,0,0,0
Hecarim,0,0,177,153,0,0,0,0,0,0
Wukong,0,0,289,291,2,1,0,0,0,0
Zoe,0,0,0,0,1,2,0,0,0,0
Talon,0,0,571,502,0,0,0,0,0,0
Graves,0,0,8,11,0,0,0,0,0,0
Heimerdinger,0,0,0,0,116,112,0,0,0,0
Kalista,0,0,0,0,0,0,128,147,0,0
Yorick,4,5,0,0,0,0,0,0,0,0
Urgot,45,49,0,0,0,0,0,0,0,0
Nasus,266,212,0,0,0,0,0,0,0,0
Shyvana,0,0,0,0,3,9,0,0,0,0
Vladimir,0,0,0,0,3,9,0,0,0,0
