Champion,Top wins,Top losses,Jungle wins,Jungle losses,Mid wins,Mid losses,Bot wins,Bot losses,Support wins,Support losses
Sejuani,0,0,2521,2072,0,0,0,0,396,346
Maokai,0,0,6567,5288,80,76,0,0,128,140
Poppy,166,129,838,617,0,0,0,0,499,448
Shen,0,0,1221,944,0,0,0,0,416,379
Leona,0,0,862,705,0,0,0,0,506,451
Nautilus,22,28,8665,6425,0,0,0,0,1810,1578
Qiyana,24,30,741,506,218,214,2,2,197,200
Evelynn,0,0,128,108,741,675,0,0,22,39
Rek'Sai,0,0,84,68,0,0,0,0,0,0
Kha'Zix,0,0,18,14,0,0,0,0,0,0
Rengar,0,0,241,223,0,0,328,309,695,729
Elise,0,0,3,9,0,0,0,0,0,0
Lee Sin,0,0,3,6,0,0,0,0,0,0
Ivern,0,0,7731,6295,0,0,0,0,0,0
Volibear,428,379,316,273,0,0,0,0,0,0
Twitch,0,0,0,0,0,0,878,706,0,0
Jinx,0,0,0,0,0,0,920,757,0,0
Kog'Maw,0,0,0,0,0,0,2487,2149,0,0
Vayne,15,20,0,0,0,0,1525,1387,0,0
Zac,0,0,54,46,0,0,0,0,0,0
Sett,573,549,25,23,0,0,4,4,1110,919
Pyke,2,0,978,592,2208,1585,0,0,11528,8600
Ornn,875,745,0,0,0,0,0,0,102,81
Nunu,0,0,1407,1103,0,0,0,0,244,197
Yuumi,730,526,0,0,0,0,0,0,5,4
Aatrox,226,172,0,0,310,262,0,0,0,0
Kled,184,153,0,0,0,0,0,0,0,0
Senna,1093,770,0,0,4562,3064,2234,1904,1133,1035
Cassiopeia,0,0,0,0,532,590,0,0,0,0
Ryze,718,685,0,0,600,486,0,0,0,0
Gangplank,0,0,0,0,255,208,0,0,0,0
Yone,1325,1152,0,0,139,106,0,0,0,0
Kennen,5,7,0,0,665,571,0,0,0,0
Orianna,0,0,0,0,309,269,0,0,0,0
Aurelion Sol,303,262,0,0,726,696,0,0,0,0
Jarvan IV,447,440,2319,1900,353,370,0,0,6,14
Nidalee,0,0,0,0,87,85,0,0,137,142
Janna,2153,1774,0,0,16,21,0,0,188,173
Lulu,18,18,0,0,849,669,0,0,102,115
Rakan,0,0,247,226,0,0,0,0,2256,2377
Draven,0,0,0,0,228,176,4815,4216,0,0
Cho'Gath,832,816,0,0,396,405,1426,1336,0,0
Ezreal,0,0,0,0,375,331,1018,840,255,221
Neeko,0,0,0,0,18,25,1143,994,0,0
Ahri,125,89,0,0,1750,1679,197,203,0,0
Aphelios,0,0,0,0,0,0,1682,1518,0,0
Udyr,0,0,532,512,0,0,0,0,0,0
Vi,0,0,394,280,0,0,0,0,0,0
Thresh,0,0,400,320,0,0,0,0,439,405
Galio,158,149,57,41,1195,1003,54,55,0,1
Rammus,0,0,826,801,0,0,0,0,0,0
Rumble,0,0,5,8,144,114,0,0,0,0
Quinn,24,28,10,18,0,0,0,0,0,0
Veigar,2,3,0,0,561,521,0,0,0,0
Karthus,0,0,0,0,316,275,0,0,0,0
Azir,0,0,0,0,484,415,28,27,0,0
Viktor,23,34,0,0,304,268,0,0,0,0
Warwick,0,0,152,162,0,0,0,0,0,0
Gragas,0,0,79,73,19,22,0,0,0,0
Olaf,0,0,27,31,0,0,16,18,0,0
Pantheon,228,248,22,33,0,0,0,0,0,0
Lucian,1222,1046,0,0,231,270,1335,1189,0,0
Tryndamere,649,529,0,0,3,5,0,0,0,0
Jayce,1006,917,0,0,0,0,0,0,0,0
Zed,95,82,0,0,267,260,0,0,0,0
Camille,101,116,0,0,115,95,0,0,0,0
Fiora,659,515,0,0,0,0,0,0,0,0
Twisted Fate,10,12,0,0,0,0,0,0,0,0
Riven,1135,1000,0,0,8,12,0,0,0,0
Trundle,10,9,0,0,0,0,0,0,0,0
Morgana,0,0,0,0,0,0,0,0,63,95
Karma,44,38,0,0,14,16,0,0,5,5
Kayle,0,0,0,0,7,9,0,0,0,0
Yasuo,653,544,0,0,1948,1755,323,267,0,0
Akali,890,716,0,0,668,651,0,0,0,0
Lissandra,0,0,0,0,629,491,0,0,0,0
Lillia,295,324,663,631,11,14,0,0,0,0
Kayn,0,0,243,194,0,0,0,0,0,0
Irelia,73,69,0,0,6,10,0,0,0,0
Singed,0,0,107,107,11,9,160,137,0,0
Bard,0,0,0,0,0,0,0,0,1674,1626
Soraka,56,74,0,0,0,0,0,0,0,1
Blitzcrank,0,0,0,0,0,0,0,0,149,174
Sivir,0,0,0,0,0,0,977,850,0,0
Caitlyn,0,0,0,0,0,0,686,588,0,0
Kai'Sa,0,0,0,0,158,153,805,749,0,0
Fizz,0,0,0,0,1501,1396,0,0,0,0
LeBlanc,0,0,0,0,611,590,0,0,21,25
Diana,2,1,0,0,120,107,0,0,0,0
Varus,9,12,0,0,0,0,281,245,0,0
Anivia,0,0,0,0,32,36,257,214,0,0
Jhin,0,0,0,0,0,0,31,34,0,0
Alistar,1331,1081,0,0,0,0,1,1,0,0
Gnar,1924,1807,0,0,0,0,0,0,0,0
Xayah,0,0,0,0,5,6,629,572,0,0
Sona,149,151,0,0,0,0,0,0,0,0
Renekton,125,120,0,0,0,0,0,0,0,0
Darius,504,460,0,0,0,0,0,0,0,0
Garen,422,406,0,0,0,0,5,5,0,0
Jax,28,38,0,0,0,0,0,0,0,0
Braum,0,0,0,0,0,0,13,23,0,0
Ziggs,0,0,0,0,1,0,0,0,0,0
Zoe,0,0,0,0,4,2,0,0,0,0
Wukong,0,0,141,125,2,1,0,0,0,0
Miss Fortune,0,0,0,0,0,0,335,252,0,0
Urgot,45,49,0,0,0,0,0,0,0,0
Kindred,0,0,256,262,0,0,0,0,0,0
Ekko,0,1,355,350,431,455,0,0,0,0
Zilean,778,659,0,0,5,11,0,0,0,0
Talon,0,0,431,332,0,0,0,0,0,0
Corki,0,0,0,0,157,163,0,0,22,24
Graves,0,0,1,0,0,0,0,0,0,0
Kalista,0,0,0,0,0,0,132,150,0,0
Skarner,0,0,351,305,0,0,0,0,0,0
Hecarim,0,0,170,151,0,0,0,0,0,0
Heimerdinger,0,0,0,0,107,99,0,0,0,0
Kassadin,0,0,0,0,24,24,0,0,0,0
Amumu,0,0,125,104,0,0,0,0,212,217
Shyvana,0,0,0,0,3,9,0,0,0,0
Vladimir,0,0,0,0,3,9,0,0,0,0
Katarina,0,0,0,0,105,93,0,0,0,0
