Champion,Top wins,Top losses,Jungle wins,Jungle losses,Mid wins,Mid losses,Bot wins,Bot losses,Support wins,Support losses
Sejuani,0,0,2463,2008,0,0,0,0,377,328
Maokai,0,0,5054,4053,74,68,0,0,128,140
Poppy,194,172,803,600,0,0,0,0,481,434
Shen,0,0,930,733,0,0,0,0,400,363
Leona,0,0,814,671,0,0,0,0,486,439
Nautilus,183,133,8469,6264,0,0,0,0,1738,1505
Qiyana,24,30,737,502,203,205,2,2,193,197
Evelynn,0,0,128,108,22,24,0,0,22,39
Rek'Sai,0,0,68,51,0,0,0,0,0,0
Kha'Zix,0,0,18,14,0,0,0,0,0,0
Rengar,3,6,241,223,0,0,320,295,680,716
Elise,0,0,3,9,0,0,0,0,0,0
Lee Sin,0,0,3,6,0,0,0,0,0,0
Ivern,0,0,7454,6085,0,0,0,0,0,0
Volibear,405,354,312,268,0,0,0,0,0,0
Twitch,0,0,0,0,0,0,822,664,0,0
Jinx,0,0,0,0,0,0,893,728,0,0
Kog'Maw,0,0,0,0,0,0,2300,1947,0,0
Vayne,15,20,0,0,0,0,1420,1306,0,0
Zac,0,0,54,46,0,0,0,0,0,0
Senna,969,693,0,0,4589,3101,2188,1871,1096,1001
Cassiopeia,0,0,0,0,508,562,0,0,0,0
Ryze,676,638,0,0,564,464,0,0,0,0
Gangplank,0,0,0,0,246,201,0,0,0,0
Yone,1261,1095,0,0,136,102,0,0,0,0
Sett,720,681,25,23,0,0,4,4,1048,887
Pyke,2,0,932,557,2410,1747,0,0,11912,8828
Ornn,902,783,0,0,0,0,0,0,102,81
Nunu,0,0,1817,1496,0,0,0,0,220,176
Yuumi,697,509,0,0,0,0,0,0,5,4
Aatrox,226,172,0,0,302,257,0,0,0,0
Kled,177,145,0,0,0,0,0,0,0,0
Kennen,5,7,0,0,747,655,0,0,0,0
Orianna,0,0,0,0,309,269,0,0,0,0
Aurelion Sol,303,262,0,0,691,666,0,0,0,0
Jarvan IV,447,440,2056,1671,345,362,0,0,6,14
Nidalee,0,0,0,0,87,85,0,0,132,136
Draven,0,0,0,0,221,168,4620,4031,0,0
Cho'Gath,1138,1150,0,0,380,386,1465,1391,0,0
Ezreal,0,0,0,0,359,312,955,780,247,215
Neeko,0,0,0,0,48,52,189,181,0,0
Ahri,121,85,0,0,1688,1631,188,191,0,0
Aphelios,0,0,0,0,0,0,1543,1399,0,0
Janna,2085,1694,0,0,16,21,0,0,188,173
Lulu,18,18,0,0,825,645,0,0,101,115
Rakan,0,0,239,217,0,0,0,0,2164,2285
Udyr,0,0,522,503,0,0,0,0,0,0
