Champion,Top wins,Top losses,Jungle wins,Jungle losses,Mid wins,Mid losses,Bot wins,Bot losses,Support wins,Support losses
Maokai,25,39,2948,2223,40,38,0,0,25,17
Sejuani,0,0,1445,1290,0,0,0,0,145,146
Shen,1,0,451,335,0,0,0,0,167,134
Poppy,222,211,443,320,0,0,0,0,231,214
Leona,0,0,301,205,0,0,0,0,325,301
Nautilus,0,0,5039,3571,0,0,0,0,877,717
Jinx,0,0,0,0,0,0,518,377,0,0
Twitch,0,0,0,0,0,0,456,348,0,0
Kog'Maw,0,0,0,0,0,0,694,598,0,0
Vayne,0,0,0,0,0,0,958,886,0,0
Zac,0,0,39,27,0,0,0,0,0,0
Volibear,197,181,332,299,0,0,0,0,0,0
Qiyana,24,30,535,357,354,321,0,0,131,113
Evelynn,0,0,130,111,0,0,0,0,22,39
Rek'Sai,0,0,83,68,0,0,0,0,0,0
Kha'Zix,0,0,18,14,0,0,0,0,0,0
Rengar,0,0,198,180,0,0,0,0,521,496
Elise,0,0,3,7,0,0,0,0,0,0
Lee Sin,0,0,3,4,0,0,0,0,0,0
Ivern,0,0,4239,3391,0,0,0,0,0,0
Sett,783,731,36,34,0,0,2,3,554,468
Jarvan IV,134,114,1315,1059,198,183,0,0,6,14
Pyke,18,25,540,391,1029,698,0,0,7354,5238
Ornn,651,546,0,0,25,13,0,0,99,81
Nunu,0,0,682,528,0,0,0,0,14,12
Senna,6,8,0,0,2270,1480,1323,1057,696,621
Cassiopeia,0,0,0,0,498,544,0,0,0,0
Gangplank,3,3,0,0,126,108,0,1,0,0
Ryze,300,287,0,0,484,383,0,0,0,0
Yone,395,328,0,0,76,66,0,0,0,0
Udyr,0,0,254,216,0,0,0,0,0,0
Vi,0,0,171,108,0,0,0,0,0,0
Thresh,0,0,202,155,0,0,0,0,713,708
Galio,8,9,57,41,789,667,54,55,0,0
Rammus,89,84,75,94,0,0,0,0,0,0
Rumble,0,0,5,8,142,141,0,0,0,0
Quinn,0,0,10,18,0,0,0,0,0,0
Gnar,1134,958,0,0,0,0,0,0,0,0
Rakan,0,0,142,130,0,0,0,0,1041,1111
Morgana,0,0,0,0,0,0,0,0,93,82
Viktor,0,0,0,0,213,191,140,102,0,0
Veigar,0,0,0,0,281,239,0,0,0,0
Karthus,0,0,0,0,230,188,0,0,0,0
Azir,0,0,0,0,366,302,156,122,0,0
Kennen,56,54,0,0,507,403,0,0,0,0
Orianna,0,0,0,0,149,133,0,0,0,0
Aurelion Sol,303,262,0,0,403,360,0,0,0,0
Bard,0,0,0,0,0,0,0,0,608,582
Jayce,575,475,0,0,0,0,0,0,0,0
Riven,605,527,0,0,15,19,0,0,0,0
Cho'Gath,265,276,0,0,116,109,1447,1306,0,0
Irelia,521,475,0,0,33,19,0,0,0,0
Renekton,302,271,0,0,0,0,0,0,0,0
Tryndamere,39,40,0,0,0,0,0,0,0,0
Lucian,13,12,0,0,106,114,696,619,0,0
Varus,9,12,0,0,0,0,254,234,0,0
Yasuo,340,280,0,0,992,852,16,13,0,0
Ahri,0,0,0,0,358,301,146,147,0,0
Draven,0,0,0,0,191,147,2337,1935,0,0
Lillia,344,277,384,335,130,103,0,0,0,0
Warwick,0,0,112,113,0,0,0,0,0,0
Lulu,330,286,0,0,0,0,0,0,174,194
Karma,349,329,0,0,100,124,0,0,52,47
Aphelios,0,0,0,0,0,0,895,799,0,0
Caitlyn,0,0,0,0,0,0,505,454,0,0
Kai'Sa,0,0,0,0,0,0,202,197,0,0
Kayle,0,0,0,0,7,9,0,0,0,0
Malphite,136,126,7,11,0,0,0,0,0,0
Janna,1724,1405,0,0,0,0,0,0,197,192
Ekko,29,24,13,11,228,186,0,0,0,0
Soraka,49,78,0,0,0,0,0,0,97,144
Akali,5,1,0,0,281,252,0,0,0,0
Aatrox,0,0,0,0,172,135,0,0,0,0
Camille,288,269,0,0,81,70,651,567,0,0
LeBlanc,0,0,0,0,283,274,0,0,21,25
Sylas,0,0,0,0,1,2,0,0,0,0
Skarner,0,0,195,147,0,0,0,0,0,0
Hecarim,0,0,97,78,0,0,0,0,0,0
Wukong,0,0,68,65,2,1,0,0,0,0
Yuumi,167,115,0,0,0,0,0,0,48,60
Sona,0,0,0,0,0,0,0,0,42,50
Yorick,95,90,0,0,0,0,0,0,0,0
Swain,49,50,0,0,51,59,0,0,0,0
Singed,40,48,87,95,11,9,0,0,0,0
Jax,95,99,0,0,0,0,0,0,0,0
Ashe,0,0,0,0,0,0,140,106,0,0
Ezreal,34,49,0,0,117,86,573,496,174,142
Xayah,0,0,0,0,0,0,268,244,0,0
Sivir,0,0,0,0,0,0,504,407,0,0
Neeko,0,0,0,0,18,24,146,158,0,0
Darius,495,452,0,0,0,0,0,0,0,0
Garen,181,156,0,0,15,15,5,2,0,0
Pantheon,286,235,0,0,0,0,0,0,0,0
Blitzcrank,0,0,0,0,0,0,0,0,84,80
Corki,0,0,0,0,157,163,0,0,22,24
Heimerdinger,333,255,0,0,129,117,0,0,0,0
Kassadin,0,0,0,0,23,24,0,0,0,0
Lissandra,0,0,0,0,305,229,0,0,0,0
Anivia,0,0,0,0,32,36,154,131,0,0
Nidalee,0,0,0,0,0,3,0,0,54,50
Zoe,0,0,0,0,179,195,0,0,0,0
Kled,173,142,0,0,0,0,0,0,0,0
Fiora,400,290,0,0,0,0,0,0,0,0
Alistar,24,21,0,0,0,0,0,0,0,0
Sion,15,16,0,0,0,0,0,0,0,0
Zilean,534,451,0,0,190,182,0,0,0,0
Diana,2,1,0,0,176,194,0,0,0,0
Jhin,0,0,0,0,0,0,31,32,0,0
Graves,0,0,1,0,0,0,0,0,0,0
Fizz,0,0,0,0,228,213,0,0,0,0
Twisted Fate,0,0,0,0,230,237,0,0,0,0
Teemo,370,328,0,0,187,177,0,0,0,0
Amumu,0,0,73,60,0,0,0,0,0,0
Olaf,0,0,27,31,0,0,16,16,0,0
Zed,0,0,0,0,221,241,0,0,0,0
Katarina,0,0,0,0,391,384,0,0,0,0
Illaoi,0,0,0,0,19,16,0,0,0,0
Braum,0,0,0,0,0,0,12,18,0,0
Tristana,0,0,0,0,0,0,25,23,0,0
Kayn,0,0,203,168,0,0,0,0,0,0
