Champion,Top wins,Top losses,Jungle wins,Jungle losses,Mid wins,Mid losses,Bot wins,Bot losses,Support wins,Support losses
Sejuani,0,0,2405,1965,0,0,0,0,364,316
Maokai,0,0,4860,3873,71,65,0,0,25,17
Poppy,188,170,766,577,0,0,0,0,462,415
Shen,0,0,918,722,0,0,0,0,607,554
Leona,0,0,772,636,0,0,0,0,466,419
Nautilus,173,122,8823,6546,0,0,0,0,2239,1874
Qiyana,24,30,737,499,203,204,2,2,189,192
Evelynn,0,0,128,108,22,24,0,0,22,39
Rek'Sai,0,0,68,51,0,0,0,0,0,0
Kha'Zix,0,0,18,14,0,0,0,0,0,0
Rengar,3,6,241,223,0,0,310,285,673,706
Elise,0,0,3,9,0,0,0,0,0,0
Lee Sin,0,0,3,6,0,0,0,0,0,0
Ivern,0,0,7403,6078,0,0,0,0,0,0
Volibear,380,330,306,261,0,0,0,0,0,0
Twitch,0,0,0,0,0,0,807,651,0,0
Jinx,0,0,0,0,0,0,871,708,0,0
Kog'Maw,0,0,0,0,0,0,2211,1883,0,0
Vayne,15,20,0,0,0,0,1361,1258,0,0
Zac,0,0,52,45,0,0,0,0,0,0
Senna,840,614,0,0,3837,2551,2137,1829,1075,1006
Cassiopeia,0,0,0,0,490,536,0,0,0,0
Ryze,975,888,0,0,544,453,0,0,0,0
Gangplank,0,0,0,0,232,190,0,0,0,0
Yone,1198,1033,0,0,131,100,0,0,0,0
Yuumi,678,494,0,0,0,0,0,0,34,40
Ornn,944,829,0,0,0,0,0,0,116,98
Aatrox,226,172,0,0,300,244,0,0,0,0
Kled,177,145,0,0,0,0,0,0,0,0
Sett,949,864,25,23,0,0,3,4,1115,946
Pyke,21,32,872,513,2034,1452,0,0,12305,9091
Nunu,0,0,1750,1433,0,0,0,0,196,163
Kennen,5,7,0,0,587,472,0,0,0,0
Orianna,0,0,0,0,309,269,0,0,0,0
Aurelion Sol,303,262,0,0,653,619,0,0,0,0
Jarvan IV,447,440,1996,1612,338,355,0,0,6,14
Nidalee,0,0,0,0,87,85,0,0,130,131
Draven,0,0,0,0,214,160,3545,3026,0,0
Cho'Gath,1112,1131,0,0,360,376,1335,1241,0,0
Ezreal,0,0,0,0,346,291,854,687,243,208
Neeko,184,168,0,0,18,25,181,176,0,0
Ahri,114,82,0,0,391,404,182,181,0,0
Aphelios,0,0,0,0,0,0,1487,1327,0,0
Janna,3470,3004,0,0,0,0,0,0,187,173
Lulu,40,58,0,0,0,0,0,0,114,138
Rakan,0,0,233,212,0,0,0,0,1807,1942
Udyr,0,0,511,498,0,0,0,0,0,0
Vi,0,0,295,214,0,0,0,0,0,0
Thresh,0,0,363,281,0,0,0,0,809,808
Galio,159,147,57,41,1024,844,54,55,0,1
Rammus,0,0,817,793,0,0,0,0,0,0
Rumble,332,278,5,8,132,105,0,0,0,0
Quinn,24,28,10,18,0,0,0,0,0,0
Karma,44,38,0,0,13,14,0,0,4,5
Kayle,0,0,0,0,7,9,0,0,0,0
Yasuo,610,515,0,0,1805,1611,282,240,0,0
Akali,800,654,0,0,496,485,0,0,0,0
Xerath,0,0,0,0,4,3,0,0,0,0
Singed,0,0,107,107,11,9,124,95,0,0
Morgana,0,0,0,0,0,0,0,0,2,11
Kayn,0,0,243,194,0,0,0,0,0,0
Lillia,456,479,640,597,11,14,0,0,0,0
Bard,0,0,0,0,0,0,0,0,1709,1683
Soraka,67,103,0,0,0,0,0,0,0,1
Blitzcrank,0,0,0,0,0,0,0,0,131,150
Lucian,1032,869,0,0,223,257,1331,1181,0,0
Veigar,2,3,0,0,516,478,0,0,0,0
Azir,0,0,0,0,460,399,28,27,0,0
Viktor,0,0,0,0,289,240,0,0,0,0
Karthus,0,0,0,0,277,237,0,0,0,0
Irelia,73,72,0,0,6,10,0,0,0,0
Fizz,0,0,0,0,912,853,0,0,0,0
Kai'Sa,0,0,0,0,116,104,699,653,0,0
LeBlanc,0,0,0,0,498,500,0,0,21,25
Diana,2,1,0,0,111,100,0,0,0,0
Riven,1131,998,0,0,8,12,0,0,0,0
Lissandra,0,0,0,0,586,448,0,0,0,0
Kindred,0,0,177,165,0,0,0,0,0,0
Warwick,0,0,151,161,0,0,0,0,0,0
Caitlyn,0,0,0,0,0,0,630,554,0,0
Tryndamere,557,468,0,0,3,5,0,0,0,0
Jayce,1026,938,0,0,0,0,0,0,0,0
Zed,95,82,0,0,78,70,0,0,0,0
Camille,425,418,0,0,103,91,0,0,0,0
Fiora,619,480,0,0,0,0,0,0,0,0
Twisted Fate,10,12,0,0,0,0,0,0,0,0
Trundle,10,9,0,0,0,0,0,0,0,0
Renekton,654,644,0,0,0,0,0,0,0,0
