Champion,Top wins,Top losses,Jungle wins,Jungle losses,Mid wins,Mid losses,Bot wins,Bot losses,Support wins,Support losses
Sejuani,0,0,2328,1831,0,0,0,0,421,359
Maokai,0,0,5737,4580,84,82,0,0,128,140
Poppy,0,0,874,644,0,0,0,0,515,465
Shen,0,0,1101,811,0,0,0,0,444,402
Leona,0,0,893,742,0,0,0,0,532,473
Nautilus,225,166,9063,6675,0,0,0,0,1958,1723
Qiyana,24,30,741,506,243,246,2,2,210,207
Evelynn,0,0,128,108,22,24,0,0,22,39
Rek'Sai,0,0,84,68,0,0,0,0,0,0
Kha'Zix,0,0,18,14,0,0,0,0,0,0
Rengar,3,6,241,223,0,0,0,0,714,753
Elise,0,0,3,7,0,0,0,0,0,0
Lee Sin,0,0,3,4,0,0,0,0,0,0
Ivern,0,0,6498,5235,0,0,0,0,0,0
Volibear,441,392,310,271,0,0,0,0,0,0
Twitch,0,0,0,0,0,0,663,498,0,0
Jinx,0,0,0,0,0,0,832,667,0,0
Kog'Maw,0,0,0,0,0,0,2478,2132,0,0
Vayne,15,20,0,0,0,0,1433,1300,0,0
Zac,0,0,88,89,0,0,0,0,0,0
Yuumi,753,534,0,0,0,0,0,0,36,40
Ornn,891,754,0,0,409,447,0,0,102,81
Aatrox,226,172,0,0,321,274,0,0,0,0
Kled,191,167,0,0,0,0,0,0,0,0
Senna,1285,897,0,0,5174,3541,2468,2105,1175,1084
Cassiopeia,0,0,0,0,645,711,0,0,0,0
Ryze,775,726,0,0,632,532,0,0,0,0
Gangplank,0,0,0,0,268,219,0,0,0,0
Yone,1413,1237,0,0,144,113,0,0,0,0
Sett,456,425,25,23,390,406,4,4,1359,1165
Pyke,2,0,1052,643,2290,1656,0,0,11505,8638
Nunu,0,0,1529,1225,0,0,0,0,267,223
Kennen,5,7,0,0,693,604,0,0,0,0
Orianna,0,0,0,0,309,269,0,0,0,0
Aurelion Sol,303,262,0,0,815,799,0,0,0,0
Jarvan IV,447,440,2359,1943,372,386,0,0,6,14
Nidalee,0,0,0,0,87,85,0,0,143,150
