Champion,Top wins,Top losses,Jungle wins,Jungle losses,Mid wins,Mid losses,Bot wins,Bot losses,Support wins,Support losses
Sejuani,0,0,2360,1866,0,0,0,0,411,353
Maokai,0,0,5772,4633,82,79,0,0,128,140
Poppy,171,130,868,637,0,0,0,0,510,458
Shen,0,0,1183,893,0,0,0,0,431,392
Leona,0,0,880,731,0,0,0,0,525,465
Nautilus,0,0,9338,6801,0,0,0,0,1870,1641
Qiyana,24,30,741,506,243,246,2,2,205,203
Evelynn,0,0,128,108,22,24,0,0,22,39
Rek'Sai,0,0,84,68,0,0,0,0,0,0
Kha'Zix,0,0,18,14,0,0,0,0,0,0
Rengar,0,0,241,223,0,0,0,0,706,743
Elise,0,0,3,7,0,0,0,0,0,0
Lee Sin,0,0,3,4,0,0,0,0,0,0
Ivern,0,0,6420,5155,0,0,0,0,0,0
Volibear,440,389,314,280,0,0,0,0,0,0
Twitch,0,0,0,0,0,0,700,527,0,0
Jinx,0,0,0,0,0,0,825,663,0,0
Kog'Maw,0,0,0,0,0,0,2449,2123,0,0
Vayne,15,20,0,0,0,0,1463,1320,0,0
Zac,0,0,94,96,0,0,0,0,0,0
Yuumi,745,532,0,0,0,0,0,0,5,4
Ornn,886,750,0,0,405,440,0,0,102,81
Aatrox,226,172,0,0,315,269,0,0,0,0
Kled,190,162,0,0,0,0,0,0,0,0
Sett,577,554,25,23,387,401,4,4,1143,944
Pyke,2,0,1027,624,2257,1632,0,0,10599,7961
Nunu,0,0,1498,1201,0,0,0,0,260,214
Senna,1198,838,0,0,5076,3469,2422,2074,1149,1050
Cassiopeia,0,0,0,0,636,706,0,0,0,0
Ryze,752,715,0,0,627,522,0,0,0,0
Gangplank,0,0,0,0,265,214,0,0,0,0
Yone,1381,1209,0,0,142,108,0,0,0,0
Kennen,5,7,0,0,682,593,0,0,0,0
Orianna,0,0,0,0,309,269,0,0,0,0
Aurelion Sol,303,262,0,0,748,721,0,0,0,0
Jarvan IV,447,440,2384,1974,366,377,0,0,6,14
Nidalee,0,0,0,0,87,85,0,0,140,146
Vi,0,0,452,307,0,0,0,0,0,0
