Champion,Top wins,Top losses,Jungle wins,Jungle losses,Mid wins,Mid losses,Bot wins,Bot losses,Support wins,Support losses
Sejuani,0,0,2332,1834,0,0,0,0,422,361
Maokai,0,0,5768,4598,84,82,0,0,128,140
Poppy,0,0,874,644,0,0,0,0,516,466
Shen,0,0,1104,812,0,0,0,0,444,402
Leona,0,0,897,745,0,0,0,0,532,475
Nautilus,225,166,9082,6696,0,0,0,0,1960,1726
Qiyana,24,30,741,506,243,246,2,2,211,209
Evelynn,0,0,128,108,22,24,0,0,22,39
Rek'Sai,0,0,84,68,0,0,0,0,0,0
Kha'Zix,0,0,18,14,0,0,0,0,0,0
Rengar,3,6,241,223,0,0,0,0,714,753
Elise,0,0,3,7,0,0,0,0,0,0
Lee Sin,0,0,3,4,0,0,0,0,0,0
Ivern,0,0,7462,6028,0,0,0,0,0,0
Volibear,443,394,328,285,0,0,0,0,0,0
Twitch,0,0,0,0,0,0,665,500,0,0
Jinx,0,0,0,0,0,0,834,672,0,0
Kog'Maw,0,0,0,0,0,0,2483,2141,0,0
Vayne,15,20,0,0,0,0,1436,1303,0,0
Zac,0,0,109,102,0,0,0,0,0,0
Yuumi,757,537,0,0,0,0,0,0,36,40
Ornn,899,757,0,0,409,447,0,0,102,81
Aatrox,226,172,0,0,321,274,0,0,0,0
Kled,195,174,0,0,0,0,0,0,0,0
Senna,1296,904,0,0,5193,3547,2469,2106,1177,1086
Cassiopeia,0,0,0,0,649,718,0,0,0,0
Ryze,776,727,0,0,632,533,0,0,0,0
Gangplank,0,0,0,0,268,220,0,0,0,0
Yone,1416,1237,0,0,144,113,0,0,0,0
Sett,456,425,25,23,390,406,4,4,1368,1171
Pyke,2,0,1057,643,2293,1663,0,0,11522,8651
Nunu,0,0,1531,1230,0,0,0,0,268,227
Jarvan IV,447,440,2373,1957,373,387,0,0,6,14
Vi,0,0,470,317,0,0,0,0,0,0
Kennen,5,7,0,0,696,607,0,0,0,0
Orianna,0,0,0,0,309,269,0,0,0,0
Aurelion Sol,303,262,0,0,814,797,0,0,0,0
Nidalee,0,0,0,0,87,85,0,0,143,150
Gragas,0,0,116,103,89,91,0,0,0,0
Udyr,0,0,586,548,0,0,0,0,0,0
Warwick,0,0,153,166,0,0,0,0,0,0
Olaf,0,0,27,31,0,0,16,18,0,0
Pantheon,228,248,22,33,0,0,0,0,0,0
Thresh,0,0,1057,943,0,0,0,0,768,719
Galio,28,29,57,41,1104,924,54,55,0,1
Rammus,0,0,829,802,0,0,0,0,0,0
Rumble,2,3,5,8,147,116,0,0,0,0
Quinn,0,0,10,18,0,0,0,0,0,0
Draven,0,0,0,0,241,187,5084,4462,0,0
Cho'Gath,867,878,0,0,472,479,1491,1386,0,0
Ezreal,0,0,0,0,399,355,1109,945,265,224
Neeko,0,0,0,0,59,78,205,237,0,0
Ahri,0,0,0,0,978,981,216,218,0,0
Aphelios,0,0,0,0,0,0,1666,1512,0,0
Rakan,0,0,318,310,0,0,0,0,3054,3081
Morgana,0,0,0,0,0,0,0,0,3,12
Janna,2306,1925,0,0,16,21,0,0,188,173
Lulu,18,18,0,0,891,697,0,0,119,138
Kayn,0,0,280,262,0,0,0,0,0,0
Lillia,150,174,623,576,345,305,0,0,0,0
Kayle,36,50,0,0,7,9,0,0,0,0
Karma,44,38,0,0,364,299,0,0,6,5
Yasuo,673,564,0,0,2037,1824,238,176,0,0
Akali,982,811,0,0,608,605,0,0,0,0
Viktor,23,34,0,0,521,465,0,0,0,0
Veigar,2,3,0,0,734,712,0,0,0,0
Karthus,0,0,0,0,340,300,0,0,0,0
Azir,0,0,0,0,497,434,28,27,0,0
