Champion,Top wins,Top losses,Jungle wins,Jungle losses,Mid wins,Mid losses,Bot wins,Bot losses,Support wins,Support losses
Sejuani,0,0,2326,1830,0,0,0,0,420,359
Maokai,0,0,5732,4576,84,82,0,0,128,140
Poppy,0,0,874,644,0,0,0,0,515,463
Shen,0,0,1101,811,0,0,0,0,443,400
Leona,0,0,892,742,0,0,0,0,532,472
Nautilus,225,166,9057,6668,0,0,0,0,1956,1722
Qiyana,24,30,741,506,243,246,2,2,209,207
Evelynn,0,0,128,108,22,24,0,0,22,39
Rek'Sai,0,0,84,68,0,0,0,0,0,0
Kha'Zix,0,0,18,14,0,0,0,0,0,0
Rengar,3,6,241,223,0,0,0,0,713,752
Elise,0,0,3,7,0,0,0,0,0,0
Lee Sin,0,0,3,4,0,0,0,0,0,0
Ivern,0,0,6491,5231,0,0,0,0,0,0
Volibear,441,392,310,271,0,0,0,0,0,0
Twitch,0,0,0,0,0,0,663,498,0,0
Jinx,0,0,0,0,0,0,831,666,0,0
Kog'Maw,0,0,0,0,0,0,2475,2133,0,0
Vayne,15,20,0,0,0,0,1433,1299,0,0
Zac,0,0,88,89,0,0,0,0,0,0
Yuumi,753,533,0,0,0,0,0,0,36,40
Ornn,891,754,0,0,409,447,0,0,102,81
Aatrox,226,172,0,0,321,273,0,0,0,0
Kled,191,167,0,0,0,0,0,0,0,0
Senna,1285,891,0,0,5169,3539,2464,2107,1175,1083
Cassiopeia,0,0,0,0,645,711,0,0,0,0
Ryze,772,727,0,0,632,532,0,0,0,0
Gangplank,0,0,0,0,268,219,0,0,0,0
Yone,1414,1234,0,0,144,113,0,0,0,0
Sett,456,425,25,23,390,406,4,4,1358,1164
Pyke,2,0,1052,643,2289,1652,0,0,12033,9009
Nunu,0,0,1529,1225,0,0,0,0,267,223
Kennen,5,7,0,0,692,604,0,0,0,0
Orianna,0,0,0,0,309,269,0,0,0,0
Aurelion Sol,303,262,0,0,815,799,0,0,0,0
Jarvan IV,447,440,2358,1943,371,386,0,0,6,14
Nidalee,0,0,0,0,87,85,0,0,143,150
Vi,0,0,467,314,0,0,0,0,0,0
Gragas,0,0,113,101,86,88,0,0,0,0
Udyr,0,0,584,548,0,0,0,0,0,0
Warwick,0,0,139,145,0,0,0,0,0,0
Olaf,0,0,27,31,0,0,16,18,0,0
Pantheon,228,248,22,33,0,0,0,0,0,0
Thresh,0,0,1052,940,0,0,0,0,768,717
Galio,28,29,57,41,1218,1022,54,55,0,1
Rammus,0,0,829,802,0,0,0,0,0,0
Rumble,2,3,5,8,147,116,0,0,0,0
