Champion,Top wins,Top losses,Jungle wins,Jungle losses,Mid wins,Mid losses,Bot wins,Bot losses,Support wins,Support losses
Maokai,0,0,4491,3520,63,55,0,0,25,17
Sejuani,0,0,1791,1432,0,0,0,0,295,246
Poppy,36,47,413,295,0,0,0,0,377,342
Shen,0,0,748,545,0,0,0,0,304,260
Leona,0,0,618,494,0,0,0,0,384,348
Nautilus,0,0,6368,4561,0,0,0,0,1456,1204
Twitch,0,0,0,0,0,0,693,531,0,0
Jinx,0,0,0,0,0,0,790,640,0,0
Kog'Maw,0,0,0,0,0,0,1864,1656,0,0
Vayne,9,16,0,0,0,0,1182,1095,0,0
Qiyana,24,30,669,452,329,312,0,0,184,175
Evelynn,0,0,128,108,578,513,0,0,22,39
Rek'Sai,0,0,84,68,0,0,0,0,0,0
Kha'Zix,0,0,18,14,0,0,0,0,0,0
Rengar,0,0,224,200,0,0,281,249,623,645
Elise,0,0,3,7,0,0,0,0,0,0
Lee Sin,0,0,3,4,0,0,0,0,0,0
Ivern,0,0,5405,4414,0,0,0,0,0,0
Volibear,291,254,264,230,0,0,0,0,0,0
Zac,0,0,30,26,0,0,0,0,0,0
Senna,506,366,0,0,3505,2300,1581,1316,1276,1264
Cassiopeia,0,0,0,0,422,454,0,0,0,0
Gangplank,0,0,0,0,192,162,0,0,0,0
Ryze,794,707,0,0,474,375,0,0,0,0
Yone,961,834,0,0,116,86,0,0,0,0
Yuumi,499,351,0,0,0,0,0,0,116,118
Ornn,881,761,0,0,0,0,0,0,100,81
Kled,177,145,0,0,0,0,0,0,0,0
Aatrox,125,83,13,20,563,454,0,0,0,0
Sett,876,793,25,21,0,0,3,4,876,735
Pyke,2,0,701,416,1802,1239,0,0,10041,7334
Nunu,0,0,1505,1214,0,0,0,0,139,121
Jarvan IV,635,598,1817,1456,369,383,0,0,6,14
Vi,0,0,262,180,0,0,0,0,0,0
Udyr,0,0,462,434,0,0,0,0,0,0
Thresh,0,0,316,238,118,94,0,0,707,704
Galio,36,38,57,41,782,660,54,55,0,1
Rammus,0,0,800,780,0,0,0,0,0,0
Rumble,295,232,5,8,116,98,0,0,0,0
Quinn,0,0,10,18,0,0,0,0,0,0
Janna,1659,1361,0,0,16,21,0,0,240,232
Lulu,18,18,0,0,736,559,0,0,328,353
Rakan,0,0,0,0,0,0,0,0,1767,1881
