Champion,Top wins,Top losses,Jungle wins,Jungle losses,Mid wins,Mid losses,Bot wins,Bot losses,Support wins,Support losses
Maokai,0,0,5224,4154,65,56,0,0,25,17
Sejuani,0,0,1935,1565,0,0,0,0,310,259
Poppy,45,62,432,310,0,0,0,0,404,367
Shen,695,634,842,637,0,0,0,0,322,280
Leona,0,0,662,539,0,0,0,0,398,363
Nautilus,0,0,7112,5221,0,0,0,0,1673,1462
Qiyana,24,30,688,471,329,312,0,0,186,177
Evelynn,0,0,128,108,604,548,0,0,22,39
Rek'Sai,0,0,84,68,0,0,0,0,0,0
Kha'Zix,0,0,18,14,0,0,0,0,0,0
Rengar,0,0,224,200,0,0,286,255,637,657
Elise,0,0,3,9,0,0,0,0,0,0
Lee Sin,0,0,3,6,0,0,0,0,0,0
Ivern,0,0,5463,4459,0,0,0,0,0,0
Volibear,291,254,268,233,0,0,0,0,0,0
Twitch,0,0,0,0,0,0,682,523,0,0
Jinx,0,0,0,0,0,0,824,684,0,0
Kog'Maw,0,0,0,0,0,0,2671,2326,0,0
Vayne,9,16,0,0,0,0,1190,1109,0,0
Zac,0,0,30,28,0,0,0,0,0,0
Senna,594,428,0,0,3656,2416,1644,1372,1138,1136
Cassiopeia,0,0,0,0,441,467,0,0,0,0
Gangplank,0,0,0,0,197,171,0,0,0,0
Ryze,823,747,0,0,487,395,0,0,0,0
Yone,1441,1228,0,0,119,91,0,0,0,0
Yuumi,548,391,0,0,0,0,0,0,32,40
Ornn,932,815,0,0,0,0,0,0,101,81
Kled,177,145,0,0,0,0,0,0,0,0
Aatrox,185,131,13,20,573,466,0,0,0,0
Sett,937,855,25,22,0,0,3,4,973,822
Pyke,2,0,732,446,1877,1302,0,0,12054,8880
Nunu,0,0,1149,898,0,0,0,0,151,131
Jarvan IV,640,606,1840,1478,371,387,0,0,6,14
Kennen,0,0,0,0,546,439,0,0,0,0
Orianna,0,0,0,0,282,238,0,0,0,0
Aurelion Sol,303,262,0,0,581,540,0,0,0,0
Nidalee,0,0,0,0,141,142,0,0,116,119
Janna,1748,1418,0,0,16,21,0,0,190,179
Lulu,18,18,0,0,758,581,0,0,111,139
Rakan,0,0,0,0,0,0,0,0,2050,2156
Vi,0,0,279,193,0,0,0,0,0,0
Udyr,0,0,489,471,0,0,0,0,0,0
Thresh,0,0,331,256,122,94,0,0,741,742
Galio,36,38,57,41,0,1,54,55,0,1
Rammus,0,0,803,780,0,0,0,0,0,0
Rumble,303,240,5,8,123,100,0,0,0,0
Quinn,0,0,10,18,0,0,0,0,0,0
Draven,0,0,0,0,184,143,2899,2469,0,0
Cho'Gath,865,813,0,0,276,276,1222,1132,0,0
Ezreal,0,0,0,0,323,269,654,536,228,198
Neeko,165,143,0,0,0,0,117,131,0,0
Ahri,0,0,0,0,411,420,210,204,0,0
Aphelios,0,0,0,0,0,0,1296,1111,0,0
Singed,0,0,107,107,1,1,76,65,0,0
Veigar,2,3,0,0,462,423,0,0,0,0
