Champion,Top wins,Top losses,Jungle wins,Jungle losses,Mid wins,Mid losses,Bot wins,Bot losses,Support wins,Support losses
Sejuani,0,0,2524,2017,0,0,0,0,460,390
Maokai,115,115,5451,4322,89,89,0,0,128,140
Poppy,0,0,918,676,0,0,0,0,552,488
Shen,0,0,1140,847,0,0,0,0,697,635
Leona,0,0,973,796,0,0,0,0,556,505
Nautilus,0,0,10323,7527,0,0,0,0,2756,2371
Qiyana,24,30,744,506,258,257,2,2,216,217
Evelynn,0,0,128,108,860,783,0,0,22,39
Rek'Sai,0,0,84,68,0,0,0,0,0,0
Kha'Zix,0,0,18,14,0,0,0,0,0,0
Rengar,0,0,241,223,0,0,0,0,741,786
Elise,0,0,3,7,0,0,0,0,0,0
Lee Sin,0,0,3,4,0,0,0,0,0,0
Ivern,0,0,6625,5376,0,0,0,0,0,0
Volibear,452,401,318,280,0,0,0,0,0,0
Twitch,0,0,0,0,0,0,840,712,0,0
Jinx,0,0,0,0,0,0,992,825,0,0
Kog'Maw,0,0,0,0,0,0,2722,2377,0,0
Vayne,15,20,0,0,0,0,1517,1388,0,0
Yuumi,769,544,0,0,0,0,0,0,36,40
Ornn,1037,889,0,0,0,0,0,0,116,98
Aatrox,226,172,0,0,330,287,0,0,0,0
Kled,201,181,0,0,0,0,0,0,0,0
Zac,0,0,95,96,0,0,0,0,0,0
Senna,1444,1022,0,0,5212,3588,2730,2360,1226,1124
Cassiopeia,0,0,0,0,681,734,0,0,0,0
Ryze,981,919,0,0,646,549,0,0,0,0
Gangplank,0,0,0,0,284,239,0,0,0,0
Yone,1666,1464,0,0,154,120,0,0,0,0
Sett,457,428,209,189,0,0,4,4,1804,1595
Pyke,2,0,1122,686,2658,1934,0,0,13089,9943
Nunu,0,0,1644,1323,0,0,0,0,294,260
Jarvan IV,483,463,2385,1978,344,358,0,0,6,14
Vi,0,0,526,340,0,0,0,0,0,0
Kennen,5,7,0,0,752,671,0,0,0,0
Orianna,0,0,0,0,309,269,0,0,0,0
Aurelion Sol,303,262,0,0,759,709,0,0,0,0
Nidalee,0,0,0,0,87,85,0,0,154,162
Udyr,0,0,602,558,0,0,0,0,0,0
Thresh,0,0,1231,1076,0,0,0,0,818,789
Galio,28,29,57,41,1186,1014,54,55,0,1
Rammus,0,0,831,809,0,0,0,0,0,0
Rumble,0,0,5,8,189,166,0,0,0,0
Quinn,0,0,10,18,0,0,0,0,0,0
Rakan,0,0,335,326,0,0,0,0,2226,2351
Morgana,0,0,0,0,0,0,0,0,3,12
Gragas,0,0,143,134,90,93,0,0,0,0
Warwick,0,0,139,145,0,0,0,0,0,0
Olaf,0,0,27,31,0,0,16,18,0,0
Pantheon,355,372,22,33,0,0,0,0,0,0
Draven,0,0,0,0,255,199,6432,5592,0,0
Cho'Gath,724,694,0,0,156,184,1568,1456,0,0
Ezreal,0,0,0,0,123,111,1323,1120,274,234
Neeko,0,0,0,0,89,105,350,372,0,0
Ahri,0,0,0,0,376,386,232,237,0,0
Aphelios,0,0,0,0,0,0,1870,1732,0,0
Tryndamere,1170,960,0,0,3,5,0,0,0,0
Lucian,1507,1299,0,0,258,293,1281,1137,0,0
Jayce,1011,918,0,0,0,0,0,0,0,0
Zed,95,82,0,0,101,86,0,0,0,0
Camille,221,223,0,0,131,106,0,0,0,0
Fiora,709,562,0,0,0,0,0,0,0,0
Twisted Fate,10,12,0,0,0,0,0,0,0,0
Riven,1295,1106,0,0,0,0,0,0,0,0
Trundle,10,9,0,0,0,0,0,0,0,0
Veigar,2,3,0,0,755,719,0,0,0,0
Karthus,0,0,0,0,369,313,0,0,0,0
Azir,0,0,0,0,508,452,28,27,0,0
Viktor,0,0,0,0,333,309,0,0,0,0
Kayn,0,0,242,192,0,0,0,0,0,0
Lillia,150,174,654,601,387,332,0,0,0,0
Karma,44,38,0,0,686,610,0,0,6,6
Kayle,36,50,0,0,7,9,0,0,0,0
Yasuo,703,590,0,0,2187,1978,273,216,0,0
Xerath,0,0,0,0,6,6,0,0,0,0
Akali,1086,940,0,0,633,630,0,0,0,0
Singed,0,0,107,107,11,9,221,188,0,1
Janna,2478,2069,0,0,16,21,0,0,188,173
Shyvana,25,41,0,0,3,9,0,0,0,0
Irelia,206,178,0,0,117,111,0,0,0,0
Lulu,18,18,0,0,936,741,0,0,119,138
Renekton,125,120,0,0,14,13,0,0,0,0
Varus,9,12,0,0,0,0,303,270,0,0
Sivir,0,0,0,0,0,0,1097,929,0,0
Kai'Sa,0,0,0,0,158,153,646,599,0,0
Caitlyn,0,0,0,0,0,0,1074,948,0,0
Bard,0,0,0,0,0,0,0,0,1734,1685
Lissandra,0,0,0,0,719,591,0,0,0,0
Soraka,56,74,0,0,0,0,0,0,0,1
Blitzcrank,0,0,0,0,0,0,0,0,3,7
Graves,0,0,2,0,0,0,0,0,0,0
Kindred,0,0,413,402,0,0,0,0,0,0
Sona,151,152,0,0,0,0,0,0,0,0
Fizz,0,0,0,0,1892,1699,0,0,0,0
LeBlanc,0,0,0,0,1853,1731,0,0,21,25
Diana,2,1,0,0,134,118,0,0,0,0
Syndra,0,0,0,0,107,108,0,0,0,0
Ekko,0,1,452,462,451,475,0,0,0,0
Zoe,0,0,0,0,14,17,0,0,0,0
Anivia,0,0,0,0,32,36,285,230,0,0
Jhin,0,0,0,0,0,0,31,34,0,0
Wukong,148,124,0,0,2,1,0,0,0,0
Braum,0,0,0,0,0,0,13,23,0,0
Ziggs,0,0,0,0,1,0,0,0,0,0
Xayah,0,0,0,0,5,6,735,657,0,0
Heimerdinger,0,0,0,0,810,831,0,0,0,0
Tahm Kench,0,0,0,0,0,0,0,0,0,1
Darius,373,331,0,0,0,0,0,0,0,0
Garen,478,467,0,0,0,0,5,5,0,0
Jax,28,38,0,0,0,0,0,0,0,0
Talon,0,0,497,386,0,0,0,0,0,0
Zilean,778,659,0,0,5,11,0,0,0,0
Alistar,1291,1096,0,0,0,0,1,1,113,124
Gnar,8,9,0,0,0,0,0,0,0,0
Vladimir,0,0,0,0,3,9,0,0,0,0
Kassadin,0,0,0,0,1,0,0,0,0,0
Corki,0,0,0,0,0,0,0,0,22,24
Nasus,346,282,0,0,0,0,0,0,0,0
Amumu,0,0,133,114,0,0,0,0,217,218
Urgot,45,49,0,0,0,0,0,0,0,0
