Champion,Top wins,Top losses,Jungle wins,Jungle losses,Mid wins,Mid losses,Bot wins,Bot losses,Support wins,Support losses
Maokai,0,0,3838,2978,56,51,0,0,25,17
Sejuani,0,0,1331,1072,0,0,0,0,248,229
Poppy,36,47,603,446,0,0,0,0,341,304
Shen,1,0,580,417,0,0,0,0,269,223
Leona,0,0,547,446,0,0,0,0,518,481
Nautilus,0,0,5520,3902,0,0,0,0,1654,1340
Twitch,0,0,0,0,0,0,671,523,0,0
Jinx,0,0,0,0,0,0,726,571,0,0
Kog'Maw,0,0,0,0,0,0,1762,1549,0,0
Vayne,9,16,0,0,0,0,1048,996,0,0
Qiyana,24,30,640,436,328,312,0,0,172,156
Evelynn,0,0,128,108,450,388,0,0,22,39
Rek'Sai,0,0,84,68,0,0,0,0,0,0
Kha'Zix,0,0,18,14,0,0,0,0,0,0
Rengar,0,0,224,200,0,0,245,212,593,614
Elise,0,0,3,7,0,0,0,0,0,0
Lee Sin,0,0,3,4,0,0,0,0,0,0
Ivern,0,0,4923,3930,0,0,0,0,0,0
Volibear,291,254,173,144,0,0,0,0,0,0
Zac,0,0,30,26,0,0,0,0,0,0
Senna,292,202,0,0,3172,2081,1801,1514,866,798
Cassiopeia,0,0,0,0,399,421,0,0,0,0
Gangplank,0,0,0,0,170,141,0,0,0,0
Ryze,612,545,0,0,432,345,0,0,0,0
Yone,718,635,0,0,103,81,0,0,0,0
Sett,632,557,25,20,0,0,3,4,698,563
Pyke,2,0,625,383,1626,1066,0,0,9537,6949
Ornn,831,702,0,0,0,0,0,0,100,81
Nunu,0,0,990,767,0,0,0,0,108,92
Jarvan IV,0,0,1586,1252,364,370,0,0,6,14
Yuumi,414,294,0,0,0,0,0,0,5,4
Kled,177,145,0,0,0,0,0,0,0,0
Aatrox,42,27,13,20,536,415,0,0,0,0
Vi,0,0,241,157,0,0,0,0,0,0
Udyr,0,0,300,258,0,0,0,0,0,0
Thresh,0,0,285,212,104,81,0,0,569,517
Galio,36,38,57,41,1009,849,54,55,0,0
Rammus,0,0,770,747,0,0,0,0,0,0
Rumble,259,192,5,8,102,93,0,0,0,0
Quinn,0,0,10,18,0,0,0,0,0,0
Lillia,311,336,520,471,11,14,0,0,0,0
Warwick,0,0,102,102,0,0,0,0,0,0
Janna,1465,1191,0,0,0,0,0,0,289,251
Lulu,18,18,0,0,0,0,0,0,94,115
Rakan,0,0,180,160,0,0,0,0,1856,1955
Gnar,1571,1405,0,0,0,0,0,0,0,0
Veigar,0,0,0,0,392,356,0,0,0,0
Azir,0,0,0,0,393,337,230,163,0,0
Viktor,0,0,0,0,331,254,194,154,0,0
Karthus,0,0,0,0,343,277,0,0,0,0
Kennen,0,0,0,0,546,439,0,0,0,0
Orianna,0,0,0,0,163,144,0,0,0,0
Aurelion Sol,303,262,0,0,487,461,0,0,0,0
Nidalee,0,0,0,0,66,74,0,0,104,98
Fizz,0,0,0,0,1219,1126,0,0,0,0
Yasuo,414,359,0,0,1453,1307,198,165,0,0
LeBlanc,0,0,0,0,417,416,0,0,21,25
Akali,0,0,0,0,768,711,0,0,0,0
Diana,9,11,0,0,88,82,0,0,0,0
Riven,559,498,0,0,8,12,0,0,0,0
Kai'Sa,0,0,0,0,8,8,778,727,0,0
Karma,7,0,0,0,11,13,192,181,1,5
Kayle,0,0,0,0,7,9,0,0,0,0
Ahri,0,0,0,0,338,348,187,192,0,0
Xerath,0,0,0,0,4,2,0,0,0,0
Blitzcrank,0,0,0,0,0,0,0,0,109,116
Morgana,0,0,0,0,0,0,0,0,23,34
Irelia,480,430,0,0,6,10,0,0,0,0
Draven,0,0,0,0,145,122,3596,3094,0,0
Cho'Gath,551,528,0,0,205,212,1112,1020,0,0
Ezreal,0,0,0,0,233,200,932,797,213,189
Neeko,124,112,0,0,0,0,882,786,0,0
Aphelios,0,0,0,0,0,0,1502,1352,0,0
Ekko,9,9,247,234,196,198,0,0,0,0
Lucian,492,383,0,0,208,237,1217,1080,0,0
Camille,167,140,0,0,84,75,0,0,0,0
Renekton,139,111,0,0,0,0,0,0,0,0
Garen,337,299,0,0,0,0,5,3,0,0
Wukong,61,61,94,87,2,1,0,0,0,0
Tryndamere,359,321,0,0,0,0,0,0,0,0
Bard,0,0,0,0,0,0,0,0,1321,1274
Singed,40,48,107,107,1,1,30,33,0,0
Kayn,0,0,242,192,0,0,0,0,0,0
Jayce,831,738,0,0,43,44,0,0,0,0
Varus,9,12,0,0,18,25,388,396,0,0
Olaf,0,0,27,31,0,0,16,18,0,0
Amumu,0,0,103,96,0,0,0,0,209,209
Soraka,51,69,0,0,0,0,0,0,49,72
Caitlyn,0,0,0,0,0,0,1104,1031,0,0
Sivir,0,0,0,0,0,0,983,855,0,0
Xayah,0,0,0,0,0,0,388,336,0,0
Lissandra,0,0,0,0,438,328,0,0,0,0
Alistar,781,626,0,0,0,0,1,0,89,75
Pantheon,174,179,0,0,0,0,0,0,0,0
Corki,0,0,0,0,157,163,0,0,22,24
Kalista,0,0,0,0,0,0,28,33,0,0
Darius,510,459,0,0,0,0,0,0,0,0
Zed,82,74,0,0,63,55,0,0,0,0
Fiora,476,371,0,0,0,0,0,0,0,0
Zilean,778,657,0,0,0,0,0,0,0,0
Anivia,0,0,0,0,32,36,181,157,0,0
Jhin,0,0,0,0,0,0,219,192,0,0
Braum,0,0,0,0,0,0,13,23,0,0
Skarner,0,0,312,258,0,0,0,0,0,0
Zoe,0,0,0,0,103,97,0,0,0,0
Heimerdinger,0,0,0,0,357,299,0,0,0,0
Kassadin,0,0,0,0,84,82,0,0,0,0
Graves,0,0,1,0,0,0,0,0,0,0
Jax,28,39,0,0,0,0,0,0,0,0
Talon,0,0,291,233,0,0,0,0,0,0
Katarina,0,0,0,0,77,66,0,0,0,0
Yorick,95,90,0,0,0,0,0,0,0,0
Swain,49,52,0,0,0,0,0,0,0,0
Malphite,1,2,0,0,0,0,0,0,0,0
Sona,134,130,0,0,0,0,0,0,0,0
Twisted Fate,0,0,0,0,289,287,0,0,0,0
Teemo,567,502,0,0,241,236,0,0,0,0
Tahm Kench,0,0,0,0,0,0,0,0,0,1
Ashe,0,0,0,0,0,0,185,166,0,0
Miss Fortune,0,0,0,0,0,0,8,16,0,0
Hecarim,0,0,122,114,0,0,0,0,0,0
