Champion,Top wins,Top losses,Jungle wins,Jungle losses,Mid wins,Mid losses,Bot wins,Bot losses,Support wins,Support losses
Maokai,0,0,2916,2247,52,49,0,0,25,17
Sejuani,0,0,1343,1091,0,0,0,0,230,219
Poppy,36,47,364,255,0,0,0,0,318,296
Shen,1,0,587,425,0,0,0,0,241,205
Leona,0,0,512,408,0,0,0,0,334,304
Nautilus,0,0,5760,4086,0,0,0,0,1274,1053
Qiyana,24,30,633,425,328,312,0,0,167,153
Evelynn,0,0,128,108,397,339,0,0,22,39
Rek'Sai,0,0,68,51,0,0,0,0,0,0
Kha'Zix,0,0,18,14,0,0,0,0,0,0
Rengar,0,0,224,200,0,0,233,199,584,591
Elise,0,0,3,7,0,0,0,0,0,0
Lee Sin,0,0,3,4,0,0,0,0,0,0
Ivern,0,0,4606,3677,0,0,0,0,0,0
Volibear,273,245,171,139,0,0,0,0,0,0
Twitch,0,0,0,0,0,0,657,516,0,0
Jinx,0,0,0,0,0,0,718,568,0,0
Kog'Maw,0,0,0,0,0,0,1593,1398,0,0
Vayne,9,16,0,0,0,0,988,938,0,0
Zac,0,0,38,38,0,0,0,0,0,0
Senna,289,200,0,0,3047,1961,1546,1281,906,858
Cassiopeia,0,0,0,0,371,411,0,0,0,0
Gangplank,0,0,0,0,163,134,0,0,0,0
Ryze,571,503,0,0,420,328,0,0,0,0
Yone,680,602,0,0,99,77,0,0,0,0
Sett,616,539,42,42,0,0,3,4,844,735
Jarvan IV,0,0,1554,1231,360,366,0,0,6,14
Pyke,21,31,942,657,1950,1324,0,0,9664,7043
Ornn,938,830,0,0,0,0,0,0,99,81
Nunu,0,0,954,736,0,0,0,0,92,74
Vi,0,0,225,147,0,0,0,0,0,0
Udyr,0,0,288,245,0,0,0,0,0,0
Thresh,0,0,271,202,99,81,0,0,865,827
Galio,36,38,57,41,1017,853,54,55,0,0
Rammus,0,0,777,763,0,0,0,0,0,0
Rumble,323,266,5,8,102,91,0,0,0,0
Quinn,0,0,10,18,0,0,0,0,0,0
Gnar,1523,1331,0,0,0,0,0,0,0,0
Janna,2635,2273,0,0,0,0,0,0,316,284
Lulu,355,328,0,0,0,0,0,0,237,270
Rakan,0,0,8,11,0,0,0,0,2241,2235
Yuumi,372,265,0,0,0,0,0,0,107,135
Kled,177,145,0,0,0,0,0,0,0,0
Blitzcrank,0,0,0,0,0,0,0,0,123,126
Morgana,0,0,0,0,0,0,0,0,153,143
